param:	TIME:	Ts	Te:=
1	0   108
2	108   216
3	216   324
4	324   432
5	432   540
;
param:	NODE:	r	st	WS	WE:=
0	0	0	0	540
1	711	8	80	417
2	1440	16	40	375
3	1404	16	73	411
4	1053	12	47	380
5	2307	26	78	428
6	1053	12	55	390
7	804	9	18	352
8	1713	19	18	350
9	858	10	89	420
10	1686	19	41	375
;
param: VEHICLE:	Ch	Lh	Ph	ch:=
1	10000	150	2.2384e-005	2.66374
2	15000	200	1.79961e-005	2.66374
;
param q_real:=2;
param	nth:=9;
param	nth1:=10;
param:	ARC:	D:=
1	10	22.670000
1	7	22.709999
1	6	35.610001
1	2	63.240002
1	4	74.120003
1	9	97.849998
1	8	112.610001
1	3	115.589996
1	5	117.660004
2	7	42.750000
2	10	45.360001
2	1	63.209999
2	8	69.309998
2	5	74.349998
2	3	77.220001
2	9	92.610001
2	6	94.140999
2	4	115.519997
3	8	8.780000
3	5	8.790000
3	9	53.261002
3	2	76.779999
3	10	95.959999
3	7	96.540001
3	1	115.629997
3	4	121.750999
3	6	128.690002
4	6	46.320000
4	9	74.550003
4	1	74.750000
4	10	75.470001
4	7	79.419998
4	2	115.769997
4	3	122.080002
4	8	122.209999
4	5	127.400002
5	8	5.940000
5	3	9.000000
5	9	58.780998
5	2	73.830002
5	10	97.919998
5	7	98.500000
5	1	117.589996
5	4	127.041000
5	6	132.979996
6	1	35.290001
6	4	46.439999
6	10	51.330002
6	7	53.810001
6	9	91.200996
6	2	93.901001
6	8	127.309998
6	3	128.330002
6	5	132.740005
7	10	5.580000
7	1	22.400000
7	2	42.709999
7	6	54.000000
7	4	79.400002
7	9	86.459999
7	8	93.309998
7	3	96.290001
7	5	98.360001
8	5	5.730000
8	3	8.800000
8	9	54.480999
8	2	68.870003
8	10	92.889999
8	7	93.470001
8	1	112.559998
8	4	121.640999
8	6	127.500000
9	3	53.421001
9	8	54.650002
9	5	58.841000
9	4	74.011002
9	10	84.820000
9	7	87.419998
9	6	91.000999
9	2	92.589996
9	1	97.320000
10	7	6.210000
10	1	22.580000
10	2	44.669998
10	6	51.430000
10	4	75.470001
10	9	83.760002
10	8	92.830002
10	3	95.809998
10	5	97.879997
0	7	8.560000
0	10	13.450000
0	1	26.190001
0	2	39.860001
0	6	60.081001
0	4	87.269997
0	9	92.889999
0	8	93.660004
0	3	96.639999
0	5	98.709999
7	0	8.620000
10	0	14.140000
1	0	26.459999
2	0	39.759998
6	0	60.741001
4	0	87.419998
8	0	93.639999
9	0	93.949997
3	0	96.709999
5	0	98.669998
;
param:	v:=
1	10	1	76
1	10	2	34
1	10	3	28
1	10	4	59
1	10	5	98
1	7	1	94
1	7	2	51
1	7	3	19
1	7	4	33
1	7	5	92
1	6	1	89
1	6	2	58
1	6	3	20
1	6	4	48
1	6	5	87
1	2	1	71
1	2	2	47
1	2	3	20
1	2	4	42
1	2	5	89
1	4	1	96
1	4	2	42
1	4	3	22
1	4	4	55
1	4	5	84
1	9	1	77
1	9	2	56
1	9	3	29
1	9	4	39
1	9	5	78
1	8	1	81
1	8	2	50
1	8	3	14
1	8	4	40
1	8	5	93
1	3	1	89
1	3	2	59
1	3	3	24
1	3	4	60
1	3	5	71
1	5	1	97
1	5	2	48
1	5	3	29
1	5	4	51
1	5	5	84
2	7	1	72
2	7	2	51
2	7	3	28
2	7	4	30
2	7	5	73
2	10	1	91
2	10	2	46
2	10	3	23
2	10	4	32
2	10	5	89
2	1	1	94
2	1	2	44
2	1	3	20
2	1	4	38
2	1	5	70
2	8	1	98
2	8	2	33
2	8	3	26
2	8	4	44
2	8	5	99
2	5	1	74
2	5	2	32
2	5	3	11
2	5	4	55
2	5	5	74
2	3	1	100
2	3	2	50
2	3	3	18
2	3	4	55
2	3	5	94
2	9	1	87
2	9	2	38
2	9	3	29
2	9	4	41
2	9	5	77
2	6	1	84
2	6	2	51
2	6	3	10
2	6	4	56
2	6	5	82
2	4	1	97
2	4	2	56
2	4	3	15
2	4	4	33
2	4	5	71
3	8	1	75
3	8	2	47
3	8	3	29
3	8	4	47
3	8	5	88
3	5	1	76
3	5	2	37
3	5	3	17
3	5	4	30
3	5	5	91
3	9	1	100
3	9	2	52
3	9	3	10
3	9	4	42
3	9	5	77
3	2	1	87
3	2	2	47
3	2	3	18
3	2	4	38
3	2	5	76
3	10	1	71
3	10	2	58
3	10	3	30
3	10	4	45
3	10	5	90
3	7	1	85
3	7	2	41
3	7	3	14
3	7	4	59
3	7	5	99
3	1	1	78
3	1	2	41
3	1	3	19
3	1	4	34
3	1	5	75
3	4	1	85
3	4	2	31
3	4	3	19
3	4	4	46
3	4	5	76
3	6	1	73
3	6	2	42
3	6	3	17
3	6	4	51
3	6	5	95
4	6	1	89
4	6	2	45
4	6	3	18
4	6	4	30
4	6	5	94
4	9	1	97
4	9	2	42
4	9	3	16
4	9	4	57
4	9	5	72
4	1	1	73
4	1	2	52
4	1	3	27
4	1	4	40
4	1	5	91
4	10	1	94
4	10	2	40
4	10	3	12
4	10	4	54
4	10	5	79
4	7	1	97
4	7	2	44
4	7	3	30
4	7	4	41
4	7	5	95
4	2	1	96
4	2	2	52
4	2	3	14
4	2	4	49
4	2	5	82
4	3	1	95
4	3	2	56
4	3	3	22
4	3	4	58
4	3	5	87
4	8	1	83
4	8	2	34
4	8	3	27
4	8	4	48
4	8	5	70
4	5	1	89
4	5	2	42
4	5	3	26
4	5	4	42
4	5	5	80
5	8	1	97
5	8	2	59
5	8	3	23
5	8	4	40
5	8	5	79
5	3	1	71
5	3	2	39
5	3	3	10
5	3	4	52
5	3	5	89
5	9	1	82
5	9	2	56
5	9	3	25
5	9	4	54
5	9	5	70
5	2	1	80
5	2	2	43
5	2	3	26
5	2	4	42
5	2	5	74
5	10	1	83
5	10	2	32
5	10	3	11
5	10	4	53
5	10	5	90
5	7	1	91
5	7	2	47
5	7	3	29
5	7	4	36
5	7	5	85
5	1	1	84
5	1	2	33
5	1	3	27
5	1	4	55
5	1	5	96
5	4	1	73
5	4	2	48
5	4	3	17
5	4	4	57
5	4	5	100
5	6	1	91
5	6	2	30
5	6	3	22
5	6	4	34
5	6	5	88
6	1	1	81
6	1	2	43
6	1	3	24
6	1	4	53
6	1	5	99
6	4	1	82
6	4	2	37
6	4	3	14
6	4	4	58
6	4	5	98
6	10	1	90
6	10	2	59
6	10	3	12
6	10	4	35
6	10	5	74
6	7	1	73
6	7	2	56
6	7	3	30
6	7	4	58
6	7	5	93
6	9	1	100
6	9	2	34
6	9	3	28
6	9	4	51
6	9	5	87
6	2	1	75
6	2	2	45
6	2	3	10
6	2	4	42
6	2	5	73
6	8	1	90
6	8	2	32
6	8	3	27
6	8	4	58
6	8	5	81
6	3	1	98
6	3	2	48
6	3	3	12
6	3	4	35
6	3	5	77
6	5	1	98
6	5	2	42
6	5	3	12
6	5	4	43
6	5	5	96
7	10	1	83
7	10	2	31
7	10	3	23
7	10	4	55
7	10	5	89
7	1	1	87
7	1	2	45
7	1	3	15
7	1	4	31
7	1	5	86
7	2	1	74
7	2	2	50
7	2	3	10
7	2	4	59
7	2	5	92
7	6	1	91
7	6	2	30
7	6	3	22
7	6	4	44
7	6	5	84
7	4	1	80
7	4	2	39
7	4	3	14
7	4	4	52
7	4	5	98
7	9	1	74
7	9	2	39
7	9	3	24
7	9	4	44
7	9	5	90
7	8	1	89
7	8	2	42
7	8	3	18
7	8	4	30
7	8	5	84
7	3	1	95
7	3	2	36
7	3	3	26
7	3	4	58
7	3	5	74
7	5	1	84
7	5	2	45
7	5	3	29
7	5	4	57
7	5	5	91
8	5	1	70
8	5	2	31
8	5	3	27
8	5	4	53
8	5	5	77
8	3	1	80
8	3	2	39
8	3	3	15
8	3	4	56
8	3	5	70
8	9	1	87
8	9	2	57
8	9	3	29
8	9	4	30
8	9	5	92
8	2	1	99
8	2	2	50
8	2	3	19
8	2	4	58
8	2	5	85
8	10	1	84
8	10	2	41
8	10	3	12
8	10	4	45
8	10	5	87
8	7	1	82
8	7	2	51
8	7	3	22
8	7	4	40
8	7	5	96
8	1	1	85
8	1	2	32
8	1	3	24
8	1	4	45
8	1	5	89
8	4	1	96
8	4	2	46
8	4	3	11
8	4	4	48
8	4	5	95
8	6	1	75
8	6	2	55
8	6	3	30
8	6	4	34
8	6	5	96
9	3	1	80
9	3	2	30
9	3	3	27
9	3	4	47
9	3	5	81
9	8	1	96
9	8	2	39
9	8	3	29
9	8	4	59
9	8	5	98
9	5	1	94
9	5	2	48
9	5	3	19
9	5	4	58
9	5	5	91
9	4	1	92
9	4	2	55
9	4	3	13
9	4	4	50
9	4	5	77
9	10	1	87
9	10	2	50
9	10	3	15
9	10	4	37
9	10	5	71
9	7	1	83
9	7	2	49
9	7	3	27
9	7	4	41
9	7	5	83
9	6	1	86
9	6	2	47
9	6	3	15
9	6	4	35
9	6	5	95
9	2	1	85
