param:	TIME:	Ts	Te:=
1	0   108
2	108   216
3	216   324
4	324   432
5	432   540
;
param:	NODE:	r	st	WS	WE:=
0	0	0	0	540
1	1458	16	79	406
2	2046	23	35	372
3	1599	18	88	426
4	1668	19	82	407
5	771	9	33	360
6	681	8	45	369
7	384	4	65	397
8	1095	12	16	334
9	378	4	89	425
10	1212	13	55	370
;
param: VEHICLE:	Ch	Lh	Ph	ch:=
1	10000	150	2.2384e-005	2.66374
2	15000	200	1.79961e-005	2.66374
;
param q_real:=2;
param	nth:=9;
param	nth1:=10;
param:	ARC:	D:=
1	8	31.900000
1	5	36.209999
1	9	48.520000
1	3	87.260002
1	2	111.120003
1	7	117.129997
1	6	121.430000
1	10	143.929993
1	4	144.889999
2	7	19.410000
2	3	24.450001
2	10	31.280001
2	6	37.549999
2	4	40.740002
2	5	90.519997
2	9	94.000000
2	8	104.080002
2	1	110.959999
3	2	24.430000
3	7	32.360001
3	6	38.889999
3	10	61.330002
3	4	63.160000
3	5	69.540001
3	9	75.349998
3	8	86.089996
3	1	87.480003
4	10	10.200000
4	6	25.629999
4	2	40.599998
4	7	48.639999
4	3	63.060001
4	9	110.589996
4	5	112.580002
4	1	144.869995
4	8	147.369995
5	9	14.600000
5	1	36.250000
5	8	57.980000
5	3	69.459999
5	7	84.720001
5	6	89.019997
5	2	90.440002
5	10	111.459999
5	4	112.419998
6	10	23.450001
6	7	24.379999
6	4	25.670000
6	2	37.000000
6	3	38.799999
6	5	89.370003
6	9	92.849998
6	1	121.660004
6	8	123.110001
7	2	19.200001
7	6	24.270000
7	3	33.009998
7	10	46.709999
7	4	48.540001
7	5	84.970001
7	9	88.449997
7	1	117.260002
7	8	117.320000
8	1	31.750000
8	5	58.090000
8	9	71.629997
8	3	85.599998
8	2	104.250000
8	7	117.220001
8	6	123.139999
8	10	145.580002
8	4	147.410004
9	5	14.320000
9	1	48.759998
9	8	71.820000
9	3	75.489998
9	7	88.180000
9	6	92.480003
9	2	93.900002
9	4	110.919998
9	10	114.919998
10	4	10.470000
10	6	23.330000
10	2	31.290001
10	7	46.730000
10	3	61.160000
10	5	111.720001
10	9	115.199997
10	1	144.009995
10	8	145.460007
0	3	35.709999
0	2	45.209999
0	7	63.130001
0	6	72.419998
0	8	73.769997
0	10	75.300003
0	5	88.820000
0	1	90.760002
0	9	95.389999
0	4	96.690002
3	0	35.380001
2	0	44.959999
7	0	62.799999
6	0	72.970001
8	0	74.110001
10	0	75.089996
5	0	88.709999
1	0	90.739998
9	0	95.349998
4	0	97.230003
;
param:	v:=
1	8	1	97
1	8	2	32
1	8	3	25
1	8	4	44
1	8	5	90
1	5	1	84
1	5	2	58
1	5	3	21
1	5	4	35
1	5	5	78
1	9	1	86
1	9	2	44
1	9	3	30
1	9	4	51
1	9	5	79
1	3	1	79
1	3	2	51
1	3	3	10
1	3	4	36
1	3	5	77
1	2	1	70
1	2	2	51
1	2	3	11
1	2	4	30
1	2	5	73
1	7	1	95
1	7	2	46
1	7	3	26
1	7	4	46
1	7	5	75
1	6	1	79
1	6	2	43
1	6	3	15
1	6	4	34
1	6	5	72
1	10	1	79
1	10	2	44
1	10	3	25
1	10	4	34
1	10	5	92
1	4	1	94
1	4	2	40
1	4	3	29
1	4	4	59
1	4	5	82
2	7	1	73
2	7	2	56
2	7	3	13
2	7	4	41
2	7	5	84
2	3	1	74
2	3	2	50
2	3	3	27
2	3	4	48
2	3	5	95
2	10	1	70
2	10	2	45
2	10	3	30
2	10	4	51
2	10	5	81
2	6	1	85
2	6	2	48
2	6	3	13
2	6	4	38
2	6	5	100
2	4	1	93
2	4	2	39
2	4	3	26
2	4	4	42
2	4	5	99
2	5	1	75
2	5	2	43
2	5	3	24
2	5	4	32
2	5	5	74
2	9	1	94
2	9	2	52
2	9	3	28
2	9	4	58
2	9	5	73
2	8	1	99
2	8	2	46
2	8	3	12
2	8	4	39
2	8	5	99
2	1	1	80
2	1	2	36
2	1	3	23
2	1	4	33
2	1	5	78
3	2	1	89
3	2	2	55
3	2	3	23
3	2	4	41
3	2	5	76
3	7	1	79
3	7	2	55
3	7	3	13
3	7	4	51
3	7	5	93
3	6	1	92
3	6	2	39
3	6	3	30
3	6	4	46
3	6	5	77
3	10	1	81
3	10	2	55
3	10	3	11
3	10	4	34
3	10	5	76
3	4	1	77
3	4	2	55
3	4	3	11
3	4	4	44
3	4	5	86
3	5	1	84
3	5	2	51
3	5	3	16
3	5	4	33
3	5	5	75
3	9	1	80
3	9	2	54
3	9	3	29
3	9	4	39
3	9	5	93
3	8	1	76
3	8	2	32
3	8	3	27
3	8	4	49
3	8	5	73
3	1	1	97
3	1	2	37
3	1	3	29
3	1	4	50
3	1	5	93
4	10	1	83
4	10	2	49
4	10	3	15
4	10	4	41
4	10	5	86
4	6	1	78
4	6	2	35
4	6	3	30
4	6	4	59
4	6	5	82
4	2	1	80
4	2	2	51
4	2	3	12
4	2	4	48
4	2	5	76
4	7	1	95
4	7	2	40
4	7	3	27
4	7	4	54
4	7	5	100
4	3	1	100
4	3	2	56
4	3	3	10
4	3	4	44
4	3	5	99
4	9	1	81
4	9	2	30
4	9	3	29
4	9	4	44
4	9	5	99
4	5	1	88
4	5	2	44
4	5	3	24
4	5	4	41
4	5	5	99
4	1	1	75
4	1	2	59
4	1	3	19
4	1	4	47
4	1	5	82
4	8	1	80
4	8	2	38
4	8	3	29
4	8	4	39
4	8	5	70
5	9	1	73
5	9	2	52
5	9	3	25
5	9	4	45
5	9	5	98
5	1	1	76
5	1	2	59
5	1	3	18
5	1	4	39
5	1	5	81
5	8	1	92
5	8	2	36
5	8	3	19
5	8	4	44
5	8	5	71
5	3	1	93
5	3	2	45
5	3	3	16
5	3	4	32
5	3	5	94
5	7	1	82
5	7	2	49
5	7	3	12
5	7	4	51
5	7	5	70
5	6	1	91
5	6	2	46
5	6	3	17
5	6	4	50
5	6	5	76
5	2	1	81
5	2	2	34
5	2	3	20
5	2	4	56
5	2	5	91
5	10	1	93
5	10	2	52
5	10	3	22
5	10	4	42
5	10	5	93
5	4	1	87
5	4	2	55
5	4	3	23
5	4	4	42
5	4	5	70
6	10	1	96
6	10	2	60
6	10	3	23
6	10	4	55
6	10	5	87
6	7	1	97
6	7	2	39
6	7	3	10
6	7	4	39
6	7	5	86
6	4	1	89
6	4	2	42
6	4	3	16
6	4	4	36
6	4	5	92
6	2	1	89
6	2	2	32
6	2	3	20
6	2	4	58
6	2	5	84
6	3	1	84
6	3	2	46
6	3	3	27
6	3	4	38
6	3	5	99
6	5	1	96
6	5	2	60
6	5	3	20
6	5	4	48
6	5	5	82
6	9	1	86
6	9	2	58
6	9	3	30
6	9	4	50
6	9	5	90
6	1	1	95
6	1	2	58
6	1	3	23
6	1	4	47
6	1	5	89
6	8	1	94
6	8	2	35
6	8	3	17
6	8	4	51
6	8	5	84
7	2	1	85
7	2	2	57
7	2	3	27
7	2	4	48
7	2	5	100
7	6	1	92
7	6	2	51
7	6	3	15
7	6	4	33
7	6	5	92
7	3	1	72
7	3	2	47
7	3	3	19
7	3	4	40
7	3	5	96
7	10	1	78
7	10	2	50
7	10	3	10
7	10	4	33
7	10	5	86
7	4	1	99
7	4	2	44
7	4	3	29
7	4	4	31
7	4	5	83
7	5	1	77
7	5	2	34
7	5	3	21
7	5	4	43
7	5	5	82
7	9	1	85
7	9	2	39
7	9	3	30
7	9	4	51
7	9	5	94
7	1	1	74
7	1	2	54
7	1	3	29
7	1	4	53
7	1	5	75
7	8	1	70
7	8	2	55
7	8	3	25
7	8	4	40
7	8	5	95
8	1	1	74
8	1	2	53
8	1	3	23
8	1	4	54
8	1	5	100
8	5	1	74
8	5	2	57
8	5	3	11
8	5	4	37
8	5	5	97
8	9	1	93
8	9	2	58
8	9	3	11
8	9	4	39
8	9	5	72
8	3	1	99
8	3	2	54
8	3	3	21
8	3	4	54
8	3	5	81
8	2	1	73
8	2	2	57
8	2	3	29
8	2	4	40
8	2	5	99
8	7	1	77
8	7	2	43
8	7	3	23
8	7	4	59
8	7	5	77
8	6	1	76
8	6	2	31
8	6	3	11
8	6	4	34
8	6	5	97
8	10	1	96
8	10	2	59
8	10	3	16
8	10	4	48
8	10	5	81
8	4	1	92
8	4	2	52
8	4	3	22
8	4	4	30
8	4	5	70
9	5	1	98
9	5	2	51
9	5	3	28
9	5	4	44
9	5	5	85
9	1	1	98
9	1	2	59
9	1	3	18
9	1	4	31
9	1	5	89
9	8	1	91
9	8	2	53
9	8	3	15
9	8	4	50
9	8	5	71
9	3	1	87
9	3	2	35
9	3	3	23
9	3	4	60
9	3	5	79
9	7	1	76
9	7	2	33
9	7	3	13
9	7	4	48
9	7	5	80
9	6	1	74
9	6	2	48
9	6	3	23
9	6	4	30
9	6	5	93
9	2	1	94
9	2	2	50
9	2	3	11
9	2	4	51
9	2	5	98
9	4	1	72
9	4	2	58
9	4	3	22
9	4	4	57
9	4	5	99
9	10	1	89
9	10	2	60
9	10	3	15
9	10	4	36
9	10	5	89
10	4	1	74
10	4	2	51
10	4	3	10
10	4	4	37
10	4	5	88
10	6	1	96
10	6	2	46
10	6	3	11
10	6	4	37
10	6	5	84
10	2	1	100
10	2	2	45
10	2	3	29
10	2	4	32
10	2	5	73
10	7	1	91
10	7	2	36
10	7	3	28
10	7	4	45
10	7	5	94
10	3	1	94
10	3	2	48
10	3	3	26
10	3	4	32
10	3	5	83
10	5	1	84
10	5	2	51
10	5	3	21
10	5	4	43
10	5	5	98
10	9	1	86
10	9	2	32
10	9	3	13
10	9	4	47
10	9	5	80
10	1	1	74
10	1	2	33
10	1	3	30
10	1	4	37
10	1	5	83
10	8	1	70
10	8	2	49
10	8	3	11
10	8	4	54
10	8	5	96
0	3	1	79
0	3	2	59
0	3	3	26
0	3	4	59
0	3	5	99
0	2	1	100
0	2	2	52
0	2	3	20
0	2	4	52
0	2	5	72
0	7	1	75
0	7	2	37
0	7	3	30
0	7	4	50
0	7	5	99
0	6	1	93
0	6	2	52
0	6	3	13
0	6	4	46
0	6	5	98
0	8	1	84
0	8	2	46
0	8	3	21
0	8	4	52
0	8	5	96
0	10	1	83
0	10	2	37
0	10	3	27
0	10	4	53
0	10	5	82
0	5	1	72
0	5	2	55
0	5	3	25
0	5	4	52
0	5	5	91
