param:	TIME:	Ts	Te:=
1	0   108
2	108   216
3	216   324
4	324   432
5	432   540
;
param:	NODE:	r	st	WS	WE:=
0	0	0	0	540
1	2319	26	84	440
2	477	5	15	321
3	885	10	58	395
4	1161	13	43	359
5	576	6	88	404
6	2214	25	81	416
7	2202	24	14	348
8	2412	27	51	410
9	2199	24	75	429
10	561	6	42	365
11	2256	25	16	372
12	1443	16	20	345
13	975	11	35	355
14	1011	11	46	365
15	1212	13	69	409
16	2073	23	34	388
17	642	7	28	356
18	1233	14	39	367
19	1947	22	33	355
20	2436	27	13	372
21	2310	26	32	382
22	2385	26	74	428
23	2154	24	49	378
24	426	5	52	383
25	1116	12	38	375
26	810	9	25	350
27	1392	15	56	378
28	1425	16	70	394
29	366	4	63	384
30	1527	17	58	390
31	1473	16	30	369
32	1299	14	52	372
33	1182	13	83	400
34	1707	19	23	354
35	1545	17	65	415
36	1317	15	13	348
37	744	8	64	392
38	1734	19	16	341
39	1095	12	37	354
40	1995	22	76	424
41	1236	14	53	379
42	2388	27	87	422
43	948	11	41	373
44	1968	22	66	415
45	855	9	83	394
46	1980	22	24	357
47	546	6	41	366
48	1278	14	37	369
49	1068	12	74	417
50	642	7	74	398
51	2136	24	28	378
52	996	11	84	398
53	570	6	78	411
54	1791	20	15	336
55	1329	15	50	386
56	1266	14	63	398
57	1194	13	36	368
58	1275	14	60	393
59	2298	26	37	365
60	2481	28	65	412
61	858	10	31	366
62	798	9	83	404
63	2376	26	69	414
64	2097	23	15	355
65	2289	25	61	404
66	2355	26	35	390
67	2046	23	20	350
68	2145	24	70	398
69	1560	17	77	426
70	504	6	68	379
71	1596	18	75	399
72	1395	15	61	409
73	1404	16	23	363
74	1935	21	84	421
75	1536	17	61	403
;
param: VEHICLE:	Ch	Lh	Ph	ch:=
1	10000	150	2.2384e-005	2.66374
2	15000	200	1.79961e-005	2.66374
3	10000	150	2.2384e-005	2.66374
4	15000	200	1.79961e-005	2.66374
5	10000	150	2.2384e-005	2.66374
6	15000	200	1.79961e-005	2.66374
7	10000	150	2.2384e-005	2.66374
8	15000	200	1.79961e-005	2.66374
9	10000	150	2.2384e-005	2.66374
10	15000	200	1.79961e-005	2.66374
11	10000	150	2.2384e-005	2.66374
12	15000	200	1.79961e-005	2.66374
13	10000	150	2.2384e-005	2.66374
14	15000	200	1.79961e-005	2.66374
15	10000	150	2.2384e-005	2.66374
;
param q_real:=15;
param	nth:=20;
param	nth1:=75;
param:	ARC:	D:=
1	3	4.200000
1	17	12.930000
1	2	13.640000
1	14	13.870000
1	10	13.960000
1	75	15.570000
1	49	17.150000
1	63	21.910000
1	30	24.400000
1	41	25.990000
1	29	27.389999
1	51	29.570000
1	18	29.650000
1	64	30.200001
1	6	30.690001
1	50	31.629999
1	72	34.020000
1	45	34.919998
1	66	35.810001
1	20	36.490002
2	17	5.690000
2	1	13.760000
2	3	17.969999
2	14	18.969999
2	29	21.670000
2	64	25.030001
2	75	27.570000
2	10	27.730000
2	66	30.090000
2	20	30.770000
2	49	30.920000
2	63	35.680000
2	30	36.400002
2	41	37.990002
2	51	39.029999
2	33	39.439999
2	18	41.080002
2	50	41.090000
2	62	41.139999
2	27	41.919998
3	1	4.210000
3	10	10.300000
3	75	12.050000
3	49	13.490000
3	17	17.139999
3	14	17.830000
3	2	17.850000
3	63	18.250000
3	30	21.670000
3	41	22.469999
3	18	25.990000
3	6	27.030001
3	51	28.090000
3	50	28.139999
3	72	30.360001
3	45	31.260000
3	29	31.600000
3	25	34.049999
3	64	34.160000
3	48	34.240002
4	36	8.980000
4	11	14.820000
4	67	20.420000
4	26	23.030001
4	55	23.950001
4	8	27.809999
4	57	27.889999
4	19	28.110001
4	74	28.950001
4	35	31.850000
4	60	32.939999
4	7	34.509998
4	46	34.639999
4	65	35.200001
4	39	35.660000
4	52	37.580002
4	47	38.349998
4	73	38.750999
4	54	40.240002
4	31	42.049999
5	32	10.150000
5	68	13.800000
5	71	15.960000
5	13	18.490000
5	58	24.250000
5	31	30.150000
5	57	32.310001
5	21	37.720001
5	19	39.230000
5	34	40.119999
5	26	40.169998
5	46	41.040001
5	7	43.650002
5	67	44.430000
5	8	44.910000
5	61	45.090000
5	16	48.220001
5	56	54.860001
5	24	59.509998
5	69	59.529999
6	72	4.010000
6	48	7.890000
6	59	8.010000
6	63	8.920000
6	54	13.580000
6	49	14.100000
6	44	15.180000
6	25	16.049999
6	28	16.379999
6	10	16.530001
6	41	17.059999
6	65	17.320000
6	75	17.549999
6	12	19.910000
6	60	20.930000
6	30	22.870001
6	18	24.240000
6	23	24.930000
6	3	26.920000
6	55	30.260000
7	16	14.010000
7	61	16.930000
7	34	19.090000
7	57	21.070000
7	69	25.059999
7	67	28.809999
7	26	29.330000
7	40	31.420000
7	19	33.700001
7	4	34.700001
7	32	34.799999
7	8	36.020000
7	71	37.119999
7	46	39.529999
7	13	39.770000
7	31	40.950001
7	36	40.990002
7	5	43.680000
7	35	43.759998
7	68	45.500000
8	19	6.780000
8	26	8.270000
8	46	8.380000
8	67	10.010000
8	39	15.840000
8	35	16.070000
8	31	18.940001
8	57	20.150000
8	73	21.309999
8	4	27.980000
8	24	30.990000
8	13	32.290001
8	56	32.580002
8	70	33.259998
8	71	33.610001
8	36	34.270000
8	58	34.430000
8	32	35.209999
8	21	35.610001
8	7	36.330002
9	47	8.890000
9	15	14.020000
9	74	19.590000
9	37	19.959999
9	69	28.530001
9	11	33.369999
9	40	34.549999
9	22	38.939999
9	16	41.810001
9	61	44.060001
9	52	44.630001
9	4	45.900002
9	34	49.959999
9	7	51.380001
9	36	54.040001
9	60	55.630001
9	55	57.430000
9	23	57.970001
9	12	64.510002
9	67	65.480003
10	49	3.190000
10	75	7.540000
10	63	7.950000
10	3	10.380000
10	1	14.070000
10	6	16.730000
10	18	17.040001
10	41	17.320000
10	30	17.570000
10	72	20.059999
10	50	20.260000
10	51	21.010000
10	45	22.309999
10	48	23.940001
10	59	24.059999
10	14	26.020000
10	25	26.870001
10	17	27.000000
10	2	27.709999
10	44	28.190001
11	74	14.250000
11	4	14.850000
11	36	22.990000
11	47	27.190001
11	69	31.450001
11	9	33.389999
11	67	34.430000
11	26	37.040001
11	40	37.470001
11	55	37.959999
11	8	41.820000
11	57	41.900002
11	19	42.119999
11	15	43.689999
11	37	44.220001
11	60	44.630001
11	16	44.730000
11	52	45.099998
11	35	45.860001
11	61	46.980000
12	28	5.360000
12	23	6.900000
12	44	11.010000
12	59	13.490000
12	48	14.960000
12	72	17.340000
12	6	19.930000
12	54	20.330000
12	52	20.760000
12	25	21.080000
12	60	24.000000
12	65	25.760000
12	63	28.080000
12	53	31.059999
12	41	31.950001
12	49	33.259998
12	10	35.689999
12	75	36.709999
12	55	36.950001
12	18	38.720001
13	71	3.730000
13	68	8.480000
13	32	9.200000
13	31	13.890000
13	58	14.400000
13	5	18.660000
13	57	23.090000
13	21	24.799999
13	46	25.299999
13	19	27.770000
13	26	28.889999
13	8	32.279999
13	67	33.950001
13	7	39.939999
13	56	41.470001
13	34	41.529999
13	24	44.349998
13	61	45.459999
13	16	46.570000
13	39	46.779999
14	1	13.960000
14	17	14.020000
14	29	15.720000
14	64	16.740000
14	3	17.920000
14	2	18.959999
14	75	20.959999
14	30	23.139999
14	66	24.820000
14	20	24.959999
14	10	25.980000
14	49	28.000000
14	41	28.840000
14	63	29.090000
14	62	32.820000
14	33	34.080002
14	27	36.110001
14	6	37.540001
14	25	40.340000
14	38	40.700001
15	9	14.150000
15	47	21.719999
15	37	25.209999
15	69	28.660000
15	74	30.660000
15	40	32.599998
15	22	35.759998
15	16	41.939999
15	11	43.750000
15	61	44.189999
15	34	50.090000
15	7	51.509998
15	52	56.900002
15	4	58.450001
15	36	66.589996
15	60	68.459999
15	55	70.260002
15	23	70.800003
15	57	71.160004
15	67	75.480003
16	61	7.010000
16	34	12.020000
16	7	14.080000
16	69	15.560000
16	40	21.920000
16	57	32.959999
16	74	36.049999
16	67	38.400002
16	47	39.450001
16	26	40.349998
16	32	41.509998
16	9	41.639999
16	15	41.910000
16	4	43.090000
16	71	43.830002
16	11	44.439999
16	19	45.340000
16	8	45.790001
16	13	46.480000
16	5	48.590000
17	2	5.680000
17	1	12.890000
17	14	13.840000
17	29	16.910000
17	3	17.100000
17	64	20.270000
17	75	23.980000
17	66	25.330000
17	20	26.010000
17	10	26.770000
17	49	29.959999
17	63	32.110001
17	30	32.810001
17	41	34.400002
17	33	34.680000
17	62	36.380001
17	27	37.160000
17	51	38.160000
17	18	40.209999
17	50	40.220001
18	45	7.040000
18	50	7.510000
18	51	13.280000
18	10	17.090000
18	49	17.680000
18	63	19.830000
18	65	21.299999
18	72	23.889999
18	75	24.110001
18	6	24.340000
18	48	25.010000
18	54	25.740000
18	3	25.920000
18	59	26.209999
18	55	26.250000
18	1	29.610001
18	41	31.900000
18	30	33.810001
18	60	34.160000
18	25	37.590000
19	26	5.240000
19	8	6.710000
19	46	7.240000
19	67	10.220000
19	31	14.930000
19	57	16.510000
19	39	21.480000
19	35	21.930000
19	73	26.950001
19	13	27.780001
19	71	27.870001
19	4	28.219999
19	32	29.469999
19	58	31.700001
19	68	33.669998
19	7	33.759998
19	36	34.509998
19	21	34.820000
19	56	35.459999
19	24	35.689999
20	66	8.830000
20	64	9.490000
20	29	10.210000
20	33	12.010000
20	62	13.580000
20	27	14.040000
20	38	18.940001
20	43	20.730000
20	14	24.730000
20	17	25.700001
20	42	27.410000
20	2	30.450001
20	1	36.099998
20	25	38.759998
20	3	40.310001
20	30	40.389999
20	44	43.650002
20	75	45.290001
20	41	46.090000
20	10	49.230000
21	58	14.600000
21	56	18.760000
21	31	21.790001
21	68	24.360001
21	13	25.340000
21	24	26.110001
21	71	28.100000
21	46	29.610001
21	32	33.599998
21	19	34.830002
21	8	35.759998
21	5	38.049999
21	26	39.619999
21	57	42.099998
21	67	44.529999
21	39	45.840000
21	35	50.340000
21	73	52.189999
21	70	54.369999
21	7	61.099998
22	37	22.280001
22	15	35.759998
22	9	38.990002
22	47	44.299999
22	74	56.070000
22	52	57.040001
22	69	59.709999
22	53	60.720001
22	11	65.690002
22	40	65.730003
22	23	71.580002
22	16	72.989998
22	4	74.250000
22	61	75.239998
22	60	75.940002
22	12	78.120003
22	36	80.459999
22	34	81.139999
22	55	81.820000
22	28	82.290001
23	12	6.860000
23	28	11.030000
23	52	14.180000
23	44	16.330000
23	60	17.620001
23	59	18.500000
23	48	19.440001
23	54	20.480000
23	72	22.350000
23	6	24.940001
23	65	25.719999
23	25	26.400000
23	53	28.490000
23	55	30.370001
23	63	33.090000
23	41	37.270000
23	49	38.270000
23	10	40.700001
23	75	41.720001
23	18	43.650002
24	56	8.960000
24	21	26.709999
24	46	29.209999
24	8	31.080000
24	31	31.090000
24	70	31.559999
24	39	33.349998
24	73	34.389999
24	19	35.880001
24	35	38.310001
24	58	38.540001
24	26	38.849998
24	67	40.360001
24	13	44.759998
24	71	46.180000
24	68	46.509998
24	57	49.459999
