param:	TIME:	Ts	Te:=
1	0   108
2	108   216
3	216   324
4	324   432
5	432   540
;
param:	NODE:	r	st	WS	WE:=
0	0	0	0	540
1	1866	21	86	436
2	1707	19	21	355
3	1863	21	68	396
4	1347	15	17	343
5	1878	21	31	371
6	519	6	54	386
7	1881	21	64	413
8	1470	16	14	334
9	1758	20	19	355
10	1827	20	50	376
11	1599	18	88	433
12	378	4	24	352
13	2247	25	82	408
14	1638	18	32	371
15	573	6	47	375
16	1842	20	17	349
17	1416	16	36	363
18	1389	15	62	400
19	2235	25	87	430
20	1755	19	43	387
21	2313	26	27	382
22	1713	19	48	377
23	984	11	71	396
24	1899	21	60	410
25	1965	22	85	439
26	2043	23	82	430
27	1569	17	34	382
28	417	5	40	372
29	2310	26	22	359
30	1194	13	53	384
31	705	8	29	359
32	1146	13	72	410
33	810	9	77	393
34	336	4	24	343
35	774	9	10	349
36	585	6	12	321
37	912	10	38	381
38	1491	17	63	394
39	2226	25	56	399
40	534	6	27	334
41	1986	22	16	364
42	729	8	67	382
43	1218	14	80	422
44	1950	22	48	398
45	1488	17	25	344
46	2298	26	61	390
47	1542	17	47	389
48	1602	18	44	393
49	1380	15	36	380
50	963	11	19	355
;
param: VEHICLE:	Ch	Lh	Ph	ch:=
1	10000	150	2.2384e-005	2.66374
2	15000	200	1.79961e-005	2.66374
3	10000	150	2.2384e-005	2.66374
4	15000	200	1.79961e-005	2.66374
5	10000	150	2.2384e-005	2.66374
6	15000	200	1.79961e-005	2.66374
7	10000	150	2.2384e-005	2.66374
8	15000	200	1.79961e-005	2.66374
9	10000	150	2.2384e-005	2.66374
10	15000	200	1.79961e-005	2.66374
;
param q_real:=10;
param	nth:=20;
param	nth1:=50;
param:	ARC:	D:=
1	40	18.090000
1	11	20.690001
1	37	29.459999
1	5	32.660000
1	15	38.799999
1	34	44.500000
1	7	44.650002
1	10	50.029999
1	3	51.230000
1	9	51.330002
1	19	51.860001
1	17	53.529999
1	27	53.770000
1	8	55.619999
1	32	59.450001
1	12	60.020000
1	26	61.430000
1	36	63.669998
1	21	64.349998
1	49	68.730003
2	33	15.030000
2	31	16.570000
2	18	18.129999
2	38	21.270000
2	29	23.590000
2	35	24.330000
2	41	24.330000
2	44	26.950001
2	49	27.280001
2	25	27.549999
2	21	29.209999
2	36	29.790001
2	13	31.320000
2	23	31.590000
2	4	32.340000
2	6	33.610001
2	32	34.680000
2	30	34.720001
2	14	35.880001
2	50	41.650002
3	27	3.980000
3	8	5.910000
3	34	6.870000
3	19	8.780000
3	9	10.140000
3	7	11.320000
3	12	11.510000
3	42	25.990000
3	46	29.879999
3	15	31.290001
3	37	31.480000
3	44	37.759998
3	41	41.849998
3	5	42.380001
3	38	43.610001
3	14	45.730000
3	11	49.619999
3	1	51.150002
3	40	52.230000
3	21	54.080002
4	25	9.270000
4	31	15.540000
4	29	16.080000
4	22	20.320000
4	47	21.080000
4	50	21.840000
4	13	22.799999
4	6	23.670000
4	18	24.680000
4	35	28.200001
4	33	28.440001
4	30	30.709999
4	48	31.870001
4	2	31.920000
4	43	34.669998
4	49	34.860001
4	36	39.290001
4	45	41.910000
4	21	42.020000
4	32	43.599998
5	37	13.940000
5	11	14.270000
5	15	14.370000
5	40	19.160000
5	1	32.509998
5	34	35.580002
5	9	39.090000
5	19	40.279999
5	3	42.549999
5	7	43.090000
5	27	45.049999
5	8	47.439999
5	12	53.540001
5	16	67.160004
5	42	67.459999
5	46	70.589996
5	17	75.070000
5	10	75.830002
5	44	76.430000
5	32	80.989998
6	13	2.990000
6	30	12.340000
6	35	13.680000
6	50	13.680000
6	48	15.660000
6	29	15.920000
6	49	19.139999
6	33	19.280001
6	43	20.320000
6	31	22.600000
6	36	23.209999
6	4	23.629999
6	32	25.950001
6	21	27.730000
6	47	31.260000
6	17	31.780001
6	26	31.830000
6	25	31.950001
6	45	32.700001
6	2	33.560001
7	34	11.090000
7	3	11.320000
7	8	12.040000
7	27	14.390000
7	12	16.309999
7	19	18.549999
7	9	19.330000
7	42	28.660000
7	37	31.469999
7	15	33.540001
7	44	34.490002
7	46	37.369999
7	41	40.459999
7	38	41.000000
7	5	43.330002
7	1	44.970001
7	32	45.599998
7	21	46.950001
7	14	47.540001
7	11	47.560001
8	3	5.870000
8	12	6.520000
8	27	7.510000
8	7	12.060000
8	34	12.120000
8	19	13.270000
8	9	14.630000
8	42	22.320000
8	46	27.420000
8	44	34.410000
8	37	36.279999
8	15	36.540001
8	41	38.500000
8	38	40.259998
8	14	42.060001
8	5	47.630001
8	21	50.730000
8	32	52.930000
8	11	54.419998
8	36	55.480000
9	19	3.250000
9	34	9.290000
9	27	9.490000
9	3	10.190000
9	8	14.760000
9	7	19.340000
9	12	20.020000
9	15	25.450001
9	37	28.709999
9	42	34.840000
9	46	35.380001
9	5	39.029999
9	11	46.849998
9	44	47.000000
9	16	47.009998
9	40	49.029999
9	1	50.990002
9	41	51.090000
9	38	52.849998
9	14	54.580002
10	26	12.190000
10	17	16.200001
10	32	21.219999
10	36	26.160000
10	48	28.719999
10	30	28.920000
10	21	30.100000
10	49	30.309999
10	35	33.840000
10	13	37.450001
10	6	39.740002
10	43	41.200001
10	33	41.410000
10	50	46.099998
10	29	47.020000
10	1	50.020000
10	31	53.200001
10	45	54.910000
10	44	55.660000
10	2	56.099998
11	40	5.580000
11	5	14.250000
11	37	20.330000
11	1	20.760000
11	15	26.790001
