param:	TIME:	Ts	Te:=
1	0   108
2	108   216
3	216   324
4	324   432
5	432   540
;
param:	NODE:	r	st	WS	WE:=
0	0	0	0	540
1	465	5	15	327
2	828	9	41	374
3	699	8	77	412
4	624	7	59	393
5	774	9	73	397
6	1371	15	18	356
7	2469	27	60	387
8	1512	17	83	401
9	1536	17	35	374
10	1041	12	69	384
11	1677	19	50	383
12	1107	12	86	423
13	897	10	75	403
14	1266	14	42	384
15	780	9	48	366
;
param: VEHICLE:	Ch	Lh	Ph	ch:=
1	10000	150	2.2384e-005	2.66374
2	15000	200	1.79961e-005	2.66374
3	10000	150	2.2384e-005	2.66374
;
param q_real:=3;
param	nth:=14;
param	nth1:=15;
param:	ARC:	D:=
1	9	10.850000
1	14	19.600000
1	11	27.680000
1	3	39.889999
1	13	47.810001
1	12	52.880001
1	10	56.080002
1	6	56.639999
1	15	56.669998
1	7	60.220001
1	4	67.790001
1	8	94.981003
1	5	96.680000
1	2	96.809998
2	5	9.960000
2	15	51.119999
2	4	51.169998
2	10	61.640999
2	12	64.800003
2	3	73.511002
2	14	95.010002
2	1	95.889999
2	9	96.769997
2	8	103.170998
2	6	116.111000
2	11	120.839996
2	13	130.751007
2	7	142.130997
3	10	23.040001
3	4	36.400002
3	1	40.240002
3	6	45.220001
3	9	47.259998
3	15	49.279999
3	14	50.049999
3	11	50.570000
3	12	52.020000
3	13	58.529999
3	8	59.540001
3	7	70.309998
3	5	72.150002
3	2	73.791000
4	10	23.889999
4	3	35.759998
4	15	44.009998
4	5	46.099998
4	2	51.250000
4	12	53.139999
4	8	65.419998
4	1	67.339996
4	14	69.660004
4	9	71.239998
4	6	78.360001
4	11	85.040001
4	13	93.000000
4	7	104.379997
5	2	9.840000
5	4	45.950001
5	15	51.869999
5	10	60.139999
5	12	65.550003
5	3	72.010002
5	14	94.790001
5	1	95.669998
5	9	96.550003
5	8	101.669998
5	6	114.610001
5	11	120.620003
5	13	129.250000
5	7	140.630005
6	13	26.250000
6	7	29.889999
6	11	38.740002
6	3	45.189999
6	1	56.279999
6	10	63.400002
6	9	65.591003
6	14	73.740997
6	4	79.050003
6	8	81.879997
6	15	90.860001
6	12	91.620003
6	5	114.800003
6	2	116.441002
7	13	14.150000
7	6	29.650000
7	11	33.759998
7	1	60.169998
7	9	68.540001
7	3	70.070000
7	14	78.489998
7	10	90.980003
7	4	104.339996
7	12	105.320000
7	15	107.760002
7	8	111.529999
7	5	140.089996
7	2	141.731003
8	10	44.310001
8	3	60.230000
8	4	66.730003
8	6	81.290001
8	15	87.309998
8	12	94.949997
8	1	94.961998
8	9	101.822998
8	5	102.480003
8	14	102.589996
8	11	103.660004
8	13	103.980003
8	2	104.121002
8	7	111.180000
9	1	10.590000
9	14	11.120000
9	11	35.459999
9	3	46.549999
9	12	49.439999
9	15	55.820000
9	13	56.849998
9	10	60.410000
