param:	TIME:	Ts	Te:=
1	0   108
2	108   216
3	216   324
4	324   432
5	432   540
;
param:	NODE:	r	st	WS	WE:=
0	0	0	0	540
1	2460	27	14	351
2	510	6	50	364
3	2460	27	38	368
4	1530	17	72	419
5	1794	20	66	392
6	1320	15	63	386
7	1794	20	39	380
8	2013	22	88	441
9	606	7	28	362
10	2439	27	36	396
11	2286	25	58	392
12	1158	13	79	408
13	342	4	18	351
14	897	10	34	355
15	510	6	49	374
16	1269	14	21	367
17	2106	23	61	392
18	1734	19	56	400
19	801	9	39	357
20	621	7	36	371
;
param: VEHICLE:	Ch	Lh	Ph	ch:=
1	10000	150	2.2384e-005	2.66374
2	15000	200	1.79961e-005	2.66374
3	10000	150	2.2384e-005	2.66374
4	15000	200	1.79961e-005	2.66374
;
param q_real:=4;
param	nth:=19;
param	nth1:=20;
param:	ARC:	D:=
1	4	31.500000
1	20	37.200001
1	6	43.220001
1	15	47.099998
1	14	47.799999
1	19	55.099998
1	17	56.330002
1	9	56.860001
1	13	58.349998
1	16	69.690002
1	7	69.919998
1	2	70.669998
1	12	81.190002
1	10	84.419998
1	18	85.040001
1	8	87.519997
1	5	90.129997
1	3	91.059998
1	11	97.059998
2	18	14.800000
2	16	20.440001
2	14	23.639999
2	6	27.750000
2	1	71.099998
2	4	71.250000
2	20	107.980003
2	12	115.870003
2	10	117.639999
2	15	118.629997
2	19	126.629997
2	17	127.889999
2	9	128.389999
2	13	129.910004
2	3	131.750000
2	7	136.190994
2	8	148.570999
2	5	151.561005
2	11	163.330994
3	12	16.260000
3	10	16.520000
3	8	49.291000
3	5	57.201000
3	7	62.770000
3	4	64.470001
3	11	76.170998
3	9	76.550003
3	19	77.790001
3	17	89.599998
3	15	90.629997
3	1	91.019997
3	20	93.900002
3	13	99.389999
3	6	111.120003
3	14	114.639999
3	16	120.279999
3	2	132.479996
3	18	146.779999
4	1	31.549999
4	6	46.720001
4	14	50.240002
4	12	50.830002
4	10	54.060001
4	16	63.490002
4	20	63.810001
4	3	64.209999
4	19	64.279999
4	9	65.709999
4	7	65.750999
4	15	68.360001
4	2	71.449997
4	17	74.580002
4	8	78.130997
4	13	78.959999
4	5	81.121002
4	18	85.820000
4	11	92.890999
5	8	8.660000
5	11	20.290001
5	7	21.420000
5	9	43.099998
5	19	45.840000
5	17	55.790001
5	3	57.351002
5	15	61.299999
5	13	68.050003
5	12	69.169998
5	10	70.541000
5	20	72.889999
5	4	81.370003
5	1	90.029999
5	6	127.060997
5	14	130.580994
5	16	143.490997
5	2	151.451004
5	18	165.820999
6	14	4.910000
6	2	27.780001
6	16	31.920000
6	18	42.150002
6	1	43.680000
6	4	46.680000
6	20	80.559998
6	15	90.459999
6	12	96.489998
6	10	98.260002
6	19	98.430000
6	17	99.730003
6	9	99.860001
6	13	101.739998
6	7	109.860001
6	3	110.809998
6	8	124.000999
6	5	126.990997
6	11	137.000000
7	5	21.379999
7	9	22.070000
7	8	23.030001
7	19	24.809999
7	11	27.740000
7	17	34.759998
7	15	40.270000
7	13	47.020000
7	20	51.860001
7	3	63.070999
7	12	64.239998
7	4	66.141998
7	10	66.440002
7	1	70.239998
7	6	110.330002
7	14	113.849998
7	16	128.263000
7	2	136.223007
7	18	150.593002
8	5	8.680000
8	7	23.070000
8	11	27.650000
8	9	44.750000
8	19	47.490002
8	3	49.431000
8	17	57.439999
8	12	61.250000
8	10	62.620998
8	15	62.950001
8	13	69.699997
8	20	74.540001
8	4	78.389999
8	1	87.379997
8	6	124.081001
8	14	127.600998
8	16	140.511002
8	2	148.470993
8	18	162.841003
9	19	2.760000
9	17	14.570000
9	15	18.219999
9	7	22.129999
9	13	25.200001
9	20	33.939999
9	5	43.290001
9	8	44.939999
9	11	47.060001
9	1	56.900002
9	4	65.709999
9	3	77.080002
9	12	77.150002
9	10	79.349998
9	6	99.870003
9	14	103.389999
9	16	122.730003
9	2	126.290001
9	18	140.869995
10	12	3.390000
10	3	16.379999
