param:	TIME:	Ts	Te:=
1	0   108
2	108   216
3	216   324
4	324   432
5	432   540
;
param:	NODE:	r	st	WS	WE:=
0	0	0	0	540
1	1479	16	28	354
2	2364	26	88	424
3	2484	28	36	386
4	939	10	46	381
5	1770	20	50	395
6	510	6	87	416
7	441	5	56	373
8	2421	27	35	368
9	2382	26	72	402
10	1734	19	57	383
11	1305	14	55	387
12	1368	15	85	415
13	834	9	85	395
14	2289	25	30	371
15	1848	21	54	382
16	2199	24	63	407
17	1257	14	20	358
18	975	11	24	338
19	561	6	26	343
20	951	11	71	398
;
param: VEHICLE:	Ch	Lh	Ph	ch:=
1	10000	150	2.2384e-005	2.66374
2	15000	200	1.79961e-005	2.66374
3	10000	150	2.2384e-005	2.66374
4	15000	200	1.79961e-005	2.66374
5	10000	150	2.2384e-005	2.66374
;
param q_real:=4;
param	nth:=19;
param	nth1:=20;
param:	ARC:	D:=
1	18	28.700001
1	4	28.870001
1	20	29.951000
1	19	30.809999
1	8	43.991001
1	11	46.509998
1	17	48.201000
1	6	55.410000
1	10	57.630001
1	9	78.769997
1	16	84.900002
1	5	87.629997
1	12	92.290001
1	2	111.220001
1	3	114.470001
1	14	128.220001
1	13	131.440002
1	15	138.612000
1	7	150.451996
2	15	31.340000
2	12	32.150002
2	13	35.549999
2	7	42.009998
2	5	44.700001
2	14	50.651001
2	10	55.419998
2	3	58.660000
2	6	67.860001
2	17	83.519997
2	8	87.029999
2	16	92.970001
2	20	94.000000
2	4	104.040001
2	9	109.449997
2	1	112.599998
2	11	113.279999
2	19	113.361000
2	18	124.470001
3	5	28.320000
3	13	45.279999
3	2	58.750000
3	6	60.000000
3	15	62.029999
3	10	69.739998
3	17	69.879997
3	7	70.239998
3	8	73.389999
3	12	78.239998
3	20	89.449997
3	11	91.809998
3	19	98.040001
3	4	98.169998
3	14	108.361000
3	18	111.900002
3	1	114.919998
3	16	130.751007
3	9	134.029999
4	20	16.840000
4	1	28.530001
4	8	32.000000
4	19	35.740002
4	17	36.209999
4	18	42.259998
4	6	43.110001
4	10	46.070000
4	11	49.610001
4	5	75.330002
4	9	76.309998
4	16	80.720001
4	12	81.260002
4	2	99.070000
4	3	102.169998
4	13	119.290001
4	14	121.620003
4	15	126.461998
4	7	138.302002
5	3	28.389999
5	6	32.750000
5	10	41.919998
5	2	44.709999
5	17	47.060001
5	8	50.570000
5	12	51.320000
5	13	51.619999
5	15	63.240002
5	20	66.540001
5	11	73.550003
5	7	75.080002
5	4	75.349998
5	19	77.550003
5	1	87.779999
5	18	91.410004
5	14	94.331001
5	16	102.700996
5	9	105.980003
6	17	18.020000
6	8	19.840000
6	10	23.020000
6	5	33.049999
6	20	34.419998
6	4	43.650002
6	11	47.779999
6	19	48.330002
6	1	55.660000
6	12	57.470001
6	3	60.160000
6	18	62.189999
6	2	68.010002
6	13	81.360001
6	9	83.650002
6	16	86.471001
6	15	90.379997
6	14	100.750000
6	7	102.220001
7	15	12.770000
7	13	29.860001
7	2	42.110001
7	14	64.660004
7	12	69.139999
7	3	70.260002
7	5	74.980003
7	10	94.970001
7	6	102.120003
7	17	117.599998
7	8	121.110001
7	16	129.960007
7	20	133.401001
7	4	143.440994
7	9	146.440002
7	11	147.360001
7	19	150.869995
7	1	152.001007
7	18	163.871002
8	17	5.200000
8	20	17.549999
8	6	19.830000
8	4	25.900000
8	19	29.510000
8	11	30.120001
8	10	39.250000
8	18	43.369999
8	1	44.620998
8	5	50.459999
8	3	73.129997
8	12	75.160004
8	9	85.300003
8	2	86.580002
8	16	89.629997
8	13	99.930000
8	15	108.949997
8	14	118.440002
8	7	120.790001
9	16	19.100000
9	10	66.980003
9	20	74.440002
9	1	78.779999
9	12	82.129997
9	6	83.610001
9	4	84.610001
9	8	84.779999
9	17	85.750000
9	14	91.550003
9	19	95.750000
9	18	101.730003
9	5	106.260002
9	2	109.400002
9	11	109.820000
9	3	135.160004
9	15	137.839996
9	13	140.089996
9	7	146.649994
10	6	22.870001
10	17	38.139999
10	12	39.070000
10	8	39.220001
10	20	40.919998
10	5	42.110001
10	4	51.430000
10	2	55.480000
10	1	58.220001
10	19	62.869999
10	16	63.741001
10	9	66.580002
10	11	67.610001
10	3	69.830002
10	18	71.389999
10	13	76.199997
10	14	82.349998
10	15	83.540001
10	7	94.919998
11	19	16.010000
11	18	28.950001
11	8	30.320000
11	17	32.490002
11	4	34.209999
11	20	36.080002
11	1	47.070000
11	6	47.750000
11	10	67.820000
11	5	74.180000
11	3	92.070000
11	12	104.271004
11	9	109.570000
11	2	112.860001
11	16	113.980003
11	13	124.800003
11	15	135.229996
11	7	147.070007
11	14	147.550995
12	2	32.060001
12	10	38.900002
12	14	45.360001
12	5	51.340000
12	6	57.580002
12	15	60.500000
12	13	64.772003
12	16	66.540001
12	7	69.309998
12	17	74.230003
12	8	75.309998
12	20	76.779999
12	3	77.879997
12	9	81.620003
12	4	87.830002
12	1	93.449997
12	19	99.330002
12	11	104.410004
12	18	107.250000
13	15	20.240000
13	7	30.000000
13	2	35.570000
13	3	44.950001
13	5	51.220001
13	12	64.420998
13	10	76.122002
13	6	81.430000
13	14	82.481003
13	17	96.910004
13	8	100.419998
13	20	114.190002
13	11	123.790001
13	4	123.989998
13	16	125.490997
13	19	127.790001
13	1	132.962006
13	9	139.020996
13	18	141.649994
14	12	45.740002
14	2	50.970001
14	7	65.209999
14	15	66.730003
14	16	72.940002
14	10	81.589996
14	13	82.279999
14	9	91.660004
14	5	94.220001
14	6	100.360001
14	3	108.080002
14	17	117.010002
14	8	118.089996
14	20	119.370003
14	1	128.889999
14	4	129.539993
14	19	140.679993
14	11	147.190002
14	18	148.339996
15	7	12.780000
15	13	20.209999
15	2	31.320000
15	12	60.720001
15	3	61.820000
15	5	62.849998
15	14	66.400002
15	10	83.030998
15	6	89.989998
15	17	105.470001
15	8	108.980003
15	20	121.271004
15	16	121.540001
15	4	131.311005
15	11	135.229996
15	19	136.820007
15	9	138.020004
15	1	139.871002
15	18	151.740997
16	9	19.530001
16	10	63.650002
16	12	66.290001
16	14	73.000000
16	20	78.430000
16	1	84.089996
16	6	85.779999
16	4	88.599998
16	8	88.769997
16	17	89.739998
16	2	92.830002
16	19	99.739998
16	5	102.040001
16	18	105.720001
16	11	113.809998
16	15	121.269997
16	13	125.931999
16	7	130.080002
16	3	131.119995
17	8	5.340000
17	6	18.209999
17	20	21.770000
17	4	30.120001
17	11	32.459999
17	19	33.730000
17	10	38.220001
17	5	47.200001
17	18	47.590000
17	1	48.841000
17	3	69.839996
17	12	74.070000
17	2	83.320000
17	9	86.629997
17	16	90.959999
17	13	96.669998
17	15	105.690002
17	14	117.349998
17	7	117.529999
18	19	14.290000
18	1	28.770000
18	11	28.830000
18	4	30.889999
18	20	34.790001
18	8	43.639999
18	17	47.919998
18	6	62.310001
18	10	71.440002
18	5	91.989998
18	9	102.459999
18	12	106.830002
18	16	106.870003
18	3	112.279999
18	2	124.089996
18	13	141.940002
18	14	147.770004
18	15	151.481995
18	7	163.322006
19	18	15.080000
19	11	16.920000
19	4	21.160000
19	20	25.100000
19	8	29.350000
19	1	31.059999
19	17	33.630001
19	6	48.290001
19	10	62.529999
19	5	77.699997
19	9	96.500000
19	3	98.300003
19	12	99.080002
19	16	100.910004
19	2	112.651001
19	13	127.650002
19	15	136.669998
19	14	140.589996
19	7	150.300995
20	4	13.640000
20	8	17.600000
20	17	21.809999
20	19	25.209999
20	1	30.740000
20	6	34.200001
20	18	34.869999
20	11	36.020000
20	10	40.970001
20	5	66.419998
20	9	74.470001
20	12	76.360001
20	16	78.879997
20	3	89.269997
20	2	93.620003
20	13	113.839996
20	14	118.559998
20	15	121.012001
20	7	132.852005
0	12	26.969999
0	10	27.490000
0	16	46.740002
0	6	48.529999
0	2	54.970001
0	9	56.700001
0	5	58.740002
0	14	59.310001
0	20	61.590000
0	17	63.880001
0	8	64.760002
0	4	72.800003
0	1	73.580002
0	15	83.709999
0	13	84.122002
0	19	84.129997
0	3	86.459999
0	11	90.690002
0	18	92.059998
0	7	92.519997
12	0	27.020000
10	0	27.969999
16	0	46.200001
6	0	48.799999
2	0	54.900002
9	0	57.029999
5	0	58.880001
14	0	59.549999
20	0	61.150002
17	0	64.040001
8	0	65.070000
4	0	66.050003
1	0	72.680000
13	0	83.630997
15	0	83.720001
19	0	84.040001
3	0	86.699997
11	0	91.010002
18	0	91.620003
7	0	92.139999
;
param:	v:=
1	18	1	80
1	18	2	53
1	18	3	21
1	18	4	55
1	18	5	71
1	4	1	77
1	4	2	42
1	4	3	19
1	4	4	34
1	4	5	74
1	20	1	83
1	20	2	45
1	20	3	11
1	20	4	33
1	20	5	78
1	19	1	100
1	19	2	44
1	19	3	13
1	19	4	45
1	19	5	76
1	8	1	72
1	8	2	40
1	8	3	26
1	8	4	42
1	8	5	73
1	11	1	89
1	11	2	45
1	11	3	14
1	11	4	46
1	11	5	80
1	17	1	73
1	17	2	43
1	17	3	13
1	17	4	48
1	17	5	73
1	6	1	86
1	6	2	47
1	6	3	23
1	6	4	36
1	6	5	97
1	10	1	82
1	10	2	53
1	10	3	27
1	10	4	52
1	10	5	92
1	9	1	75
1	9	2	44
1	9	3	22
1	9	4	35
1	9	5	100
1	16	1	89
1	16	2	33
1	16	3	14
1	16	4	53
1	16	5	99
1	5	1	82
1	5	2	40
1	5	3	22
1	5	4	58
1	5	5	75
1	12	1	85
1	12	2	41
1	12	3	29
1	12	4	39
1	12	5	91
1	2	1	82
1	2	2	53
1	2	3	21
1	2	4	58
1	2	5	84
1	3	1	70
1	3	2	42
1	3	3	26
1	3	4	47
1	3	5	86
1	14	1	79
1	14	2	41
1	14	3	10
1	14	4	43
1	14	5	71
1	13	1	98
1	13	2	33
1	13	3	28
1	13	4	45
1	13	5	97
1	15	1	77
1	15	2	40
1	15	3	20
1	15	4	48
1	15	5	81
1	7	1	81
1	7	2	34
1	7	3	23
1	7	4	57
1	7	5	86
2	15	1	83
2	15	2	59
2	15	3	23
2	15	4	34
2	15	5	99
2	12	1	76
2	12	2	33
2	12	3	22
2	12	4	60
2	12	5	91
2	13	1	98
2	13	2	37
2	13	3	24
2	13	4	42
2	13	5	98
2	7	1	98
2	7	2	45
2	7	3	29
2	7	4	52
2	7	5	80
2	5	1	75
2	5	2	40
2	5	3	24
2	5	4	51
2	5	5	98
2	14	1	70
2	14	2	41
2	14	3	22
2	14	4	48
2	14	5	79
2	10	1	74
2	10	2	43
2	10	3	24
2	10	4	44
2	10	5	95
2	3	1	73
2	3	2	32
2	3	3	13
2	3	4	57
2	3	5	72
2	6	1	83
2	6	2	44
2	6	3	25
2	6	4	43
2	6	5	97
2	17	1	80
2	17	2	51
2	17	3	29
2	17	4	55
2	17	5	75
2	8	1	86
2	8	2	51
2	8	3	27
2	8	4	44
2	8	5	92
2	16	1	75
2	16	2	60
2	16	3	11
2	16	4	58
2	16	5	71
2	20	1	91
2	20	2	46
2	20	3	10
2	20	4	34
2	20	5	90
2	4	1	89
2	4	2	59
2	4	3	19
2	4	4	31
2	4	5	90
2	9	1	71
2	9	2	58
2	9	3	21
2	9	4	39
2	9	5	100
2	1	1	79
2	1	2	34
2	1	3	21
2	1	4	34
2	1	5	76
2	11	1	87
2	11	2	57
2	11	3	20
2	11	4	56
2	11	5	80
2	19	1	77
2	19	2	36
2	19	3	23
2	19	4	40
2	19	5	97
2	18	1	88
2	18	2	39
2	18	3	26
2	18	4	43
2	18	5	95
3	5	1	89
3	5	2	43
3	5	3	27
3	5	4	50
3	5	5	88
3	13	1	94
3	13	2	32
3	13	3	16
3	13	4	54
3	13	5	83
3	2	1	96
3	2	2	57
3	2	3	13
3	2	4	47
3	2	5	94
3	6	1	77
3	6	2	53
3	6	3	11
3	6	4	55
3	6	5	97
3	15	1	76
3	15	2	55
3	15	3	10
3	15	4	33
3	15	5	94
3	10	1	77
3	10	2	30
3	10	3	30
3	10	4	46
3	10	5	77
3	17	1	73
3	17	2	58
3	17	3	10
3	17	4	57
3	17	5	95
3	7	1	85
3	7	2	47
3	7	3	24
3	7	4	56
3	7	5	78
3	8	1	100
3	8	2	48
3	8	3	23
3	8	4	30
3	8	5	70
3	12	1	100
3	12	2	41
3	12	3	25
3	12	4	31
3	12	5	80
3	20	1	78
3	20	2	39
3	20	3	29
3	20	4	59
3	20	5	91
3	11	1	86
3	11	2	52
3	11	3	15
3	11	4	56
3	11	5	86
3	19	1	79
3	19	2	38
3	19	3	14
3	19	4	38
3	19	5	92
3	4	1	89
3	4	2	33
3	4	3	14
3	4	4	54
3	4	5	80
3	14	1	100
3	14	2	51
3	14	3	21
