param:	TIME:	Ts	Te:=
1	0   108
2	108   216
3	216   324
4	324   432
5	432   540
;
param:	NODE:	r	st	WS	WE:=
0	0	0	0	540
1	2475	27	72	416
2	933	10	75	412
3	2262	25	41	378
4	2358	26	44	389
5	2052	23	77	417
6	2316	26	87	427
7	435	5	10	328
8	1215	13	58	390
9	1791	20	40	370
10	1635	18	82	425
11	2055	23	12	349
12	885	10	79	394
13	2040	23	55	406
14	633	7	30	347
15	1104	12	65	399
;
param: VEHICLE:	Ch	Lh	Ph	ch:=
1	10000	150	2.2384e-005	2.66374
2	15000	200	1.79961e-005	2.66374
3	10000	150	2.2384e-005	2.66374
4	15000	200	1.79961e-005	2.66374
;
param q_real:=3;
param	nth:=14;
param	nth1:=15;
param:	ARC:	D:=
1	9	15.940000
1	8	24.360001
1	11	29.610001
1	6	34.830002
1	3	54.470001
1	4	68.629997
1	13	78.510002
1	12	88.230003
1	5	100.511002
1	10	112.771004
1	15	121.771004
1	7	129.891998
1	14	157.153000
1	2	159.800003
2	14	11.300000
2	12	73.599998
2	4	92.489998
2	13	121.849998
2	3	129.460007
2	6	134.992004
2	8	139.009995
2	11	141.162003
2	9	144.229996
2	15	148.199997
2	5	157.612000
2	1	159.460007
2	10	169.871994
2	7	186.479996
3	13	24.260000
3	8	33.990002
3	9	43.400002
3	4	43.790001
3	1	54.060001
3	6	60.299999
3	11	62.110001
3	12	65.610001
3	5	121.709999
3	2	130.309998
3	14	132.529999
3	10	133.970001
3	15	142.970001
3	7	151.091003
4	12	21.820000
4	3	43.709999
4	8	47.950001
4	13	48.130001
4	9	53.169998
4	6	56.520000
4	11	59.220001
4	1	68.400002
4	14	91.271004
4	2	92.559998
4	5	102.599998
4	10	114.860001
4	15	118.349998
4	7	131.981003
5	10	13.280000
5	7	33.619999
5	15	38.639999
5	6	66.709999
5	11	73.239998
5	9	91.480003
5	8	96.269997
5	1	100.760002
5	12	102.279999
5	4	102.870003
5	3	122.820999
5	13	138.011993
5	14	152.223999
5	2	157.483002
6	11	7.240000
6	9	26.709999
6	8	33.669998
6	1	34.820000
6	4	56.410000
6	3	60.549999
6	5	66.209999
6	12	66.661003
6	10	78.470001
6	13	83.181000
6	15	87.470001
6	7	93.530998
6	14	129.834000
6	2	134.863007
7	10	33.419998
7	5	33.580002
7	15	43.230000
7	6	93.771004
7	11	100.301003
7	9	118.541000
7	8	123.331001
7	1	127.820999
7	4	129.931000
7	12	131.731003
7	3	149.882004
7	13	165.072998
7	14	178.440002
7	2	184.544006
8	9	9.460000
8	1	24.000000
8	11	31.180000
8	6	33.650002
8	3	33.990002
8	4	47.860001
8	13	58.029999
8	12	68.599998
8	5	96.059998
8	10	108.320000
8	15	117.320000
8	7	125.441002
8	14	138.261002
8	2	139.029999
9	8	9.560000
9	1	15.400000
9	11	23.440001
9	6	26.559999
9	3	43.310001
9	4	52.869999
9	13	67.349998
9	12	72.470001
9	5	91.070000
9	10	103.330002
9	15	112.330002
9	7	120.450996
9	14	141.863007
9	2	144.039993
10	5	13.080000
10	7	33.000000
10	15	46.689999
10	6	78.510002
10	11	85.040001
10	9	103.279999
10	8	108.070000
10	1	112.559998
10	12	114.080002
10	4	114.669998
10	3	134.621002
10	13	149.811996
10	14	164.024002
10	2	169.283005
11	6	7.200000
11	9	23.450001
11	1	29.549999
11	8	31.270000
11	4	59.119999
11	3	62.459999
11	12	71.599998
11	5	72.669998
11	10	84.930000
11	13	85.091003
11	15	93.930000
11	7	99.990997
11	14	136.283997
11	2	141.313004
12	4	22.270000
12	3	65.910004
12	6	66.430000
12	8	68.690002
12	13	70.330002
12	14	70.583000
12	11	71.629997
12	9	72.139999
12	2	73.360001
12	1	87.370003
12	5	101.989998
12	15	104.919998
12	10	114.250000
12	7	133.740997
13	3	24.260000
13	4	48.240002
13	8	58.029999
13	9	67.440002
13	12	70.059998
13	1	78.099998
13	6	82.811996
13	11	84.821999
13	2	122.050003
13	14	124.269997
13	5	137.272003
13	10	149.531998
13	15	158.531998
13	7	166.653000
14	2	12.040000
14	12	70.263000
14	4	90.740997
14	13	124.349998
14	6	130.223007
14	3	131.960007
14	11	136.393005
14	8	137.690994
14	15	139.139999
14	9	141.753006
14	5	152.623001
14	1	156.662994
14	10	164.882996
14	7	178.990005
15	5	38.330002
15	7	43.480000
15	10	46.849998
15	6	87.889999
15	11	94.419998
15	12	104.889999
15	9	112.660004
15	8	117.449997
15	4	118.620003
15	1	121.940002
15	14	138.919998
15	3	144.001007
15	2	147.940002
15	13	159.192001
0	12	34.700001
0	4	48.430000
0	6	56.189999
0	11	62.720001
0	5	72.620003
0	15	73.050003
0	9	80.959999
0	10	84.879997
0	8	85.750000
0	14	88.530998
0	1	90.239998
0	3	92.070000
0	2	93.440002
0	13	96.489998
0	7	99.941002
12	0	34.630001
4	0	48.060001
6	0	56.330002
11	0	62.790001
5	0	72.970001
15	0	74.101997
9	0	81.190002
10	0	84.769997
8	0	86.180000
14	0	88.401001
1	0	90.639999
3	0	91.849998
2	0	93.040001
13	0	96.300003
7	0	100.030998
;
param:	v:=
1	9	1	96
1	9	2	40
1	9	3	19
1	9	4	52
1	9	5	85
1	8	1	99
1	8	2	51
1	8	3	22
1	8	4	45
1	8	5	100
1	11	1	74
1	11	2	51
1	11	3	10
1	11	4	42
1	11	5	98
1	6	1	87
1	6	2	36
1	6	3	24
1	6	4	33
1	6	5	77
1	3	1	89
1	3	2	47
1	3	3	30
1	3	4	53
1	3	5	71
1	4	1	92
1	4	2	33
1	4	3	20
1	4	4	34
1	4	5	81
1	13	1	92
1	13	2	58
1	13	3	17
1	13	4	53
1	13	5	89
1	12	1	82
1	12	2	48
1	12	3	11
1	12	4	30
1	12	5	71
1	5	1	88
1	5	2	57
1	5	3	30
1	5	4	48
1	5	5	79
1	10	1	92
1	10	2	35
1	10	3	10
1	10	4	38
1	10	5	80
1	15	1	95
1	15	2	60
1	15	3	19
1	15	4	60
1	15	5	84
1	7	1	80
1	7	2	36
1	7	3	30
1	7	4	31
1	7	5	94
1	14	1	99
1	14	2	38
1	14	3	27
1	14	4	45
1	14	5	75
1	2	1	96
1	2	2	51
1	2	3	14
1	2	4	57
1	2	5	93
2	14	1	82
2	14	2	35
2	14	3	18
2	14	4	43
2	14	5	70
2	12	1	90
2	12	2	30
2	12	3	23
2	12	4	48
2	12	5	94
2	4	1	97
2	4	2	55
2	4	3	12
2	4	4	34
2	4	5	99
2	13	1	89
2	13	2	54
2	13	3	20
2	13	4	52
2	13	5	98
2	3	1	74
2	3	2	42
2	3	3	10
2	3	4	57
2	3	5	100
2	6	1	87
2	6	2	35
2	6	3	13
2	6	4	31
2	6	5	84
2	8	1	97
2	8	2	44
2	8	3	15
2	8	4	31
2	8	5	86
2	11	1	75
2	11	2	46
2	11	3	21
2	11	4	40
2	11	5	76
2	9	1	98
2	9	2	54
2	9	3	27
2	9	4	41
2	9	5	72
2	15	1	88
2	15	2	40
2	15	3	13
2	15	4	49
2	15	5	93
2	5	1	97
2	5	2	48
2	5	3	24
2	5	4	50
2	5	5	83
2	1	1	76
2	1	2	37
2	1	3	19
2	1	4	30
2	1	5	98
2	10	1	86
2	10	2	49
2	10	3	16
2	10	4	53
2	10	5	79
2	7	1	84
2	7	2	45
2	7	3	13
2	7	4	36
2	7	5	90
3	13	1	90
3	13	2	41
3	13	3	29
3	13	4	60
3	13	5	75
3	8	1	87
3	8	2	41
3	8	3	29
3	8	4	49
3	8	5	95
3	9	1	85
3	9	2	40
3	9	3	14
3	9	4	38
3	9	5	88
3	4	1	95
3	4	2	53
3	4	3	28
3	4	4	38
3	4	5	90
3	1	1	93
3	1	2	54
3	1	3	25
3	1	4	42
3	1	5	78
3	6	1	98
3	6	2	58
3	6	3	22
3	6	4	58
3	6	5	89
3	11	1	95
3	11	2	46
3	11	3	25
3	11	4	43
3	11	5	99
3	12	1	76
3	12	2	36
3	12	3	20
3	12	4	46
3	12	5	90
3	5	1	87
3	5	2	49
3	5	3	18
3	5	4	43
3	5	5	86
3	2	1	81
3	2	2	35
3	2	3	14
3	2	4	55
3	2	5	71
3	14	1	79
3	14	2	43
3	14	3	28
3	14	4	41
3	14	5	82
3	10	1	81
3	10	2	47
3	10	3	24
3	10	4	56
3	10	5	87
3	15	1	83
3	15	2	30
3	15	3	22
3	15	4	49
3	15	5	83
3	7	1	99
3	7	2	44
3	7	3	29
3	7	4	44
3	7	5	82
4	12	1	100
4	12	2	48
4	12	3	19
4	12	4	34
4	12	5	98
4	3	1	83
4	3	2	39
4	3	3	16
4	3	4	49
4	3	5	72
4	8	1	96
4	8	2	48
4	8	3	25
4	8	4	49
4	8	5	99
4	13	1	87
4	13	2	60
4	13	3	25
4	13	4	42
4	13	5	92
4	9	1	95
4	9	2	35
4	9	3	25
4	9	4	55
4	9	5	85
4	6	1	93
4	6	2	50
4	6	3	16
4	6	4	34
4	6	5	80
4	11	1	93
4	11	2	48
4	11	3	21
4	11	4	50
4	11	5	91
4	1	1	92
4	1	2	33
4	1	3	18
4	1	4	44
4	1	5	75
4	14	1	85
4	14	2	49
4	14	3	29
4	14	4	38
4	14	5	70
4	2	1	90
4	2	2	44
4	2	3	24
4	2	4	33
4	2	5	80
4	5	1	92
4	5	2	35
4	5	3	25
4	5	4	44
4	5	5	99
4	10	1	91
4	10	2	41
4	10	3	15
4	10	4	60
4	10	5	93
4	15	1	95
4	15	2	45
4	15	3	27
4	15	4	39
4	15	5	78
4	7	1	91
4	7	2	49
4	7	3	12
4	7	4	38
4	7	5	83
5	10	1	75
5	10	2	53
5	10	3	28
5	10	4	46
5	10	5	81
5	7	1	80
5	7	2	31
5	7	3	13
5	7	4	44
5	7	5	87
5	15	1	97
5	15	2	42
5	15	3	23
5	15	4	49
5	15	5	88
5	6	1	97
5	6	2	47
5	6	3	13
5	6	4	32
5	6	5	90
5	11	1	83
5	11	2	59
5	11	3	16
5	11	4	52
5	11	5	88
5	9	1	97
5	9	2	50
5	9	3	12
5	9	4	31
5	9	5	89
5	8	1	93
5	8	2	33
5	8	3	23
5	8	4	41
5	8	5	97
5	1	1	70
5	1	2	38
5	1	3	15
5	1	4	33
5	1	5	89
5	12	1	100
5	12	2	48
5	12	3	15
5	12	4	33
5	12	5	90
5	4	1	82
5	4	2	35
5	4	3	17
5	4	4	32
5	4	5	90
5	3	1	88
5	3	2	42
5	3	3	29
5	3	4	52
5	3	5	90
5	13	1	93
5	13	2	40
5	13	3	18
5	13	4	60
5	13	5	89
5	14	1	96
5	14	2	51
5	14	3	13
5	14	4	47
5	14	5	70
5	2	1	76
5	2	2	52
5	2	3	21
5	2	4	44
5	2	5	89
6	11	1	98
6	11	2	46
6	11	3	27
6	11	4	32
6	11	5	87
6	9	1	71
6	9	2	56
6	9	3	15
6	9	4	32
6	9	5	71
6	8	1	74
6	8	2	60
6	8	3	12
6	8	4	30
6	8	5	80
6	1	1	85
6	1	2	43
6	1	3	26
6	1	4	55
6	1	5	97
6	4	1	75
6	4	2	53
6	4	3	10
6	4	4	33
6	4	5	96
6	3	1	74
6	3	2	31
6	3	3	23
6	3	4	54
6	3	5	98
6	5	1	89
6	5	2	35
6	5	3	27
6	5	4	55
6	5	5	88
6	12	1	76
6	12	2	60
6	12	3	12
6	12	4	33
6	12	5	90
6	10	1	82
6	10	2	51
6	10	3	30
6	10	4	51
6	10	5	96
6	13	1	79
6	13	2	48
6	13	3	24
6	13	4	44
6	13	5	73
6	15	1	84
6	15	2	37
6	15	3	13
6	15	4	60
6	15	5	75
6	7	1	71
6	7	2	44
6	7	3	28
6	7	4	56
6	7	5	70
6	14	1	77
6	14	2	55
6	14	3	25
6	14	4	39
6	14	5	89
6	2	1	82
6	2	2	32
6	2	3	26
6	2	4	50
6	2	5	89
7	10	1	82
7	10	2	43
7	10	3	24
7	10	4	52
7	10	5	95
7	5	1	81
7	5	2	59
7	5	3	20
7	5	4	48
7	5	5	80
7	15	1	76
7	15	2	41
7	15	3	29
7	15	4	41
7	15	5	94
7	6	1	72
7	6	2	30
7	6	3	28
7	6	4	32
7	6	5	93
7	11	1	85
7	11	2	39
7	11	3	17
7	11	4	44
7	11	5	70
7	9	1	75
7	9	2	39
7	9	3	15
7	9	4	41
7	9	5	94
7	8	1	84
7	8	2	32
7	8	3	22
7	8	4	58
7	8	5	72
7	1	1	90
7	1	2	47
7	1	3	19
7	1	4	36
7	1	5	80
7	4	1	70
7	4	2	33
7	4	3	25
7	4	4	58
7	4	5	100
7	12	1	83
7	12	2	52
7	12	3	26
7	12	4	42
7	12	5	79
7	3	1	91
7	3	2	60
7	3	3	13
7	3	4	59
7	3	5	98
7	13	1	75
7	13	2	39
7	13	3	30
7	13	4	45
7	13	5	87
7	14	1	93
7	14	2	32
7	14	3	20
7	14	4	55
7	14	5	95
7	2	1	92
7	2	2	46
7	2	3	12
7	2	4	40
7	2	5	93
8	9	1	83
8	9	2	42
8	9	3	19
8	9	4	58
8	9	5	89
8	1	1	73
8	1	2	60
8	1	3	24
8	1	4	60
8	1	5	87
8	11	1	77
8	11	2	54
8	11	3	25
8	11	4	35
8	11	5	81
8	6	1	83
8	6	2	31
8	6	3	20
8	6	4	59
8	6	5	98
8	3	1	98
8	3	2	42
8	3	3	22
8	3	4	47
8	3	5	88
8	4	1	76
8	4	2	43
8	4	3	25
8	4	4	47
8	4	5	97
8	13	1	96
8	13	2	40
8	13	3	20
8	13	4	35
8	13	5	90
8	12	1	80
8	12	2	38
8	12	3	27
8	12	4	58
8	12	5	87
8	5	1	81
8	5	2	42
8	5	3	24
8	5	4	56
8	5	5	79
8	10	1	90
8	10	2	33
8	10	3	28
8	10	4	53
8	10	5	77
8	15	1	96
8	15	2	34
8	15	3	20
8	15	4	44
8	15	5	82
8	7	1	79
8	7	2	44
8	7	3	22
8	7	4	40
8	7	5	83
8	14	1	75
8	14	2	47
8	14	3	16
8	14	4	40
8	14	5	100
8	2	1	79
8	2	2	55
8	2	3	17
8	2	4	34
8	2	5	82
9	8	1	92
9	8	2	58
9	8	3	12
9	8	4	58
9	8	5	78
9	1	1	91
9	1	2	38
9	1	3	12
9	1	4	45
9	1	5	86
9	11	1	74
9	11	2	44
9	11	3	21
9	11	4	47
9	11	5	77
9	6	1	75
9	6	2	38
9	6	3	15
9	6	4	48
9	6	5	74
9	3	1	93
9	3	2	37
9	3	3	25
9	3	4	42
9	3	5	92
9	4	1	98
9	4	2	46
9	4	3	23
9	4	4	42
9	4	5	98
9	13	1	100
9	13	2	35
9	13	3	22
9	13	4	57
9	13	5	76
9	12	1	75
9	12	2	35
9	12	3	12
9	12	4	59
9	12	5	97
9	5	1	94
9	5	2	39
9	5	3	23
9	5	4	55
9	5	5	86
9	10	1	99
9	10	2	43
9	10	3	27
9	10	4	30
9	10	5	89
9	15	1	70
9	15	2	51
9	15	3	18
9	15	4	35
9	15	5	70
9	7	1	81
9	7	2	49
9	7	3	10
9	7	4	49
9	7	5	87
9	14	1	90
9	14	2	42
9	14	3	21
9	14	4	58
9	14	5	99
9	2	1	90
9	2	2	37
9	2	3	13
9	2	4	54
9	2	5	79
10	5	1	92
10	5	2	30
10	5	3	29
10	5	4	38
10	5	5	89
10	7	1	95
10	7	2	57
10	7	3	19
10	7	4	58
10	7	5	89
10	15	1	78
10	15	2	31
10	15	3	18
10	15	4	36
10	15	5	87
10	6	1	83
10	6	2	32
10	6	3	16
10	6	4	30
10	6	5	71
10	11	1	77
10	11	2	38
10	11	3	26
10	11	4	34
10	11	5	95
10	9	1	87
10	9	2	33
10	9	3	26
10	9	4	49
10	9	5	86
10	8	1	88
10	8	2	33
10	8	3	12
10	8	4	56
10	8	5	97
10	1	1	79
10	1	2	51
10	1	3	20
10	1	4	36
10	1	5	95
10	12	1	92
10	12	2	60
10	12	3	12
10	12	4	35
10	12	5	92
10	4	1	91
10	4	2	56
10	4	3	29
10	4	4	39
10	4	5	76
10	3	1	84
10	3	2	30
10	3	3	24
10	3	4	48
10	3	5	92
10	13	1	90
10	13	2	43
10	13	3	26
10	13	4	42
10	13	5	72
10	14	1	96
10	14	2	31
10	14	3	19
10	14	4	32
10	14	5	70
10	2	1	90
10	2	2	45
10	2	3	16
10	2	4	30
10	2	5	86
11	6	1	87
11	6	2	35
11	6	3	17
11	6	4	54
11	6	5	100
11	9	1	88
11	9	2	52
11	9	3	29
11	9	4	54
11	9	5	95
11	1	1	81
11	1	2	48
11	1	3	11
11	1	4	51
11	1	5	98
11	8	1	79
11	8	2	46
11	8	3	18
11	8	4	59
11	8	5	97
11	4	1	77
11	4	2	59
11	4	3	15
11	4	4	51
11	4	5	91
11	3	1	97
11	3	2	41
11	3	3	29
11	3	4	58
11	3	5	77
11	12	1	87
11	12	2	34
11	12	3	26
11	12	4	30
11	12	5	84
11	5	1	99
11	5	2	40
11	5	3	21
11	5	4	46
11	5	5	89
11	10	1	75
11	10	2	49
11	10	3	15
11	10	4	40
11	10	5	75
11	13	1	72
11	13	2	40
11	13	3	10
11	13	4	42
11	13	5	74
11	15	1	86
11	15	2	58
11	15	3	13
11	15	4	51
11	15	5	82
11	7	1	97
11	7	2	56
11	7	3	13
11	7	4	46
11	7	5	81
11	14	1	88
11	14	2	33
11	14	3	27
11	14	4	53
11	14	5	70
11	2	1	100
11	2	2	52
11	2	3	26
11	2	4	53
11	2	5	92
12	4	1	75
12	4	2	43
12	4	3	23
12	4	4	41
12	4	5	85
12	3	1	87
12	3	2	51
12	3	3	11
12	3	4	55
12	3	5	72
12	6	1	74
12	6	2	31
12	6	3	30
12	6	4	35
12	6	5	81
12	8	1	80
12	8	2	45
12	8	3	15
12	8	4	57
12	8	5	99
12	13	1	90
12	13	2	50
12	13	3	15
12	13	4	43
12	13	5	97
12	14	1	89
12	14	2	34
12	14	3	16
12	14	4	34
12	14	5	89
12	11	1	70
12	11	2	47
12	11	3	20
12	11	4	52
12	11	5	100
12	9	1	79
12	9	2	43
12	9	3	21
12	9	4	53
12	9	5	72
12	2	1	97
12	2	2	32
12	2	3	21
12	2	4	38
12	2	5	82
12	1	1	87
12	1	2	49
12	1	3	18
12	1	4	53
12	1	5	78
12	5	1	97
12	5	2	32
12	5	3	15
12	5	4	56
12	5	5	71
12	15	1	97
12	15	2	42
12	15	3	29
12	15	4	41
12	15	5	85
12	10	1	85
12	10	2	52
12	10	3	26
12	10	4	44
12	10	5	78
12	7	1	70
12	7	2	37
12	7	3	12
12	7	4	43
12	7	5	92
13	3	1	84
13	3	2	43
13	3	3	17
