param:	TIME:	Ts	Te:=
1	0   108
2	108   216
3	216   324
4	324   432
5	432   540
;
param:	NODE:	r	st	WS	WE:=
0	0	0	0	540
1	303	3	41	365
2	1779	20	53	406
3	705	8	38	351
4	1212	13	25	341
5	930	10	86	401
6	1842	20	22	348
7	1068	12	81	396
8	1122	12	88	415
9	2406	27	89	425
10	1626	18	60	405
11	1203	13	14	346
12	591	7	11	346
13	2106	23	29	382
14	1251	14	77	408
15	537	6	82	420
16	2322	26	14	345
17	1191	13	78	413
18	1968	22	67	395
19	1851	21	78	424
20	2073	23	74	419
;
param: VEHICLE:	Ch	Lh	Ph	ch:=
1	10000	150	2.2384e-005	2.66374
2	15000	200	1.79961e-005	2.66374
3	10000	150	2.2384e-005	2.66374
4	15000	200	1.79961e-005	2.66374
5	10000	150	2.2384e-005	2.66374
;
param q_real:=4;
param	nth:=19;
param	nth1:=20;
param:	ARC:	D:=
1	6	8.520000
1	17	13.730000
1	3	55.200001
1	8	63.549999
1	4	65.220001
1	18	85.720001
1	2	87.099998
1	10	97.339996
1	15	103.589996
1	11	112.431000
1	9	120.769997
1	13	121.550003
1	16	123.540001
1	20	126.550003
1	5	128.940002
1	7	132.410004
1	19	142.149994
1	14	147.350006
1	12	153.470001
2	4	24.760000
2	11	61.950001
2	6	80.459999
2	17	82.629997
2	8	83.529999
2	1	86.959999
2	9	105.349998
2	3	105.540001
2	16	106.540001
2	12	118.671997
2	14	123.431999
2	10	123.470001
2	15	124.330002
2	18	136.619995
2	13	152.869995
2	7	152.949997
2	5	155.869995
2	19	163.490005
2	20	174.850998
3	8	27.190001
3	18	35.950001
3	10	45.220001
3	6	50.709999
3	15	51.470001
3	1	54.869999
3	17	66.870003
3	13	69.430000
3	20	76.779999
3	5	76.820000
3	9	78.080002
3	7	80.290001
3	16	80.849998
3	4	82.839996
3	19	90.029999
3	2	105.769997
3	14	106.430000
3	11	107.059998
3	12	117.879997
4	2	24.889999
4	6	58.200001
4	17	61.470001
4	1	65.070000
4	11	66.570000
4	8	69.349998
4	3	82.690002
4	9	103.330002
4	16	104.519997
4	10	111.150002
4	15	114.760002
4	18	115.330002
4	12	117.981003
4	14	122.740997
4	13	140.550003
4	5	143.550003
4	7	146.800003
4	20	154.151001
4	19	156.759995
5	7	7.990000
5	19	13.210000
5	13	14.730000
5	15	32.830002
5	10	34.200001
5	20	46.349998
5	18	54.849998
5	9	59.049999
5	16	59.369999
5	14	71.089996
5	3	77.029999
5	8	78.139999
5	12	86.050003
5	11	118.639999
5	6	124.250999
5	1	129.160004
5	17	141.160004
5	4	143.710007
5	2	155.860001
6	1	8.300000
6	17	18.400000
6	3	51.009998
6	8	55.029999
6	4	57.709999
6	2	80.320000
6	18	81.529999
6	10	91.199997
6	15	96.160004
6	11	103.911003
6	9	112.250000
6	16	115.019997
6	13	116.931000
6	20	122.360001
6	5	124.060997
6	7	127.301003
6	19	137.270996
6	14	138.830002
6	12	144.949997
7	5	8.000000
7	19	13.160000
7	13	20.719999
7	15	35.869999
7	10	38.150002
7	9	52.459999
7	20	52.759998
7	16	52.779999
7	18	59.279999
7	14	63.700001
7	12	78.660004
7	3	80.470001
7	8	81.790001
7	11	112.050003
7	6	127.691002
7	1	132.600006
7	17	144.600006
7	4	147.360001
7	2	152.720001
8	3	27.219999
8	10	44.650002
8	15	49.610001
8	18	54.209999
8	6	55.060001
8	9	59.450001
8	16	62.220001
8	1	63.360001
8	4	69.290001
8	17	73.459999
8	13	73.870003
8	11	77.760002
8	5	77.809998
8	7	81.059998
8	2	83.519997
8	14	87.800003
8	20	90.140999
8	19	91.019997
8	12	97.559998
9	16	3.410000
9	14	31.340000
9	15	36.090000
9	12	41.369999
9	10	45.750000
9	7	52.070000
9	5	58.830002
9	8	59.980000
9	11	61.070000
9	19	62.610001
9	13	63.070000
9	18	78.320000
9	3	78.570000
9	20	98.250000
9	4	103.709999
9	2	105.920998
9	6	112.800003
9	1	121.099998
9	17	131.179993
10	15	10.370000
10	13	31.129999
10	18	32.889999
10	5	34.259998
10	7	37.810001
10	3	44.790001
10	8	44.970001
10	9	45.599998
10	19	47.470001
10	16	48.189999
10	20	59.540001
10	14	76.230003
10	12	86.260002
10	6	91.360001
10	1	96.919998
10	11	100.910004
10	17	108.919998
10	4	111.169998
10	2	123.570000
11	12	59.299999
11	16	60.250000
11	9	60.580002
11	2	61.840000
11	4	66.290001
11	14	67.750000
11	8	78.050003
11	15	95.379997
11	10	100.300003
11	6	104.070999
11	3	107.220001
11	7	112.379997
11	1	112.431000
11	17	116.570999
11	5	119.139999
11	13	122.360001
11	19	122.830002
11	18	125.180000
11	20	157.460007
12	14	16.350000
12	16	38.689999
12	9	40.900002
12	11	59.560001
12	15	76.690002
12	7	78.849998
12	5	86.180000
12	10	86.349998
12	19	88.820000
12	13	95.550003
12	8	97.650002
12	4	117.442001
12	3	117.900002
12	2	118.512001
12	18	118.919998
12	20	132.360001
12	6	144.289993
12	1	152.589996
12	17	162.059998
13	5	14.150000
13	7	20.639999
13	19	25.260000
13	10	31.340000
13	15	34.130001
13	20	37.139999
13	18	42.419998
13	9	63.099998
13	16	65.120003
13	3	69.720001
13	8	74.239998
13	14	79.959999
13	12	95.330002
13	6	117.401001
13	1	121.849998
13	11	122.470001
13	17	133.850006
13	4	140.619995
13	2	153.020004
14	12	16.160000
14	16	28.590000
14	9	30.799999
14	7	63.810001
14	15	66.589996
14	11	68.379997
14	5	71.139999
14	19	73.779999
14	10	76.250000
14	13	80.099998
14	8	87.690002
14	3	106.279999
14	18	108.820000
14	20	116.779999
14	4	122.802002
14	2	123.872002
14	6	138.690002
14	1	146.990005
14	17	157.070007
15	10	10.480000
15	5	33.169998
15	13	33.990002
15	7	35.560001
15	9	35.970001
15	16	38.560001
15	18	43.049999
15	19	45.970001
15	8	49.869999
15	3	50.349998
15	20	66.580002
15	14	66.599998
15	12	76.629997
15	11	95.339996
15	6	96.260002
15	1	102.480003
15	17	114.480003
15	4	114.959999
15	2	124.370003
16	9	5.460000
16	14	28.049999
16	12	38.080002
16	15	41.250000
16	10	50.910000
16	7	54.880001
16	11	60.430000
16	5	61.639999
16	8	64.279999
16	19	65.419998
16	13	67.290001
16	3	82.870003
16	18	83.480003
16	20	103.410004
16	4	104.790001
16	2	107.000999
16	6	116.089996
16	1	124.389999
16	17	134.470001
17	1	14.310000
17	6	18.530001
