param:	TIME:	Ts	Te:=
1	0   108
2	108   216
3	216   324
4	324   432
5	432   540
;
param:	NODE:	r	st	WS	WE:=
0	0	0	0	540
1	1881	21	14	335
2	777	9	68	404
3	411	5	77	393
4	2067	23	50	398
5	1113	12	31	348
6	309	3	20	353
7	1326	15	53	378
8	1542	17	83	419
9	1812	20	33	365
10	1812	20	76	427
;
param: VEHICLE:	Ch	Lh	Ph	ch:=
1	10000	150	2.2384e-005	2.66374
2	15000	200	1.79961e-005	2.66374
;
param q_real:=2;
param	nth:=9;
param	nth1:=10;
param:	ARC:	D:=
1	2	21.730000
1	6	46.650002
1	5	55.779999
1	7	57.169998
1	4	75.250000
1	8	83.260002
1	3	83.529999
1	9	92.540001
1	10	92.660004
2	1	21.480000
2	6	38.049999
2	7	46.580002
2	5	64.070000
2	4	83.360001
2	8	85.800003
2	3	91.820000
2	10	92.820000
2	9	113.480003
3	4	14.220000
3	5	29.330000
3	8	32.959999
3	10	38.000000
3	9	56.360001
3	6	67.721001
3	7	77.089996
3	1	83.889999
3	2	91.739998
4	3	14.240000
4	5	20.940001
4	8	21.200001
4	10	27.950001
4	6	57.311001
4	9	63.029999
4	7	64.470001
4	1	75.500000
4	2	83.349998
5	4	21.219999
5	3	29.500000
5	8	32.830002
5	10	42.200001
5	6	45.790001
5	1	56.180000
5	7	57.939999
5	9	61.290001
5	2	64.029999
6	7	13.390000
6	2	38.279999
6	5	45.900002
6	1	47.410000
6	8	51.619999
6	10	56.490002
6	4	56.841000
6	3	67.600998
6	9	104.900002
7	6	13.420000
7	2	46.209999
7	8	57.090000
7	1	57.500000
7	5	57.660000
7	10	61.000000
7	4	64.500000
7	3	77.271004
7	9	115.070000
8	10	10.570000
8	4	21.290001
8	5	32.810001
8	3	33.130001
8	6	51.270000
8	7	56.560001
8	9	81.540001
8	1	83.430000
8	2	85.800003
9	3	56.130001
9	5	61.439999
9	4	62.650002
9	8	81.489998
9	10	90.250000
9	1	92.800003
9	6	105.419998
9	2	113.400002
9	7	115.459999
10	8	10.900000
10	4	28.090000
10	3	38.040001
10	5	42.310001
10	6	56.570000
10	7	60.250000
10	9	90.839996
10	2	92.930000
10	1	92.930000
0	3	10.720000
0	4	17.139999
0	8	34.759998
0	5	35.840000
0	10	35.860001
0	9	59.560001
0	6	72.459999
0	7	79.370003
0	1	90.400002
0	2	98.250000
3	0	10.690000
4	0	16.719999
8	0	34.549999
10	0	35.930000
5	0	35.939999
9	0	59.299999
6	0	72.089996
7	0	79.199997
1	0	89.970001
2	0	98.260002
;
param:	v:=
1	2	1	79
1	2	2	55
1	2	3	29
1	2	4	32
1	2	5	75
1	6	1	100
1	6	2	43
1	6	3	28
1	6	4	41
1	6	5	86
1	5	1	96
1	5	2	34
1	5	3	29
1	5	4	59
1	5	5	84
1	7	1	96
1	7	2	33
1	7	3	15
1	7	4	36
1	7	5	89
1	4	1	83
1	4	2	43
1	4	3	17
1	4	4	38
1	4	5	97
1	8	1	83
1	8	2	52
1	8	3	26
1	8	4	55
1	8	5	84
1	3	1	76
1	3	2	34
1	3	3	20
1	3	4	54
1	3	5	76
1	9	1	85
1	9	2	37
1	9	3	23
1	9	4	57
1	9	5	98
1	10	1	77
1	10	2	41
1	10	3	25
1	10	4	37
1	10	5	89
2	1	1	85
2	1	2	48
2	1	3	23
2	1	4	56
2	1	5	86
2	6	1	81
2	6	2	54
2	6	3	17
2	6	4	58
2	6	5	95
2	7	1	98
2	7	2	30
2	7	3	17
2	7	4	46
2	7	5	95
2	5	1	81
2	5	2	50
2	5	3	24
2	5	4	46
2	5	5	89
2	4	1	94
2	4	2	31
2	4	3	15
2	4	4	31
2	4	5	89
2	8	1	98
2	8	2	44
2	8	3	25
2	8	4	34
2	8	5	97
2	3	1	77
2	3	2	35
2	3	3	14
2	3	4	45
2	3	5	92
2	10	1	74
2	10	2	33
2	10	3	18
2	10	4	30
2	10	5	89
2	9	1	79
2	9	2	53
2	9	3	24
2	9	4	32
2	9	5	96
3	4	1	100
3	4	2	49
3	4	3	30
3	4	4	32
3	4	5	71
3	5	1	100
3	5	2	33
3	5	3	27
3	5	4	45
3	5	5	77
3	8	1	78
3	8	2	58
3	8	3	20
3	8	4	33
3	8	5	77
3	10	1	73
3	10	2	34
3	10	3	30
3	10	4	45
3	10	5	82
3	9	1	100
3	9	2	53
3	9	3	19
3	9	4	43
3	9	5	73
3	6	1	95
3	6	2	33
3	6	3	15
3	6	4	33
3	6	5	76
3	7	1	75
3	7	2	56
3	7	3	11
3	7	4	50
3	7	5	95
3	1	1	86
3	1	2	60
3	1	3	20
3	1	4	49
3	1	5	88
3	2	1	89
3	2	2	47
3	2	3	29
3	2	4	39
3	2	5	93
4	3	1	79
4	3	2	58
4	3	3	22
4	3	4	51
4	3	5	84
4	5	1	73
4	5	2	44
4	5	3	14
4	5	4	57
4	5	5	85
4	8	1	99
4	8	2	60
4	8	3	13
4	8	4	44
4	8	5	95
4	10	1	73
4	10	2	50
4	10	3	13
4	10	4	59
4	10	5	83
4	6	1	83
4	6	2	56
4	6	3	26
4	6	4	51
4	6	5	78
4	9	1	91
4	9	2	40
4	9	3	24
4	9	4	38
4	9	5	97
4	7	1	73
4	7	2	35
4	7	3	20
4	7	4	44
4	7	5	87
4	1	1	89
4	1	2	42
4	1	3	16
4	1	4	45
4	1	5	88
4	2	1	95
4	2	2	38
4	2	3	26
4	2	4	36
4	2	5	83
5	4	1	93
5	4	2	53
5	4	3	20
5	4	4	38
5	4	5	90
5	3	1	71
5	3	2	36
5	3	3	14
5	3	4	33
5	3	5	71
5	8	1	84
5	8	2	45
5	8	3	23
5	8	4	40
5	8	5	80
5	10	1	72
5	10	2	41
5	10	3	26
5	10	4	32
5	10	5	95
5	6	1	95
5	6	2	31
5	6	3	28
5	6	4	58
5	6	5	74
5	1	1	79
5	1	2	60
5	1	3	10
5	1	4	54
5	1	5	85
5	7	1	84
5	7	2	48
5	7	3	27
