param:	TIME:	Ts	Te:=
1	0   108
2	108   216
3	216   324
4	324   432
5	432   540
;
param:	NODE:	r	st	WS	WE:=
0	0	0	0	540
1	1620	18	50	374
2	1308	15	52	378
3	843	9	86	408
4	2247	25	25	364
5	1683	19	56	398
6	1035	11	70	409
7	861	10	76	409
8	2487	28	77	410
9	933	10	48	382
10	522	6	69	382
11	1335	15	47	376
12	1134	13	50	384
13	2376	26	26	383
14	1068	12	33	357
15	675	7	79	404
16	1623	18	77	419
17	2277	25	41	369
18	1833	20	29	373
19	2382	26	77	419
20	357	4	44	375
21	2349	26	15	358
22	789	9	18	336
23	984	11	79	408
24	1083	12	64	396
25	783	9	22	333
26	477	5	63	384
27	2448	27	79	425
28	1710	19	21	372
29	477	5	77	413
30	1254	14	15	340
31	1557	17	45	366
32	1785	20	83	414
33	411	5	22	339
34	1782	20	64	410
35	2196	24	19	348
36	1188	13	24	348
37	420	5	58	375
38	795	9	76	415
39	2307	26	63	399
40	2136	24	24	349
41	846	9	18	357
42	402	4	48	382
43	1050	12	61	380
44	2340	26	50	399
45	1926	21	74	425
46	2370	26	39	376
47	1884	21	26	378
48	1179	13	19	361
49	2130	24	49	395
50	1173	13	69	391
51	1824	20	68	405
52	1752	19	62	409
53	525	6	26	357
54	1014	11	63	399
55	1818	20	32	374
56	1230	14	72	408
57	1956	22	29	356
58	498	6	65	403
59	804	9	30	343
60	858	10	26	353
61	693	8	36	371
62	642	7	83	395
63	2193	24	57	410
64	1077	12	86	407
65	1308	15	75	400
66	402	4	22	359
67	1440	16	78	424
68	1425	16	85	413
69	2124	24	76	417
70	2424	27	67	421
71	1635	18	74	399
72	1908	21	83	429
73	2079	23	39	374
74	1056	12	40	372
75	534	6	57	368
;
param: VEHICLE:	Ch	Lh	Ph	ch:=
1	10000	150	2.2384e-005	2.66374
2	15000	200	1.79961e-005	2.66374
3	10000	150	2.2384e-005	2.66374
4	15000	200	1.79961e-005	2.66374
5	10000	150	2.2384e-005	2.66374
6	15000	200	1.79961e-005	2.66374
7	10000	150	2.2384e-005	2.66374
8	15000	200	1.79961e-005	2.66374
9	10000	150	2.2384e-005	2.66374
10	15000	200	1.79961e-005	2.66374
11	10000	150	2.2384e-005	2.66374
12	15000	200	1.79961e-005	2.66374
13	10000	150	2.2384e-005	2.66374
14	15000	200	1.79961e-005	2.66374
15	10000	150	2.2384e-005	2.66374
;
param q_real:=15;
param	nth:=20;
param	nth1:=75;
param:	ARC:	D:=
1	67	7.530000
1	47	7.740000
1	49	12.790000
1	37	15.860000
1	7	18.760000
1	54	22.040001
1	63	22.820000
1	45	23.570000
1	64	24.459999
1	40	27.980000
1	39	28.590000
1	30	29.400000
1	34	30.110001
1	71	31.490000
1	62	32.419998
1	74	34.070000
1	36	34.849998
1	69	39.959999
1	32	40.419998
1	22	41.000000
2	23	19.330000
2	20	26.260000
2	28	28.320000
2	43	32.419998
2	64	37.759998
2	40	44.160000
2	56	45.630001
2	61	48.009998
2	24	48.259998
2	21	48.660000
2	58	51.910999
2	47	53.669998
2	54	55.619999
2	67	55.820000
2	1	56.150002
2	62	56.491001
2	53	59.139999
2	22	61.509998
2	48	63.119999
2	19	63.150002
3	55	14.370000
3	68	14.600000
3	15	23.719999
3	5	24.250000
3	57	25.340000
3	13	27.059999
3	70	27.110001
3	52	28.709999
3	22	33.450001
3	69	33.779999
3	36	33.830002
3	42	35.380001
3	8	39.549999
3	62	41.430000
3	71	43.150002
3	30	44.090000
3	74	44.930000
3	45	44.980000
3	72	45.209999
3	63	47.119999
4	10	6.400000
4	65	10.230000
4	25	12.140000
4	18	13.470000
4	16	14.020000
4	44	19.370001
4	14	19.790001
4	50	22.180000
4	75	25.120001
4	27	26.820000
4	32	27.440001
4	60	27.740000
4	6	31.969999
4	29	32.500000
4	26	33.330002
4	12	36.639999
4	51	38.439999
4	31	40.029999
4	59	44.209999
4	49	49.160000
5	52	6.610000
5	68	10.980000
5	42	13.260000
5	8	18.360001
5	55	22.889999
5	3	24.059999
5	15	31.290001
5	22	33.330002
5	70	33.669998
5	57	38.389999
5	69	39.759998
5	62	41.310001
5	73	42.480000
5	13	45.970001
5	36	46.400002
5	71	47.500000
5	54	52.400002
5	40	52.959999
5	45	53.529999
5	63	54.980000
6	51	12.270000
6	31	12.750000
6	14	14.450000
6	59	17.549999
6	26	20.760000
6	27	21.750000
6	65	24.400000
6	75	25.510000
6	10	27.719999
6	4	31.959999
6	25	37.750000
6	18	38.849998
6	38	42.709999
6	16	45.720001
6	39	46.360001
6	17	50.200001
6	44	51.070000
6	50	51.810001
6	34	51.860001
6	32	53.110001
7	37	6.500000
7	39	12.330000
7	34	12.360000
7	49	14.500000
7	67	15.020000
7	45	15.660000
7	30	16.860001
7	63	18.000000
7	1	18.600000
7	74	19.620001
7	54	23.160000
7	47	23.969999
7	71	24.860001
7	36	25.930000
7	17	28.469999
7	75	31.410000
7	62	32.259998
7	69	32.669998
7	57	34.430000
7	27	34.580002
8	52	13.530000
8	42	17.400000
8	5	18.650000
8	68	26.750000
8	22	29.850000
8	73	31.480000
8	62	34.660000
8	55	38.660000
8	70	38.779999
8	69	39.029999
8	3	39.830002
8	15	42.580002
8	40	42.619999
8	71	43.480000
8	54	44.500999
8	28	45.270000
8	57	47.209999
8	20	47.599998
8	63	49.240002
8	36	49.910000
9	11	7.230000
9	66	9.370000
9	35	12.340000
9	33	18.150000
9	48	19.430000
9	29	30.100000
9	46	33.200001
9	50	39.669998
9	32	40.919998
9	61	41.340000
9	19	42.590000
9	12	45.770000
9	60	47.919998
9	64	49.869999
9	16	50.439999
9	44	50.730000
9	18	56.049999
9	47	57.070000
9	23	60.270000
9	4	60.900002
10	65	4.320000
10	4	6.350000
10	18	11.250000
10	14	17.670000
10	25	18.360001
10	75	19.209999
10	16	19.730000
10	27	20.910000
10	50	24.209999
10	44	25.080000
10	26	27.420000
10	6	27.850000
10	32	28.049999
10	60	33.450001
10	51	34.320000
10	29	34.529999
10	31	37.169998
10	59	40.090000
10	12	42.349998
10	39	44.160000
11	35	6.170000
11	9	7.070000
11	66	15.070000
11	33	17.270000
11	48	20.040001
11	46	31.610001
11	29	34.490002
11	61	41.500000
11	19	41.709999
11	50	44.060001
11	32	46.619999
11	12	47.500000
11	60	51.150002
11	44	54.490002
11	16	54.830002
11	64	55.570000
11	18	61.750000
11	58	62.750000
11	47	62.770000
11	23	65.190002
12	60	12.970000
12	44	18.959999
12	46	19.790001
12	29	22.889999
12	50	24.440001
12	16	25.000000
12	25	34.709999
12	4	36.680000
12	32	40.330002
12	66	41.580002
12	18	42.130001
12	10	42.540001
12	9	45.869999
12	65	46.369999
12	35	46.520000
12	11	47.700001
12	14	56.419998
12	75	61.259998
12	48	62.549999
12	33	62.630001
13	57	10.610000
13	36	16.850000
13	15	18.200001
13	70	18.840000
13	74	21.370001
13	30	23.170000
13	69	23.940001
13	45	25.879999
13	72	26.129999
