param:	TIME:	Ts	Te:=
1	0   108
2	108   216
3	216   324
4	324   432
5	432   540
;
param:	NODE:	r	st	WS	WE:=
0	0	0	0	540
1	1167	13	31	351
2	678	8	84	417
3	2241	25	42	376
4	981	11	76	415
5	1080	12	55	395
6	1611	18	65	388
7	1515	17	50	375
8	1884	21	47	397
9	2172	24	10	358
10	1632	18	53	400
11	1779	20	32	355
12	840	9	85	404
13	2172	24	61	399
14	1767	20	41	380
15	1401	16	59	386
16	1002	11	72	416
17	1020	11	56	373
18	1449	16	67	385
19	1113	12	87	428
20	2151	24	19	368
21	1557	17	42	392
22	1068	12	64	404
23	1758	20	74	426
24	2316	26	32	374
25	1695	19	64	401
26	2184	24	70	408
27	1683	19	67	392
28	2487	28	33	390
29	1143	13	73	419
30	2427	27	50	398
31	2046	23	76	417
32	2475	27	58	418
33	1563	17	35	381
34	327	4	73	393
35	714	8	56	387
36	2241	25	18	365
37	2178	24	25	361
38	1746	19	36	371
39	336	4	57	378
40	1089	12	85	422
41	957	11	51	365
42	2343	26	57	394
43	1752	19	18	340
44	1056	12	30	367
45	795	9	80	420
46	810	9	67	408
47	1218	14	88	408
48	1476	16	88	417
49	543	6	77	416
50	498	6	53	359
51	1932	21	81	404
52	2058	23	22	360
53	1650	18	68	415
54	894	10	41	360
55	2154	24	44	386
56	2442	27	16	345
57	528	6	17	335
58	2181	24	70	417
59	1167	13	37	360
60	1446	16	28	376
61	2373	26	83	425
62	972	11	28	360
63	1950	22	71	404
64	2196	24	41	396
65	810	9	83	423
66	399	4	38	372
67	1638	18	50	392
68	1443	16	88	407
69	2187	24	19	346
70	792	9	15	351
71	1500	17	72	421
72	588	7	36	360
73	447	5	69	378
74	2184	24	77	429
75	1593	18	79	405
;
param: VEHICLE:	Ch	Lh	Ph	ch:=
1	10000	150	2.2384e-005	2.66374
2	15000	200	1.79961e-005	2.66374
3	10000	150	2.2384e-005	2.66374
4	15000	200	1.79961e-005	2.66374
5	10000	150	2.2384e-005	2.66374
6	15000	200	1.79961e-005	2.66374
7	10000	150	2.2384e-005	2.66374
8	15000	200	1.79961e-005	2.66374
