param:	TIME:	Ts	Te:=
1	0   108
2	108   216
3	216   324
4	324   432
5	432   540
;
param:	NODE:	r	st	WS	WE:=
0	0	0	0	540
1	738	8	19	352
2	1281	14	50	393
3	1083	12	59	385
4	834	9	25	367
5	1899	21	17	352
6	1839	20	77	423
7	2376	26	26	372
8	591	7	59	384
9	300	3	41	366
10	1896	21	51	373
11	1110	12	58	387
12	1146	13	72	414
13	2157	24	23	378
14	2418	27	24	369
15	1221	14	57	402
16	678	8	65	397
17	393	4	12	323
18	1704	19	48	395
19	2355	26	24	369
20	2295	25	79	424
21	942	10	54	391
22	2079	23	46	378
23	678	8	33	363
24	540	6	33	348
25	471	5	73	408
;
param: VEHICLE:	Ch	Lh	Ph	ch:=
1	10000	150	2.2384e-005	2.66374
2	15000	200	1.79961e-005	2.66374
3	10000	150	2.2384e-005	2.66374
4	15000	200	1.79961e-005	2.66374
5	10000	150	2.2384e-005	2.66374
;
param q_real:=5;
param	nth:=20;
param	nth1:=25;
param:	ARC:	D:=
1	2	38.730000
1	4	52.730000
1	21	57.951000
1	20	58.029999
1	24	61.830002
1	23	63.101002
1	8	66.901001
1	11	68.080002
1	5	70.599998
1	13	70.669998
1	3	71.280998
1	14	76.120003
1	17	84.669998
1	6	90.470001
1	10	91.230003
1	25	96.080002
1	9	98.529999
1	16	107.750000
1	12	109.470001
1	15	115.919998
2	4	15.870000
2	24	28.920000
2	11	34.860001
2	21	37.369999
2	13	37.450001
2	1	38.619999
2	14	40.250000
2	23	47.110001
2	8	50.910000
2	3	52.610001
2	25	62.860001
2	20	63.040001
2	10	63.959999
2	6	66.040001
2	17	72.199997
2	9	74.099998
2	5	75.610001
2	12	81.860001
2	15	82.580002
2	16	83.320000
3	23	8.200000
3	8	10.680000
3	13	22.690001
3	21	23.010000
3	11	24.760000
3	24	27.200001
3	17	31.139999
3	4	39.430000
3	25	39.560001
3	14	39.880001
3	20	52.799999
3	2	52.869999
3	5	63.470001
3	18	70.239998
3	1	71.140999
3	10	87.300003
3	22	87.739998
3	15	95.550003
3	19	96.239998
3	6	97.120003
4	24	13.900000
4	2	15.860000
4	11	19.840000
4	13	22.430000
4	21	24.680000
4	14	25.320000
4	23	37.020000
4	3	39.660000
4	8	41.930000
4	25	47.840000
4	1	52.709999
4	10	53.980000
4	20	63.591000
4	6	63.799999
4	17	65.029999
4	12	69.629997
4	9	69.730003
4	15	70.349998
4	19	73.910004
4	5	74.240997
5	20	15.720000
5	17	39.590000
5	23	54.849998
5	8	56.349998
5	21	59.549999
5	3	63.040001
5	1	70.739998
5	24	72.589996
5	4	73.880997
5	2	75.610001
5	13	75.760002
5	11	75.970001
5	14	89.709999
5	25	100.169998
5	18	121.379997
5	10	127.250999
5	6	137.080994
5	22	142.619995
5	12	142.910995
5	9	143.011002
6	9	9.720000
6	10	11.690000
6	16	18.940001
6	12	20.990000
6	15	30.469999
6	19	36.709999
6	7	45.450001
6	4	64.360001
6	22	64.430000
6	14	65.690002
6	2	66.120003
6	24	71.690002
6	11	77.220001
6	13	79.809998
6	21	83.769997
6	1	90.580002
6	25	94.320000
6	23	94.900002
6	3	97.449997
6	8	99.809998
7	19	10.260000
7	15	16.309999
7	12	26.870001
7	22	27.940001
7	16	36.549999
7	10	39.369999
7	9	42.549999
7	6	45.430000
7	14	60.761002
7	11	74.901001
7	13	77.490997
7	25	77.790001
7	24	78.080002
7	4	78.250000
7	21	89.721001
7	2	90.360001
7	23	96.681000
7	3	97.559998
7	8	101.591003
7	18	120.790001
8	23	5.680000
8	3	10.680000
8	21	21.719999
8	17	24.600000
8	13	28.440001
8	24	29.690001
8	11	29.730000
8	4	41.689999
8	14	43.470001
8	20	46.900002
8	25	49.209999
8	2	50.340000
8	5	57.119999
8	1	67.310997
8	18	78.639999
8	10	89.790001
