param:	TIME:	Ts	Te:=
1	0   108
2	108   216
3	216   324
4	324   432
5	432   540
;
param:	NODE:	r	st	WS	WE:=
0	0	0	0	540
1	912	10	77	392
2	615	7	83	392
3	696	8	72	382
4	2058	23	73	420
5	516	6	55	373
6	2160	24	41	392
7	2394	27	84	429
8	1560	17	26	369
9	2472	27	33	387
10	1650	18	77	406
11	756	8	16	328
12	1062	12	87	422
13	540	6	41	352
14	1083	12	53	379
15	2112	23	70	405
16	444	5	61	395
17	609	7	34	350
18	1893	21	56	388
19	1488	17	23	347
20	753	8	36	351
21	1548	17	39	375
22	2013	22	33	378
23	954	11	15	331
24	1611	18	65	392
25	1008	11	51	371
26	1989	22	77	432
27	1500	17	56	376
28	1611	18	14	360
29	504	6	23	350
30	1431	16	46	369
31	819	9	85	416
32	543	6	46	371
33	918	10	85	418
34	2343	26	68	412
35	1272	14	59	392
36	2301	26	34	378
37	1062	12	24	341
38	573	6	23	331
39	2097	23	59	385
40	1575	17	29	351
41	357	4	46	374
42	2016	22	47	370
43	2352	26	17	372
44	336	4	32	356
45	1131	13	22	364
46	327	4	13	343
47	2445	27	11	351
48	2148	24	84	408
49	1374	15	85	403
50	387	4	27	332
51	1827	20	15	365
52	375	4	45	363
53	1200	13	60	387
54	1842	20	31	360
55	1428	16	58	375
56	660	7	23	341
57	309	3	74	382
58	1575	17	16	357
59	462	5	58	390
60	1560	17	56	382
61	1617	18	44	376
62	1494	17	62	387
63	1095	12	34	378
64	1380	15	35	375
65	939	10	76	386
66	2007	22	58	406
67	945	10	74	394
68	1047	12	70	383
69	1323	15	12	329
70	1719	19	43	377
71	2244	25	55	395
72	1113	12	50	363
73	2229	25	32	388
74	2340	26	86	434
75	2409	27	76	416
;
param: VEHICLE:	Ch	Lh	Ph	ch:=
1	10000	150	2.2384e-005	2.66374
2	15000	200	1.79961e-005	2.66374
3	10000	150	2.2384e-005	2.66374
4	15000	200	1.79961e-005	2.66374
5	10000	150	2.2384e-005	2.66374
6	15000	200	1.79961e-005	2.66374
7	10000	150	2.2384e-005	2.66374
8	15000	200	1.79961e-005	2.66374
9	10000	150	2.2384e-005	2.66374
10	15000	200	1.79961e-005	2.66374
11	10000	150	2.2384e-005	2.66374
12	15000	200	1.79961e-005	2.66374
13	10000	150	2.2384e-005	2.66374
14	15000	200	1.79961e-005	2.66374
15	10000	150	2.2384e-005	2.66374
;
param q_real:=15;
param	nth:=20;
param	nth1:=75;
param:	ARC:	D:=
1	70	9.370000
1	54	12.270000
1	60	12.320000
1	64	13.160000
1	71	14.590000
1	16	14.690000
1	18	15.750000
1	53	16.129999
1	4	16.469999
1	32	19.680000
1	55	22.299999
1	9	23.090000
1	34	25.180000
1	28	26.510000
