param:	TIME:	Ts	Te:=
1	0   108
2	108   216
3	216   324
4	324   432
5	432   540
;
param:	NODE:	r	st	WS	WE:=
0	0	0	0	540
1	1035	11	25	368
2	396	4	53	376
3	2109	23	14	366
4	477	5	13	344
5	645	7	69	377
6	1224	14	48	370
7	1875	21	84	430
8	390	4	60	396
9	636	7	60	371
10	2118	24	66	415
11	789	9	89	399
12	2310	26	53	381
13	1275	14	56	389
14	1719	19	44	372
15	378	4	71	381
;
param: VEHICLE:	Ch	Lh	Ph	ch:=
1	10000	150	2.2384e-005	2.66374
2	15000	200	1.79961e-005	2.66374
3	10000	150	2.2384e-005	2.66374
;
param q_real:=3;
param	nth:=14;
param	nth1:=15;
param:	ARC:	D:=
1	5	13.230000
1	12	18.900000
1	9	23.830000
1	8	27.469999
1	15	30.160000
1	7	31.030001
1	2	37.009998
1	4	45.200001
1	11	52.799999
1	3	58.040001
1	13	58.060001
1	10	59.310001
1	14	66.059998
1	6	78.831001
2	4	18.590000
2	12	22.719999
2	3	24.879999
2	8	28.100000
2	1	36.919998
2	5	43.669998
2	11	44.009998
2	15	49.430000
2	7	53.320000
2	6	58.349998
2	9	58.730000
2	14	74.120003
2	13	93.029999
2	10	94.809998
3	2	24.879999
3	4	34.060001
3	6	41.779999
3	12	43.790001
3	8	51.310001
3	11	51.410000
3	1	57.990002
3	5	64.739998
3	7	65.570000
3	15	72.690002
3	9	79.800003
3	14	92.419998
3	13	114.489998
3	10	116.070999
4	2	18.620001
4	8	27.570000
4	12	32.950001
4	3	34.259998
4	1	45.080002
4	15	46.639999
4	5	52.169998
4	14	59.820000
4	11	60.709999
4	9	62.650002
4	7	64.040001
4	6	73.570000
4	10	98.060997
4	13	101.580002
5	1	13.340000
5	7	21.180000
5	12	22.820000
5	9	34.360001
5	8	38.970001
5	15	43.209999
5	2	43.889999
5	11	48.200001
5	13	51.320000
5	4	52.320000
5	10	61.880001
5	3	64.910004
5	6	77.301003
5	14	78.599998
6	11	39.299999
6	3	41.790001
6	2	58.130001
6	12	61.889999
6	7	70.610001
6	4	73.580002
6	5	77.560997
6	1	79.861000
6	8	81.680000
6	15	99.940002
6	9	103.060997
6	13	124.010002
6	14	127.699997
6	10	134.690994
7	5	21.059999
7	1	31.020000
7	12	32.360001
7	11	35.080002
7	8	51.880001
7	9	52.959999
7	2	53.540001
7	13	54.669998
7	15	60.959999
7	4	63.470001
7	3	65.660004
7	6	70.510002
7	10	82.000000
7	14	96.360001
8	15	23.650000
8	1	26.920000
8	4	27.580000
8	12	27.600000
8	2	28.250000
8	5	39.119999
8	9	41.490002
8	14	46.240002
8	3	51.259998
8	7	52.080002
8	11	63.259998
8	10	76.570999
8	6	81.940002
8	13	84.510002
9	1	23.590000
9	15	32.040001
9	5	34.380001
9	10	38.590000
9	8	41.349998
9	12	42.139999
9	13	49.430000
9	14	52.290001
9	7	53.169998
9	2	58.950001
9	4	62.570000
9	11	76.040001
9	3	79.980003
9	6	102.070999
10	9	38.869999
10	13	41.439999
10	15	57.490002
10	1	59.320000
10	5	62.099998
10	14	65.930000
10	8	75.810997
10	12	77.349998
10	7	82.339996
10	2	94.890999
10	4	97.341003
10	11	108.650002
10	3	115.920998
10	6	134.671005
11	7	35.290001
11	6	39.549999
11	12	40.209999
11	2	43.880001
11	5	48.270000
11	3	51.400002
11	1	53.889999
11	4	60.549999
11	8	64.059998
11	15	76.779999
11	9	77.089996
11	13	87.839996
11	10	108.870003
11	14	109.169998
12	1	19.010000
12	2	22.430000
12	5	22.660000
12	8	27.059999
12	4	32.360001
12	7	32.639999
12	11	39.349998
12	15	41.900002
12	9	42.209999
12	3	43.450001
12	6	61.980000
12	13	72.019997
12	14	72.650002
12	10	76.980003
13	10	41.330002
13	9	49.389999
13	5	51.320000
13	7	54.709999
13	1	57.950001
13	12	72.120003
13	15	79.209999
13	8	84.839996
13	11	87.769997
13	2	93.190002
13	14	97.349998
13	4	101.750000
13	3	114.620003
13	6	124.239998
14	15	36.380001
14	8	46.110001
14	9	52.389999
14	4	60.240002
14	1	65.580002
14	10	65.680000
14	12	72.709999
14	2	74.180000
14	5	78.440002
14	3	92.860001
14	7	96.410004
14	13	96.459999
14	11	108.260002
14	6	127.870003
15	8	23.590000
15	1	29.790001
15	9	32.119999
15	14	36.410000
15	12	42.169998
15	5	43.020000
15	4	46.700001
15	2	49.540001
15	10	57.590000
15	7	60.820000
15	3	72.730003
15	11	76.070000
15	13	79.320000
15	6	100.269997
0	4	7.950000
0	2	13.430000
0	8	19.840000
0	12	25.360001
0	3	34.340000
0	1	37.349998
0	15	42.959999
0	5	44.439999
0	9	54.919998
0	11	55.520000
0	7	56.450001
0	14	65.849998
0	6	69.860001
0	10	90.331001
0	13	93.830002
4	0	7.970000
2	0	13.490000
8	0	19.820000
12	0	24.860001
3	0	33.619999
1	0	37.439999
15	0	42.990002
5	0	44.560001
9	0	54.810001
11	0	55.450001
7	0	55.970001
14	0	65.750000
6	0	69.699997
10	0	89.581001
13	0	93.989998
;
param:	v:=
1	5	1	97
1	5	2	30
1	5	3	21
1	5	4	57
1	5	5	99
1	12	1	86
1	12	2	59
1	12	3	10
1	12	4	60
1	12	5	72
1	9	1	78
1	9	2	57
1	9	3	21
1	9	4	41
1	9	5	89
1	8	1	74
1	8	2	47
1	8	3	29
1	8	4	48
1	8	5	100
1	15	1	87
1	15	2	44
1	15	3	14
1	15	4	36
1	15	5	78
1	7	1	75
1	7	2	41
1	7	3	12
1	7	4	35
1	7	5	96
1	2	1	85
1	2	2	51
1	2	3	14
1	2	4	48
1	2	5	89
1	4	1	74
1	4	2	60
1	4	3	20
1	4	4	36
1	4	5	96
1	11	1	72
1	11	2	38
1	11	3	24
1	11	4	46
1	11	5	75
1	3	1	95
1	3	2	41
1	3	3	14
1	3	4	44
1	3	5	92
1	13	1	77
1	13	2	58
1	13	3	24
1	13	4	48
1	13	5	75
1	10	1	88
1	10	2	55
1	10	3	13
