param:	TIME:	Ts	Te:=
1	0   108
2	108   216
3	216   324
4	324   432
5	432   540
;
param:	NODE:	r	st	WS	WE:=
0	0	0	0	540
1	1404	16	42	381
2	1476	16	40	366
3	1116	12	45	357
4	2241	25	49	398
5	1314	15	33	369
6	2052	23	24	354
7	1353	15	66	400
8	1959	22	21	374
9	867	10	28	348
10	1002	11	73	390
11	1392	15	55	401
12	834	9	42	358
13	1500	17	69	414
14	1935	21	20	360
15	1692	19	14	341
16	2127	24	26	365
17	2436	27	36	388
18	477	5	44	359
19	1731	19	55	380
20	399	4	19	345
;
param: VEHICLE:	Ch	Lh	Ph	ch:=
1	10000	150	2.2384e-005	2.66374
2	15000	200	1.79961e-005	2.66374
3	10000	150	2.2384e-005	2.66374
4	15000	200	1.79961e-005	2.66374
5	10000	150	2.2384e-005	2.66374
;
param q_real:=4;
param	nth:=19;
param	nth1:=20;
param:	ARC:	D:=
1	3	8.590000
1	2	11.840000
1	7	16.770000
1	6	34.869999
1	15	36.020000
1	18	37.709999
1	13	38.650002
1	14	39.560001
1	8	49.360001
1	12	49.459999
1	11	53.639999
1	19	59.160000
1	9	64.970001
1	16	68.750000
1	17	70.629997
1	10	76.360001
1	4	77.860001
1	20	91.059998
1	5	120.420998
2	3	9.630000
2	1	11.870000
2	7	14.970000
2	13	27.280001
2	14	27.719999
2	18	29.781000
2	15	30.530001
2	6	38.849998
2	19	47.650002
2	12	52.299999
2	8	58.849998
2	11	58.889999
2	9	73.169998
2	10	74.660004
2	4	76.160004
2	16	76.430000
2	17	78.309998
2	20	99.261002
2	5	128.580994
3	1	8.670000
3	7	9.770000
3	2	9.890000
3	15	29.020000
3	6	31.760000
3	13	33.279999
3	14	36.970001
3	18	39.180000
3	8	54.890999
3	19	57.220001
3	12	57.970001
3	11	62.150002
3	9	66.440002
3	16	77.260002
3	17	79.139999
3	10	81.620003
3	4	83.120003
3	20	93.019997
3	5	128.781006
4	10	4.040000
4	12	40.049999
4	18	50.669998
4	19	51.240002
4	14	72.220001
4	11	75.580002
4	2	76.239998
4	1	77.830002
4	3	82.750000
4	13	87.209999
4	7	90.139999
4	16	102.330002
4	8	103.559998
4	17	104.209999
4	15	105.550003
4	6	108.300003
4	9	129.059998
4	20	151.460007
4	5	153.710999
5	17	49.271000
5	16	50.581001
5	11	77.780998
5	8	90.862000
5	12	115.411003
5	20	119.460999
5	1	121.490997
5	9	121.611000
5	3	129.931000
5	2	130.020996
5	6	132.423996
5	7	133.414993
5	18	134.160995
5	15	149.934998
5	14	152.531006
5	13	154.891006
5	10	155.171005
5	4	155.380997
5	19	159.880997
6	7	24.900000
6	15	28.830000
6	3	31.900000
6	1	34.790001
6	2	39.049999
6	9	40.169998
6	8	49.150002
6	13	51.759998
6	14	61.020000
6	20	65.980003
6	18	68.030998
6	12	78.470001
6	11	79.559998
6	19	85.209999
6	16	87.691002
6	17	89.570999
6	10	106.830002
6	4	108.330002
6	5	132.442001
7	3	9.930000
7	2	15.160000
7	1	16.930000
7	15	19.660000
7	6	24.790001
7	13	31.650000
7	14	38.380001
7	18	44.140999
7	8	57.421001
7	9	61.700001
7	19	61.860001
7	12	65.849998
7	11	70.029999
7	16	83.750000
7	17	85.629997
7	20	87.510002
7	10	88.830002
7	4	90.330002
7	5	133.983002
8	9	39.660000
8	11	43.139999
8	16	47.220001
8	17	49.099998
8	6	49.279999
8	1	49.720001
8	20	54.060001
8	3	54.280998
8	7	56.771000
8	2	59.119999
8	12	66.230003
8	15	72.320000
8	18	74.449997
8	13	85.250999
8	14	86.629997
8	5	90.911003
8	19	99.660004
8	10	102.730003
8	4	104.230003
9	20	28.299999
9	8	39.660000
9	6	40.470001
9	7	62.279999
9	1	64.839996
9	3	66.559998
9	15	68.500000
9	2	73.120003
9	16	82.239998
9	11	82.699997
9	17	84.120003
9	13	91.029999
9	12	92.760002
9	18	94.290001
9	14	99.870003
9	19	116.589996
9	5	121.661003
9	10	128.130005
9	4	129.630005
10	4	3.900000
10	12	40.230000
10	19	48.400002
10	18	49.529999
10	14	69.379997
10	2	75.190002
10	11	76.010002
10	1	76.779999
10	3	81.699997
10	13	84.370003
10	7	89.089996
10	16	101.870003
10	8	102.510002
10	17	103.750000
10	15	104.410004
10	6	107.250000
10	9	128.009995
10	20	150.410004
10	5	153.251007
11	16	26.850000
11	17	28.730000
11	12	36.459999
11	8	44.189999
11	1	54.169998
11	2	58.840000
11	18	61.759998
11	3	62.610001
11	7	70.120003
11	4	75.610001
11	10	75.839996
11	5	77.170998
11	14	80.330002
11	6	80.699997
11	13	83.589996
11	9	83.599998
11	19	86.970001
11	15	89.349998
11	20	96.010002
12	11	36.459999
12	18	39.299999
12	4	39.919998
12	10	39.919998
12	1	50.709999
12	2	51.919998
12	3	57.419998
12	19	58.889999
12	16	62.610001
12	17	64.489998
12	14	64.940002
12	7	65.529999
12	8	66.870003
12	13	74.839996
12	6	79.029999
12	15	82.449997
12	9	93.419998
12	5	112.931000
12	20	115.820000
13	14	15.320000
13	2	27.480000
13	15	29.830000
13	7	31.889999
13	3	33.340000
13	1	39.360001
13	19	41.049999
13	18	41.410000
13	6	51.730000
13	12	74.519997
13	11	83.949997
13	10	84.669998
13	8	85.911003
13	4	87.419998
13	9	90.940002
13	16	102.010002
13	17	103.889999
13	20	116.750000
13	5	154.470993
14	13	15.450000
14	19	26.000000
14	2	27.850000
14	18	27.990000
14	3	37.230000
14	7	38.290001
14	1	39.730000
14	15	42.840000
14	6	60.700001
14	12	65.231003
14	10	69.620003
14	4	72.370003
14	11	80.750000
14	8	86.099998
14	16	99.180000
14	9	99.400002
14	17	101.059998
14	20	125.209999
14	5	151.641006
15	7	19.840000
15	6	28.950001
15	3	29.049999
15	13	29.870001
15	2	30.760000
15	1	36.080002
15	14	43.090000
15	18	57.599998
15	9	68.349998
15	19	68.820000
15	8	71.949997
15	12	83.070000
15	11	88.720001
15	20	93.440002
15	16	103.809998
15	10	104.271004
15	17	105.690002
15	4	105.890999
15	5	150.102005
16	17	1.880000
16	11	27.840000
16	8	47.900002
16	5	50.320999
16	12	63.580002
16	1	69.349998
16	3	77.790001
16	2	77.830002
16	18	81.970001
16	9	82.860001
16	7	84.269997
16	6	88.641998
16	20	89.370003
16	14	100.339996
16	13	102.699997
16	10	103.029999
16	4	103.199997
16	15	104.220001
16	19	107.690002
17	16	1.490000
17	11	28.690001
17	8	48.750000
17	5	49.091000
17	12	64.430000
17	1	70.199997
17	3	78.639999
17	2	78.680000
17	18	82.820000
17	9	83.709999
17	7	85.120003
17	6	89.491997
17	20	89.989998
17	14	101.190002
17	13	103.550003
17	10	103.879997
17	4	104.050003
17	15	105.070000
17	19	108.540001
18	19	25.639999
18	14	27.879999
18	2	29.871000
18	1	38.090000
18	3	38.951000
18	12	39.181000
18	13	40.680000
18	7	44.091000
18	10	49.490002
18	4	51.110001
18	15	57.610001
18	11	62.250000
18	6	67.971001
18	8	74.480003
18	16	80.660004
18	17	82.540001
18	9	95.129997
18	20	119.040001
18	5	132.811005
19	18	25.639999
19	14	25.770000
19	13	40.759998
19	2	47.869999
19	10	48.619999
19	4	51.369999
19	3	57.349998
19	12	59.189999
19	1	59.389999
19	7	61.880001
19	15	68.150002
19	6	85.120003
19	11	87.410004
19	8	99.250000
19	16	106.699997
19	17	108.580002
19	9	117.040001
19	20	140.949997
19	5	159.160995
20	9	27.980000
20	8	53.560001
20	6	66.150002
20	7	87.959999
20	16	88.769997
20	1	89.380997
20	17	89.989998
20	3	92.210999
20	15	93.389999
20	11	95.239998
20	2	97.661003
20	12	114.379997
20	13	116.550003
20	18	117.500000
20	5	119.600998
20	14	125.380997
20	19	139.800003
20	10	149.750000
20	4	151.250000
0	8	17.080000
0	11	31.139999
0	16	31.700001
0	17	33.580002
0	1	53.669998
0	9	56.650002
0	12	58.599998
0	3	59.900002
0	6	60.459999
0	7	62.573002
0	2	62.970001
0	20	66.989998
0	18	73.080002
0	5	77.130997
0	15	78.269997
0	14	89.330002
0	13	90.250000
0	10	96.290001
0	4	97.790001
0	19	98.290001
8	0	17.080000
11	0	31.480000
16	0	32.439999
17	0	33.290001
1	0	53.709999
9	0	56.639999
12	0	58.959999
3	0	59.919998
6	0	60.299999
2	0	63.200001
7	0	63.280998
20	0	66.489998
18	0	73.370003
5	0	76.802002
15	0	77.820000
14	0	89.379997
13	0	90.690002
10	0	96.480003
4	0	97.529999
19	0	98.279999
;
param:	v:=
1	3	1	77
1	3	2	33
1	3	3	20
1	3	4	33
1	3	5	78
1	2	1	86
1	2	2	45
1	2	3	28
1	2	4	50
1	2	5	77
1	7	1	73
1	7	2	30
1	7	3	10
1	7	4	46
1	7	5	71
1	6	1	97
1	6	2	32
1	6	3	29
1	6	4	31
1	6	5	85
1	15	1	99
1	15	2	34
1	15	3	22
1	15	4	54
1	15	5	74
1	18	1	92
1	18	2	45
1	18	3	28
1	18	4	51
1	18	5	84
1	13	1	100
1	13	2	60
1	13	3	17
1	13	4	31
1	13	5	74
1	14	1	73
1	14	2	31
1	14	3	13
1	14	4	46
1	14	5	79
1	8	1	73
1	8	2	58
1	8	3	19
1	8	4	47
1	8	5	84
1	12	1	78
1	12	2	34
1	12	3	27
1	12	4	32
1	12	5	76
1	11	1	78
1	11	2	58
1	11	3	23
1	11	4	45
1	11	5	84
1	19	1	97
1	19	2	52
1	19	3	14
1	19	4	44
1	19	5	73
1	9	1	93
1	9	2	50
1	9	3	14
1	9	4	45
1	9	5	70
1	16	1	85
1	16	2	34
1	16	3	28
1	16	4	36
1	16	5	72
1	17	1	87
1	17	2	59
1	17	3	21
1	17	4	30
1	17	5	89
1	10	1	71
1	10	2	51
1	10	3	25
1	10	4	47
1	10	5	79
1	4	1	89
1	4	2	35
1	4	3	30
1	4	4	34
1	4	5	86
1	20	1	81
1	20	2	39
1	20	3	28
1	20	4	33
1	20	5	78
1	5	1	79
1	5	2	34
1	5	3	22
1	5	4	43
1	5	5	71
2	3	1	99
2	3	2	47
2	3	3	24
2	3	4	44
2	3	5	79
2	1	1	72
2	1	2	30
2	1	3	21
2	1	4	55
2	1	5	70
2	7	1	74
2	7	2	59
2	7	3	28
2	7	4	52
2	7	5	88
2	13	1	82
2	13	2	39
2	13	3	14
2	13	4	35
2	13	5	94
2	14	1	77
2	14	2	44
2	14	3	21
2	14	4	45
2	14	5	80
2	18	1	83
2	18	2	31
2	18	3	18
2	18	4	37
2	18	5	85
2	15	1	100
2	15	2	32
2	15	3	25
2	15	4	47
2	15	5	95
2	6	1	76
2	6	2	52
2	6	3	30
2	6	4	58
2	6	5	88
2	19	1	92
2	19	2	51
2	19	3	11
2	19	4	42
2	19	5	89
2	12	1	95
2	12	2	47
2	12	3	15
2	12	4	41
2	12	5	93
2	8	1	96
2	8	2	35
2	8	3	15
2	8	4	57
2	8	5	87
2	11	1	76
2	11	2	42
2	11	3	23
2	11	4	38
2	11	5	73
2	9	1	83
2	9	2	48
2	9	3	24
2	9	4	35
2	9	5	80
2	10	1	95
2	10	2	32
2	10	3	21
2	10	4	51
2	10	5	76
2	4	1	100
2	4	2	59
2	4	3	29
2	4	4	39
2	4	5	84
2	16	1	95
2	16	2	58
2	16	3	14
2	16	4	45
2	16	5	100
2	17	1	81
2	17	2	36
2	17	3	13
2	17	4	30
2	17	5	88
2	20	1	84
2	20	2	50
2	20	3	22
2	20	4	56
2	20	5	88
2	5	1	72
2	5	2	55
2	5	3	20
2	5	4	50
2	5	5	81
3	1	1	88
3	1	2	44
3	1	3	21
3	1	4	50
3	1	5	72
3	7	1	78
3	7	2	58
3	7	3	20
3	7	4	45
3	7	5	95
3	2	1	82
3	2	2	31
3	2	3	28
3	2	4	47
3	2	5	95
3	15	1	97
3	15	2	37
3	15	3	15
3	15	4	49
3	15	5	92
3	6	1	83
3	6	2	52
3	6	3	27
3	6	4	47
3	6	5	91
3	13	1	71
3	13	2	37
3	13	3	26
3	13	4	42
3	13	5	76
3	14	1	71
3	14	2	54
3	14	3	19
3	14	4	49
3	14	5	95
3	18	1	70
3	18	2	53
3	18	3	29
3	18	4	54
3	18	5	79
3	8	1	76
3	8	2	47
3	8	3	15
3	8	4	40
3	8	5	79
3	19	1	82
3	19	2	53
3	19	3	30
3	19	4	53
3	19	5	74
3	12	1	77
3	12	2	51
3	12	3	17
3	12	4	32
3	12	5	98
3	11	1	100
3	11	2	47
3	11	3	29
3	11	4	47
3	11	5	71
3	9	1	93
3	9	2	36
3	9	3	25
3	9	4	32
3	9	5	85
3	16	1	97
3	16	2	60
3	16	3	14
3	16	4	60
3	16	5	96
3	17	1	75
3	17	2	31
3	17	3	18
3	17	4	40
3	17	5	100
3	10	1	86
3	10	2	43
3	10	3	26
3	10	4	57
3	10	5	100
3	4	1	90
3	4	2	60
3	4	3	16
3	4	4	54
3	4	5	76
3	20	1	71
3	20	2	37
3	20	3	15
3	20	4	49
3	20	5	85
3	5	1	78
3	5	2	44
3	5	3	15
3	5	4	56
3	5	5	74
4	10	1	86
4	10	2	30
4	10	3	12
4	10	4	56
4	10	5	85
4	12	1	99
4	12	2	32
4	12	3	22
4	12	4	56
4	12	5	93
4	18	1	81
4	18	2	51
4	18	3	12
4	18	4	31
4	18	5	93
4	19	1	99
4	19	2	57
4	19	3	24
4	19	4	45
4	19	5	75
4	14	1	82
4	14	2	32
4	14	3	29
4	14	4	44
4	14	5	76
4	11	1	78
4	11	2	50
4	11	3	14
4	11	4	43
4	11	5	88
4	2	1	100
4	2	2	38
4	2	3	24
4	2	4	36
4	2	5	71
4	1	1	90
4	1	2	47
4	1	3	28
4	1	4	44
4	1	5	87
4	3	1	97
4	3	2	43
4	3	3	25
4	3	4	55
4	3	5	70
4	13	1	80
4	13	2	49
4	13	3	10
4	13	4	31
4	13	5	87
4	7	1	79
4	7	2	44
4	7	3	12
4	7	4	50
4	7	5	91
4	16	1	80
4	16	2	39
4	16	3	16
4	16	4	46
4	16	5	86
4	8	1	98
4	8	2	38
4	8	3	28
4	8	4	53
4	8	5	99
4	17	1	73
4	17	2	54
4	17	3	26
4	17	4	31
4	17	5	73
4	15	1	97
4	15	2	46
4	15	3	26
4	15	4	47
4	15	5	75
4	6	1	86
4	6	2	55
4	6	3	27
4	6	4	57
4	6	5	87
4	9	1	82
4	9	2	36
4	9	3	25
4	9	4	48
4	9	5	76
4	20	1	84
4	20	2	43
4	20	3	10
4	20	4	38
4	20	5	89
4	5	1	81
4	5	2	52
4	5	3	21
4	5	4	31
4	5	5	93
5	17	1	72
5	17	2	38
5	17	3	18
5	17	4	49
5	17	5	86
5	16	1	71
5	16	2	37
5	16	3	27
5	16	4	46
5	16	5	90
5	11	1	86
5	11	2	59
5	11	3	23
5	11	4	55
5	11	5	91
5	8	1	90
5	8	2	49
5	8	3	15
5	8	4	55
5	8	5	82
5	12	1	74
5	12	2	30
5	12	3	24
5	12	4	55
5	12	5	76
5	20	1	78
5	20	2	39
5	20	3	30
5	20	4	39
5	20	5	83
5	1	1	98
5	1	2	54
5	1	3	11
5	1	4	48
5	1	5	76
5	9	1	85
5	9	2	32
5	9	3	14
5	9	4	36
5	9	5	97
5	3	1	80
5	3	2	51
5	3	3	29
5	3	4	35
5	3	5	97
5	2	1	72
5	2	2	31
5	2	3	21
5	2	4	58
5	2	5	92
5	6	1	80
5	6	2	36
5	6	3	18
5	6	4	54
5	6	5	89
5	7	1	97
5	7	2	38
5	7	3	24
5	7	4	33
5	7	5	74
5	18	1	77
5	18	2	32
5	18	3	21
5	18	4	50
5	18	5	83
5	15	1	75
5	15	2	59
5	15	3	17
5	15	4	33
5	15	5	91
5	14	1	95
5	14	2	38
5	14	3	25
5	14	4	60
5	14	5	81
5	13	1	71
5	13	2	38
5	13	3	16
5	13	4	31
5	13	5	96
5	10	1	100
5	10	2	32
5	10	3	26
5	10	4	46
5	10	5	88
5	4	1	78
5	4	2	51
5	4	3	21
5	4	4	39
5	4	5	99
5	19	1	94
5	19	2	50
5	19	3	11
5	19	4	50
5	19	5	87
6	7	1	90
6	7	2	53
6	7	3	17
6	7	4	60
6	7	5	86
6	15	1	93
6	15	2	59
6	15	3	27
6	15	4	41
6	15	5	97
6	3	1	93
6	3	2	52
6	3	3	10
6	3	4	30
6	3	5	89
6	1	1	92
6	1	2	41
6	1	3	12
6	1	4	34
6	1	5	72
6	2	1	81
6	2	2	37
6	2	3	24
6	2	4	34
6	2	5	90
6	9	1	87
6	9	2	36
6	9	3	23
6	9	4	56
6	9	5	89
6	8	1	83
6	8	2	60
6	8	3	24
6	8	4	40
6	8	5	87
6	13	1	75
6	13	2	30
6	13	3	28
6	13	4	43
6	13	5	91
6	14	1	100
6	14	2	47
6	14	3	25
6	14	4	60
6	14	5	70
6	20	1	86
6	20	2	41
6	20	3	25
6	20	4	59
6	20	5	73
6	18	1	100
6	18	2	45
6	18	3	28
6	18	4	59
6	18	5	89
6	12	1	81
6	12	2	50
6	12	3	23
6	12	4	49
6	12	5	78
6	11	1	88
6	11	2	51
6	11	3	23
6	11	4	47
6	11	5	98
6	19	1	92
6	19	2	53
6	19	3	30
6	19	4	40
6	19	5	88
6	16	1	96
6	16	2	33
6	16	3	18
6	16	4	34
6	16	5	79
6	17	1	71
6	17	2	35
6	17	3	18
6	17	4	57
6	17	5	74
6	10	1	88
6	10	2	36
6	10	3	24
6	10	4	41
6	10	5	94
6	4	1	91
6	4	2	48
6	4	3	12
6	4	4	32
6	4	5	71
6	5	1	80
6	5	2	36
6	5	3	14
6	5	4	40
6	5	5	96
7	3	1	87
7	3	2	46
7	3	3	27
7	3	4	37
7	3	5	88
7	2	1	95
7	2	2	30
7	2	3	25
7	2	4	43
7	2	5	96
7	1	1	88
7	1	2	43
7	1	3	23
7	1	4	35
7	1	5	84
7	15	1	96
7	15	2	38
7	15	3	11
7	15	4	56
7	15	5	73
7	6	1	96
7	6	2	40
7	6	3	16
7	6	4	36
7	6	5	88
7	13	1	98
7	13	2	33
7	13	3	11
7	13	4	36
7	13	5	79
7	14	1	84
7	14	2	37
7	14	3	18
7	14	4	38
7	14	5	70
7	18	1	86
7	18	2	50
7	18	3	14
7	18	4	32
7	18	5	96
7	8	1	98
7	8	2	39
7	8	3	23
7	8	4	36
7	8	5	89
7	9	1	97
7	9	2	33
7	9	3	22
7	9	4	55
7	9	5	95
7	19	1	81
7	19	2	37
7	19	3	17
7	19	4	44
7	19	5	72
7	12	1	94
7	12	2	46
7	12	3	14
7	12	4	38
7	12	5	84
7	11	1	95
7	11	2	59
7	11	3	26
7	11	4	30
7	11	5	74
7	16	1	75
7	16	2	32
7	16	3	25
7	16	4	33
7	16	5	84
7	17	1	82
7	17	2	57
7	17	3	29
7	17	4	59
7	17	5	84
7	20	1	88
7	20	2	35
7	20	3	30
7	20	4	52
7	20	5	92
7	10	1	90
7	10	2	56
7	10	3	30
7	10	4	36
7	10	5	79
7	4	1	81
7	4	2	36
7	4	3	13
7	4	4	34
7	4	5	94
7	5	1	98
7	5	2	52
7	5	3	27
7	5	4	48
7	5	5	99
8	9	1	82
8	9	2	55
8	9	3	11
8	9	4	35
8	9	5	98
8	11	1	77
8	11	2	41
8	11	3	19
8	11	4	45
8	11	5	92
8	16	1	76
8	16	2	37
8	16	3	21
8	16	4	41
8	16	5	89
8	17	1	97
8	17	2	37
8	17	3	19
8	17	4	36
8	17	5	87
8	6	1	71
8	6	2	34
8	6	3	19
8	6	4	31
8	6	5	80
8	1	1	88
8	1	2	32
8	1	3	12
8	1	4	53
8	1	5	79
8	20	1	76
8	20	2	58
8	20	3	23
8	20	4	54
8	20	5	83
8	3	1	72
8	3	2	32
8	3	3	29
8	3	4	39
8	3	5	98
8	7	1	84
8	7	2	33
8	7	3	18
8	7	4	43
8	7	5	75
8	2	1	96
8	2	2	42
8	2	3	16
8	2	4	41
8	2	5	84
8	12	1	94
8	12	2	49
8	12	3	24
8	12	4	49
8	12	5	83
8	15	1	75
8	15	2	43
8	15	3	11
8	15	4	43
8	15	5	81
8	18	1	78
8	18	2	33
8	18	3	25
8	18	4	44
8	18	5	70
8	13	1	96
8	13	2	50
8	13	3	17
8	13	4	46
8	13	5	96
8	14	1	90
8	14	2	50
8	14	3	11
8	14	4	38
8	14	5	91
8	5	1	71
8	5	2	30
8	5	3	17
8	5	4	46
8	5	5	74
8	19	1	80
8	19	2	53
8	19	3	22
8	19	4	45
8	19	5	99
8	10	1	94
8	10	2	46
8	10	3	19
8	10	4	52
8	10	5	77
8	4	1	75
8	4	2	56
8	4	3	17
8	4	4	42
8	4	5	80
9	20	1	81
9	20	2	40
9	20	3	17
9	20	4	30
9	20	5	90
9	8	1	85
9	8	2	53
9	8	3	28
9	8	4	41
9	8	5	91
9	6	1	89
9	6	2	35
9	6	3	20
9	6	4	50
9	6	5	99
9	7	1	86
9	7	2	46
9	7	3	29
9	7	4	57
9	7	5	100
9	1	1	77
9	1	2	30
9	1	3	30
9	1	4	35
9	1	5	77
9	3	1	99
9	3	2	58
9	3	3	11
9	3	4	39
9	3	5	74
9	15	1	89
9	15	2	51
9	15	3	27
9	15	4	39
9	15	5	95
9	2	1	79
9	2	2	52
9	2	3	19
9	2	4	46
9	2	5	83
9	16	1	94
9	16	2	42
9	16	3	10
9	16	4	37
9	16	5	95
9	11	1	77
9	11	2	42
9	11	3	23
9	11	4	60
9	11	5	76
9	17	1	95
9	17	2	35
9	17	3	10
9	17	4	43
9	17	5	84
9	13	1	95
9	13	2	40
9	13	3	24
9	13	4	58
9	13	5	80
9	12	1	71
9	12	2	47
9	12	3	20
9	12	4	60
9	12	5	86
9	18	1	92
9	18	2	45
9	18	3	11
9	18	4	34
9	18	5	72
9	14	1	87
9	14	2	57
9	14	3	13
9	14	4	40
9	14	5	72
9	19	1	94
9	19	2	46
9	19	3	11
9	19	4	40
9	19	5	74
9	5	1	98
9	5	2	39
9	5	3	11
9	5	4	37
9	5	5	84
9	10	1	82
9	10	2	42
9	10	3	15
9	10	4	58
9	10	5	97
9	4	1	84
9	4	2	42
9	4	3	16
9	4	4	38
9	4	5	73
10	4	1	98
10	4	2	51
10	4	3	23
10	4	4	46
10	4	5	95
10	12	1	87
10	12	2	38
10	12	3	21
10	12	4	41
10	12	5	72
10	19	1	95
10	19	2	57
10	19	3	18
10	19	4	43
10	19	5	96
10	18	1	71
10	18	2	60
10	18	3	14
10	18	4	31
10	18	5	93
10	14	1	91
10	14	2	43
10	14	3	30
10	14	4	52
10	14	5	74
10	2	1	85
10	2	2	38
10	2	3	28
10	2	4	48
10	2	5	97
10	11	1	72
10	11	2	35
10	11	3	26
10	11	4	54
10	11	5	89
10	1	1	80
10	1	2	58
10	1	3	24
10	1	4	48
10	1	5	77
10	3	1	92
10	3	2	52
10	3	3	18
10	3	4	36
10	3	5	82
10	13	1	81
10	13	2	31
10	13	3	18
10	13	4	47
10	13	5	73
10	7	1	88
10	7	2	30
10	7	3	22
10	7	4	36
10	7	5	78
10	16	1	92
10	16	2	52
10	16	3	27
10	16	4	55
10	16	5	89
10	8	1	96
10	8	2	56
10	8	3	15
10	8	4	39
10	8	5	75
10	17	1	71
10	17	2	37
10	17	3	20
10	17	4	45
10	17	5	89
10	15	1	97
10	15	2	40
10	15	3	12
10	15	4	37
10	15	5	84
10	6	1	76
10	6	2	51
10	6	3	18
10	6	4	59
10	6	5	75
10	9	1	72
10	9	2	39
10	9	3	16
10	9	4	52
10	9	5	84
10	20	1	72
10	20	2	38
10	20	3	30
10	20	4	42
10	20	5	84
10	5	1	76
10	5	2	56
10	5	3	13
10	5	4	50
10	5	5	95
11	16	1	91
11	16	2	58
11	16	3	18
11	16	4	40
11	16	5	87
11	17	1	76
11	17	2	47
11	17	3	28
11	17	4	55
11	17	5	96
11	12	1	79
11	12	2	55
11	12	3	19
11	12	4	50
11	12	5	96
11	8	1	71
11	8	2	47
11	8	3	14
11	8	4	44
11	8	5	85
11	1	1	90
11	1	2	47
11	1	3	16
11	1	4	42
11	1	5	82
11	2	1	74
11	2	2	55
11	2	3	27
11	2	4	54
11	2	5	82
11	18	1	89
11	18	2	36
11	18	3	22
11	18	4	51
11	18	5	76
11	3	1	86
11	3	2	36
11	3	3	17
11	3	4	31
11	3	5	83
11	7	1	91
11	7	2	36
11	7	3	14
11	7	4	50
11	7	5	94
11	4	1	76
11	4	2	58
11	4	3	10
11	4	4	40
11	4	5	89
11	10	1	84
11	10	2	59
11	10	3	14
11	10	4	59
11	10	5	83
11	5	1	87
11	5	2	53
11	5	3	21
11	5	4	36
11	5	5	76
