param:	TIME:	Ts	Te:=
1	0   108
2	108   216
3	216   324
4	324   432
5	432   540
;
param:	NODE:	r	st	WS	WE:=
0	0	0	0	540
1	1887	21	31	360
2	342	4	37	342
3	1425	16	84	429
4	1110	12	43	381
5	1788	20	30	378
6	2037	23	23	369
7	1536	17	75	396
8	2343	26	20	354
9	1176	13	83	409
10	2313	26	43	383
;
param: VEHICLE:	Ch	Lh	Ph	ch:=
1	10000	150	2.2384e-005	2.66374
2	15000	200	1.79961e-005	2.66374
3	10000	150	2.2384e-005	2.66374
;
param q_real:=2;
param	nth:=9;
param	nth1:=10;
param:	ARC:	D:=
1	7	38.660000
1	10	54.160000
1	9	74.809998
1	6	93.889999
1	8	97.010002
1	5	97.900002
1	3	108.610001
1	4	138.710007
1	2	139.229996
2	4	42.930000
2	5	50.299999
2	6	57.939999
2	9	92.050003
2	10	132.899994
2	3	134.184006
2	7	138.440002
2	1	138.800003
2	8	163.432007
3	8	38.869999
3	10	54.759998
3	7	75.669998
3	5	87.260002
3	4	109.171997
3	1	109.720001
3	2	134.723999
3	6	135.029999
3	9	143.190002
4	5	41.509998
4	2	43.090000
4	6	75.919998
4	3	108.542000
4	9	108.949997
4	10	117.949997
4	7	132.050003
4	8	136.960007
4	1	138.759995
5	4	41.450001
5	2	50.619999
5	6	51.299999
5	9	75.120003
5	10	82.930000
5	3	87.739998
5	7	93.629997
5	1	98.330002
5	8	115.559998
6	9	36.200001
6	5	51.680000
6	2	58.189999
6	4	76.612000
6	1	93.879997
6	10	105.860001
6	7	108.550003
6	3	135.949997
6	8	146.179993
7	10	20.889999
7	1	39.230000
7	8	63.150002
7	3	75.339996
7	5	93.800003
7	9	101.790001
7	6	108.300003
7	4	132.139999
7	2	139.380005
8	3	38.689999
8	10	44.740002
8	7	62.610001
8	1	97.010002
8	5	113.660004
8	4	137.360001
8	6	145.539993
8	9	150.250000
8	2	164.281998
9	6	36.110001
9	1	74.959999
9	5	75.190002
9	2	92.000000
9	7	101.849998
9	10	104.570000
9	4	108.750000
9	3	142.839996
9	8	148.559998
10	7	20.910000
10	8	45.060001
10	3	54.910000
10	1	54.959999
10	5	82.430000
10	9	104.540001
10	6	105.180000
10	4	117.529999
10	2	132.570007
0	10	38.430000
0	5	47.639999
0	7	48.189999
0	1	53.700001
0	6	67.820000
0	3	71.180000
0	9	72.529999
0	8	78.750000
0	4	88.300003
0	2	96.699997
10	0	38.180000
5	0	47.799999
7	0	48.299999
1	0	53.599998
6	0	68.769997
3	0	71.480003
9	0	73.000000
8	0	78.540001
4	0	88.230003
2	0	96.470001
;
param:	v:=
1	7	1	97
1	7	2	44
1	7	3	17
1	7	4	53
1	7	5	71
1	10	1	71
1	10	2	43
1	10	3	20
1	10	4	59
1	10	5	71
1	9	1	91
1	9	2	35
1	9	3	25
1	9	4	49
1	9	5	71
1	6	1	94
1	6	2	36
1	6	3	19
1	6	4	37
1	6	5	100
1	8	1	71
1	8	2	34
1	8	3	30
1	8	4	42
1	8	5	85
1	5	1	99
1	5	2	51
1	5	3	22
1	5	4	30
1	5	5	78
1	3	1	99
1	3	2	38
1	3	3	30
1	3	4	48
1	3	5	88
1	4	1	74
1	4	2	49
1	4	3	12
1	4	4	35
1	4	5	87
1	2	1	95
1	2	2	36
1	2	3	27
1	2	4	56
1	2	5	88
2	4	1	98
2	4	2	39
2	4	3	25
2	4	4	30
2	4	5	97
2	5	1	83
2	5	2	34
2	5	3	16
2	5	4	40
2	5	5	75
2	6	1	97
2	6	2	45
2	6	3	12
2	6	4	46
2	6	5	75
2	9	1	78
2	9	2	32
2	9	3	13
2	9	4	56
2	9	5	85
2	10	1	71
2	10	2	54
2	10	3	16
2	10	4	50
2	10	5	97
2	3	1	100
2	3	2	37
2	3	3	28
2	3	4	50
2	3	5	88
2	7	1	83
2	7	2	44
2	7	3	18
2	7	4	43
2	7	5	86
2	1	1	98
2	1	2	35
2	1	3	11
2	1	4	35
2	1	5	82
2	8	1	77
2	8	2	39
2	8	3	28
2	8	4	33
2	8	5	79
3	8	1	84
3	8	2	48
3	8	3	11
3	8	4	56
3	8	5	97
3	10	1	80
3	10	2	54
3	10	3	11
3	10	4	45
3	10	5	88
3	7	1	76
3	7	2	40
3	7	3	21
3	7	4	40
3	7	5	77
3	5	1	92
3	5	2	53
3	5	3	29
3	5	4	39
3	5	5	91
3	4	1	75
3	4	2	53
3	4	3	21
3	4	4	34
3	4	5	85
3	1	1	75
3	1	2	36
3	1	3	22
3	1	4	57
3	1	5	74
3	2	1	95
3	2	2	45
3	2	3	12
3	2	4	44
3	2	5	89
3	6	1	89
3	6	2	46
3	6	3	22
3	6	4	43
3	6	5	90
3	9	1	77
3	9	2	44
3	9	3	28
3	9	4	59
3	9	5	70
4	5	1	81
4	5	2	39
4	5	3	30
4	5	4	60
4	5	5	71
4	2	1	99
4	2	2	59
4	2	3	15
4	2	4	42
4	2	5	75
4	6	1	100
4	6	2	59
4	6	3	25
4	6	4	38
4	6	5	77
4	3	1	82
4	3	2	55
4	3	3	15
4	3	4	43
4	3	5	91
4	9	1	77
4	9	2	59
4	9	3	24
4	9	4	42
4	9	5	78
4	10	1	70
4	10	2	30
4	10	3	19
4	10	4	55
4	10	5	77
4	7	1	88
4	7	2	30
4	7	3	14
4	7	4	58
4	7	5	76
4	8	1	92
4	8	2	53
4	8	3	18
4	8	4	56
4	8	5	94
4	1	1	84
4	1	2	51
4	1	3	12
4	1	4	43
4	1	5	78
5	4	1	74
5	4	2	54
5	4	3	25
5	4	4	52
5	4	5	96
5	2	1	89
5	2	2	39
5	2	3	17
5	2	4	33
5	2	5	76
5	6	1	89
5	6	2	56
5	6	3	21
5	6	4	32
5	6	5	89
5	9	1	71
5	9	2	31
5	9	3	21
5	9	4	45
5	9	5	85
5	10	1	72
5	10	2	54
5	10	3	30
5	10	4	30
5	10	5	89
5	3	1	98
5	3	2	58
5	3	3	13
5	3	4	49
5	3	5	86
5	7	1	93
5	7	2	32
5	7	3	23
5	7	4	41
5	7	5	89
5	1	1	86
5	1	2	34
5	1	3	11
5	1	4	52
5	1	5	88
5	8	1	92
5	8	2	42
5	8	3	23
5	8	4	55
5	8	5	92
6	9	1	99
6	9	2	53
6	9	3	30
6	9	4	40
6	9	5	96
6	5	1	84
6	5	2	34
6	5	3	25
6	5	4	45
6	5	5	94
6	2	1	94
6	2	2	60
6	2	3	27
6	2	4	44
6	2	5	87
6	4	1	78
6	4	2	45
6	4	3	19
6	4	4	48
6	4	5	97
6	1	1	88
6	1	2	49
6	1	3	18
6	1	4	53
6	1	5	100
6	10	1	72
6	10	2	38
6	10	3	13
6	10	4	52
6	10	5	82
6	7	1	92
6	7	2	55
6	7	3	28
6	7	4	49
6	7	5	82
6	3	1	74
6	3	2	46
6	3	3	22
6	3	4	58
6	3	5	89
6	8	1	78
6	8	2	31
6	8	3	23
6	8	4	30
6	8	5	95
7	10	1	83
7	10	2	37
7	10	3	24
7	10	4	53
7	10	5	86
7	1	1	100
7	1	2	49
7	1	3	20
7	1	4	55
7	1	5	96
7	8	1	96
7	8	2	47
7	8	3	14
7	8	4	58
7	8	5	81
7	3	1	73
7	3	2	42
7	3	3	10
7	3	4	50
7	3	5	99
7	5	1	77
7	5	2	42
7	5	3	23
7	5	4	55
7	5	5	88
7	9	1	83
7	9	2	56
7	9	3	21
7	9	4	45
7	9	5	78
7	6	1	75
7	6	2	40
7	6	3	26
7	6	4	49
7	6	5	93
7	4	1	100
7	4	2	40
7	4	3	19
7	4	4	58
7	4	5	94
7	2	1	84
7	2	2	31
7	2	3	13
7	2	4	51
7	2	5	98
8	3	1	75
8	3	2	46
8	3	3	23
8	3	4	60
8	3	5	89
8	10	1	86
8	10	2	55
8	10	3	27
8	10	4	48
8	10	5	73
8	7	1	85
8	7	2	49
8	7	3	11
8	7	4	43
8	7	5	70
8	1	1	70
8	1	2	59
8	1	3	12
8	1	4	48
8	1	5	97
8	5	1	100
8	5	2	30
8	5	3	21
8	5	4	49
8	5	5	85
8	4	1	73
8	4	2	41
8	4	3	16
8	4	4	30
8	4	5	77
8	6	1	84
8	6	2	59
8	6	3	22
8	6	4	59
8	6	5	72
8	9	1	78
8	9	2	50
8	9	3	14
8	9	4	37
8	9	5	88
8	2	1	75
8	2	2	52
8	2	3	10
8	2	4	38
8	2	5	84
9	6	1	83
9	6	2	59
9	6	3	22
9	6	4	49
9	6	5	74
9	1	1	81
9	1	2	51
9	1	3	14
9	1	4	36
9	1	5	97
9	5	1	71
9	5	2	41
9	5	3	29
9	5	4	46
9	5	5	94
9	2	1	99
9	2	2	32
9	2	3	11
9	2	4	32
9	2	5	90
9	7	1	89
9	7	2	39
9	7	3	25
9	7	4	52
9	7	5	73
9	10	1	87
9	10	2	31
9	10	3	30
9	10	4	47
9	10	5	89
9	4	1	92
9	4	2	58
9	4	3	28
9	4	4	54
9	4	5	90
9	3	1	99
9	3	2	48
9	3	3	17
9	3	4	36
9	3	5	92
9	8	1	87
9	8	2	43
9	8	3	15
9	8	4	48
9	8	5	81
10	7	1	81
10	7	2	35
10	7	3	20
10	7	4	47
10	7	5	92
10	8	1	72
10	8	2	40
10	8	3	26
10	8	4	47
10	8	5	96
10	3	1	77
10	3	2	43
10	3	3	13
10	3	4	31
10	3	5	90
10	1	1	73
10	1	2	38
10	1	3	18
10	1	4	58
10	1	5	97
10	5	1	90
10	5	2	51
10	5	3	27
10	5	4	51
10	5	5	76
10	9	1	91
10	9	2	30
10	9	3	12
10	9	4	42
10	9	5	82
10	6	1	85
10	6	2	34
10	6	3	29
10	6	4	56
10	6	5	83
10	4	1	92
10	4	2	45
10	4	3	25
10	4	4	48
10	4	5	92
10	2	1	91
10	2	2	32
10	2	3	15
10	2	4	57
10	2	5	100
0	10	1	70
0	10	2	48
0	10	3	10
0	10	4	42
0	10	5	89
0	5	1	96
0	5	2	44
0	5	3	13
0	5	4	35
0	5	5	87
0	7	1	72
0	7	2	33
0	7	3	23
0	7	4	52
0	7	5	79
0	1	1	71
0	1	2	56
0	1	3	24
0	1	4	56
0	1	5	74
0	6	1	89
0	6	2	60
0	6	3	24
0	6	4	34
0	6	5	95
0	3	1	81
0	3	2	43
0	3	3	19
0	3	4	38
0	3	5	71
0	9	1	96
0	9	2	53
0	9	3	23
0	9	4	44
0	9	5	70
0	8	1	97
0	8	2	34
0	8	3	27
0	8	4	56
0	8	5	76
0	4	1	71
0	4	2	59
0	4	3	16
0	4	4	35
0	4	5	93
0	2	1	73
0	2	2	51
0	2	3	10
0	2	4	44
0	2	5	88
10	0	1	71
10	0	2	32
10	0	3	23
10	0	4	47
10	0	5	88
5	0	1	80
5	0	2	31
5	0	3	12
5	0	4	31
5	0	5	100
7	0	1	87
7	0	2	50
7	0	3	18
7	0	4	30
7	0	5	85
1	0	1	84
1	0	2	43
1	0	3	27
1	0	4	47
1	0	5	85
6	0	1	88
6	0	2	54
6	0	3	11
6	0	4	30
6	0	5	79
3	0	1	88
3	0	2	51
3	0	3	14
3	0	4	38
3	0	5	82
9	0	1	99
9	0	2	54
9	0	3	23
9	0	4	40
9	0	5	77
8	0	1	85
8	0	2	50
8	0	3	18
8	0	4	47
8	0	5	87
4	0	1	98
4	0	2	40
4	0	3	22
4	0	4	59
4	0	5	96
2	0	1	99
2	0	2	37
2	0	3	15
2	0	4	60
2	0	5	86
;
param:	g:=
1	7	1	1	0.551002
1	7	1	2	1.234039
1	7	2	1	0.257070
1	7	2	2	0.306247
1	7	3	1	0.314502
1	7	3	2	0.386980
1	7	4	1	0.282583
1	7	4	2	0.365713
1	7	5	1	0.366437
1	7	5	2	0.605446
1	10	1	1	0.366437
1	10	1	2	0.605446
1	10	2	1	0.255055
1	10	2	2	0.302151
1	10	3	1	0.287219
1	10	3	2	0.355115
1	10	4	1	0.306076
1	10	4	2	0.427793
1	10	5	1	0.366437
1	10	5	2	0.605446
1	9	1	1	0.502258
1	9	1	2	1.059427
1	9	2	1	0.246187
1	9	2	2	0.287745
1	9	3	1	0.260803
1	9	3	2	0.317588
1	9	4	1	0.269695
1	9	4	2	0.334278
1	9	5	1	0.366437
1	9	5	2	0.605446
1	6	1	1	0.526181
1	6	1	2	1.144518
1	6	2	1	0.246504
1	6	2	2	0.287741
1	6	3	1	0.295088
1	6	3	2	0.364835
