param:	TIME:	Ts	Te:=
1	0   108
2	108   216
3	216   324
4	324   432
5	432   540
;
param:	NODE:	r	st	WS	WE:=
0	0	0	0	540
1	1962	22	80	425
2	2292	25	37	387
3	1743	19	61	409
4	2469	27	30	380
5	2454	27	82	432
6	1434	16	48	368
7	1917	21	83	411
8	2385	26	59	413
9	2436	27	51	395
10	2478	28	67	423
11	531	6	49	366
12	342	4	30	352
13	720	8	30	366
14	1500	17	10	348
15	1785	20	82	409
;
param: VEHICLE:	Ch	Lh	Ph	ch:=
1	10000	150	2.2384e-005	2.66374
2	15000	200	1.79961e-005	2.66374
3	10000	150	2.2384e-005	2.66374
4	15000	200	1.79961e-005	2.66374
;
param q_real:=3;
param	nth:=14;
param	nth1:=15;
param:	ARC:	D:=
1	11	13.530000
1	6	23.379999
1	12	42.750000
1	8	43.400002
1	5	44.200001
1	15	79.190002
1	14	93.580002
1	2	94.873001
1	9	95.752998
1	4	98.510002
1	10	103.650002
1	13	122.089996
1	7	132.490005
1	3	133.500000
2	9	10.620000
2	14	28.270000
2	5	52.889999
2	12	55.000000
2	3	61.580002
2	4	68.860001
2	13	85.349998
2	11	88.169998
2	1	94.492996
2	7	94.720001
2	10	102.449997
2	8	103.650002
2	6	110.882004
2	15	144.261002
3	7	48.169998
3	13	48.900002
3	9	53.619999
3	4	53.889999
3	2	63.169998
3	10	84.919998
3	14	89.370003
3	12	91.629997
3	5	104.440002
3	8	121.620003
3	11	124.000000
3	1	134.100006
3	6	148.250000
3	15	159.149994
4	13	24.480000
4	7	34.660000
4	10	35.500000
4	3	53.860001
4	9	59.840000
4	12	62.770000
4	2	68.879997
4	8	70.400002
4	11	85.040001
4	5	87.089996
4	14	93.300003
4	1	98.489998
4	15	102.339996
4	6	105.849998
5	12	30.120001
5	1	44.660000
5	11	48.720001
5	14	50.000000
5	2	52.360001
5	9	60.040001
5	6	67.330002
5	8	69.260002
5	4	87.150002
5	10	102.839996
5	3	104.720001
5	13	110.309998
5	15	111.139999
5	7	119.680000
6	11	21.309999
6	1	23.400000
6	8	39.029999
6	12	55.139999
6	15	59.349998
6	5	66.930000
6	4	106.160004
6	10	107.230003
6	2	110.010002
6	9	110.910004
6	14	118.050003
6	13	128.190002
6	7	138.699997
6	3	146.470001
7	13	11.470000
7	4	34.849998
7	10	46.540001
7	3	48.299999
7	9	84.199997
7	2	94.300003
7	12	96.889999
7	8	101.400002
7	11	118.459999
7	5	119.599998
7	14	121.230003
7	15	126.680000
7	1	131.910004
7	6	137.990005
8	11	30.450001
8	6	39.020000
8	15	42.830002
8	1	43.419998
8	12	48.419998
8	10	68.199997
8	4	68.900002
8	5	68.910004
8	13	89.870003
8	9	96.310997
8	2	99.850998
8	7	100.269997
8	14	109.639999
8	3	120.309998
9	2	10.730000
9	14	38.430000
9	3	53.169998
9	12	55.709999
9	4	59.970001
9	5	60.290001
9	13	75.370003
9	7	84.739998
9	11	88.879997
9	10	93.559998
9	1	95.142998
9	8	96.779999
9	6	111.531998
9	15	135.479996
10	4	34.380001
10	13	36.490002
10	7	46.680000
10	8	69.349998
10	12	78.389999
10	3	85.040001
10	15	89.389999
10	11	90.059998
10	9	92.949997
10	2	101.989998
10	5	102.320999
10	1	103.510002
10	6	107.720001
10	14	121.059998
11	1	13.530000
11	6	21.290001
11	8	30.440001
11	12	34.009998
11	5	48.259998
11	15	70.639999
11	4	85.059998
11	2	88.790001
11	9	89.690002
