param:	TIME:	Ts	Te:=
1	0   108
2	108   216
3	216   324
4	324   432
5	432   540
;
param:	NODE:	r	st	WS	WE:=
0	0	0	0	540
1	2217	25	74	413
2	846	9	67	386
3	1965	22	50	395
4	603	7	68	405
5	1386	15	39	362
6	660	7	12	322
7	1770	20	19	351
8	636	7	17	349
9	1962	22	34	374
10	324	4	10	321
11	495	5	13	329
12	2346	26	87	441
13	1641	18	80	404
14	393	4	88	404
15	2226	25	42	374
16	1410	16	68	393
17	417	5	27	342
18	594	7	63	379
19	2454	27	40	387
20	1908	21	77	432
21	1326	15	36	360
22	1257	14	81	402
23	447	5	29	363
24	1338	15	87	434
25	891	10	67	382
26	2460	27	48	392
27	1179	13	52	372
28	492	5	87	398
29	330	4	59	379
30	2385	26	37	380
31	996	11	15	334
32	2466	27	56	416
33	2034	23	25	358
34	1368	15	39	361
35	771	9	44	364
36	1674	19	70	398
37	981	11	83	405
38	2355	26	14	367
39	825	9	74	413
40	1509	17	60	406
41	1905	21	40	368
42	699	8	63	377
43	1788	20	58	404
44	1551	17	48	368
45	1005	11	45	385
46	2418	27	33	362
47	1257	14	82	405
48	1437	16	39	387
49	1983	22	82	413
50	669	7	46	386
51	1638	18	79	400
52	2460	27	47	376
53	975	11	66	380
54	2058	23	76	412
55	2025	22	26	349
56	882	10	67	379
57	789	9	76	393
58	438	5	62	391
59	2211	25	55	409
60	831	9	37	351
61	573	6	35	342
62	1215	13	66	382
63	537	6	16	333
64	2469	27	26	357
65	1503	17	10	347
66	1914	21	84	422
67	354	4	68	373
68	963	11	79	411
69	489	5	89	406
70	381	4	35	344
71	930	10	60	393
72	621	7	33	364
73	783	9	87	405
74	1050	12	77	420
75	1755	19	87	411
76	2331	26	70	428
77	522	6	16	325
78	1083	12	43	366
79	1695	19	53	389
80	927	10	86	398
81	1341	15	29	368
82	1158	13	65	385
83	354	4	84	392
84	2133	24	62	389
85	1686	19	64	396
86	738	8	71	387
87	1137	13	28	366
88	2448	27	45	377
89	1359	15	50	379
90	1041	12	64	379
91	1107	12	24	365
92	903	10	46	367
93	1344	15	72	418
94	1749	19	61	383
95	825	9	86	398
96	2313	26	56	392
97	915	10	57	395
98	486	5	22	343
99	1344	15	64	387
100	906	10	70	396
;
param: VEHICLE:	Ch	Lh	Ph	ch:=
1	10000	150	2.2384e-005	2.66374
2	15000	200	1.79961e-005	2.66374
3	10000	150	2.2384e-005	2.66374
4	15000	200	1.79961e-005	2.66374
5	10000	150	2.2384e-005	2.66374
6	15000	200	1.79961e-005	2.66374
7	10000	150	2.2384e-005	2.66374
8	15000	200	1.79961e-005	2.66374
9	10000	150	2.2384e-005	2.66374
10	15000	200	1.79961e-005	2.66374
11	10000	150	2.2384e-005	2.66374
12	15000	200	1.79961e-005	2.66374
13	10000	150	2.2384e-005	2.66374
14	15000	200	1.79961e-005	2.66374
15	10000	150	2.2384e-005	2.66374
16	15000	200	1.79961e-005	2.66374
17	10000	150	2.2384e-005	2.66374
18	15000	200	1.79961e-005	2.66374
19	10000	150	2.2384e-005	2.66374
20	15000	200	1.79961e-005	2.66374
;
param q_real:=20;
param	nth:=20;
param	nth1:=100;
param:	ARC:	D:=
1	45	16.280001
1	57	21.670000
1	55	22.700001
1	85	24.520000
1	46	26.650000
1	60	27.559999
1	64	28.280001
1	5	34.770000
1	24	35.230000
1	73	37.389999
1	97	37.400002
1	52	37.790001
1	3	39.259998
1	4	40.980000
1	37	41.230000
1	99	41.680000
1	31	43.950001
1	21	44.020000
1	35	44.029999
1	17	44.820000
2	54	2.870000
2	70	11.690000
2	94	11.740000
2	67	17.990000
2	20	18.340000
2	11	21.240000
2	72	23.680000
2	66	25.160000
2	68	30.030001
2	98	33.270000
2	16	36.709999
2	53	37.860001
2	40	43.730000
2	90	47.360001
2	41	49.189999
2	12	49.880001
2	61	51.070000
