param:	TIME:	Ts	Te:=
1	0   108
2	108   216
3	216   324
4	324   432
5	432   540
;
param:	NODE:	r	st	WS	WE:=
0	0	0	0	540
1	2127	24	66	391
2	2385	26	51	383
3	522	6	30	360
4	366	4	77	390
5	1791	20	30	356
6	1290	14	47	390
7	858	10	43	366
8	408	5	46	365
9	2094	23	16	371
10	2178	24	13	364
11	1224	14	56	398
12	2196	24	40	367
13	408	5	18	325
14	1878	21	11	354
15	996	11	22	354
16	696	8	69	402
17	1770	20	63	387
18	813	9	59	369
19	1962	22	44	385
20	327	4	15	321
;
param: VEHICLE:	Ch	Lh	Ph	ch:=
1	10000	150	2.2384e-005	2.66374
2	15000	200	1.79961e-005	2.66374
3	10000	150	2.2384e-005	2.66374
4	15000	200	1.79961e-005	2.66374
;
param q_real:=4;
param	nth:=19;
param	nth1:=20;
param:	ARC:	D:=
1	14	9.460000
1	18	30.580000
1	7	36.959999
1	13	39.110001
1	16	40.540001
1	5	45.520000
1	9	47.860001
1	20	52.660000
1	17	63.889999
1	11	64.750000
1	15	66.080002
1	2	67.930000
1	8	89.500000
1	10	89.959999
1	19	93.949997
1	6	100.199997
1	3	101.849998
1	12	102.150002
1	4	103.309998
2	11	7.320000
2	9	24.160000
2	5	31.570000
2	10	32.570000
2	18	50.029999
2	16	55.540001
2	7	55.750000
2	1	68.019997
2	19	70.110001
2	14	70.629997
2	20	72.660004
2	4	83.449997
2	6	89.980003
2	12	95.300003
2	13	98.500000
2	3	102.320000
2	15	124.760002
2	8	128.572006
2	17	131.210007
3	12	30.370001
3	6	43.299999
3	4	50.430000
3	19	55.470001
3	16	64.510002
3	20	71.791000
3	18	74.949997
3	10	79.712997
3	5	81.570000
3	11	96.129997
3	14	96.970001
3	1	101.760002
3	2	102.150002
3	9	108.360001
3	7	119.842003
3	8	127.703003
3	15	135.210999
3	13	140.559998
3	17	154.419998
4	6	9.360000
4	19	14.180000
4	12	22.350000
4	3	50.360001
4	10	51.599998
4	16	65.709999
4	18	73.180000
4	20	74.850998
4	11	77.239998
4	5	79.800003
4	2	83.260002
4	14	98.169998
4	9	102.610001
4	1	102.959999
4	7	121.042000
4	8	130.763000
4	15	137.339996
4	13	141.759995
4	17	155.619995
5	18	21.070000
5	11	25.059999
5	16	28.809999
5	2	31.420000
5	9	31.510000
5	1	45.500000
5	14	47.169998
5	20	47.570000
5	10	48.950001
5	7	49.340000
5	19	70.580002
5	6	78.379997
5	4	79.940002
5	3	81.440002
5	13	81.519997
5	12	81.739998
5	15	99.709999
5	8	103.482002
5	17	108.400002
6	4	9.350000
6	12	15.730000
6	19	22.309999
6	3	43.360001
6	10	59.730000
6	16	62.790001
6	20	70.070999
6	18	71.510002
6	5	78.129997
6	11	84.081001
6	2	90.100998
6	14	95.250000
6	1	100.040001
6	9	104.919998
6	7	118.122002
6	8	125.983002
6	15	133.490997
6	13	138.839996
6	17	152.699997
7	9	31.350000
7	1	36.959999
7	13	44.830002
7	14	46.369999
7	18	48.120998
7	5	48.900002
7	2	55.330002
7	11	57.349998
7	16	60.361000
7	20	78.521004
7	10	82.809998
7	17	94.410004
7	15	101.410004
7	19	111.600998
7	6	117.850998
7	3	119.500999
7	12	119.801003
7	4	120.960999
7	8	126.410004
8	15	40.669998
8	20	62.431000
8	16	77.959999
8	14	80.570000
8	17	80.879997
8	18	88.330002
8	1	89.470001
8	13	103.059998
8	5	103.152000
8	11	121.884003
8	6	125.343002
8	19	126.132004
8	7	126.660004
8	3	126.992996
8	12	127.292999
8	10	127.711998
8	9	128.229996
8	2	128.244003
8	4	130.113007
9	2	23.980000
9	11	26.000000
9	5	31.639999
9	7	31.660000
9	18	41.070000
