param:	TIME:	Ts	Te:=
1	0   108
2	108   216
3	216   324
4	324   432
5	432   540
;
param:	NODE:	r	st	WS	WE:=
0	0	0	0	540
1	2406	27	47	400
2	786	9	37	370
3	2475	27	80	419
4	969	11	20	354
5	1695	19	51	374
6	915	10	85	408
7	1950	22	67	402
8	2091	23	86	411
9	1269	14	84	418
10	1758	20	30	354
11	777	9	44	354
12	1245	14	49	385
13	387	4	75	411
14	432	5	47	353
15	2340	26	72	427
16	606	7	53	390
17	2286	25	59	404
18	2295	25	67	401
19	1497	17	61	380
20	1008	11	33	346
21	2469	27	46	396
22	1530	17	37	354
23	1458	16	79	406
24	1797	20	25	373
25	432	5	80	394
26	2151	24	80	437
27	1560	17	46	370
28	1752	19	71	421
29	2094	23	44	381
30	834	9	30	350
31	2415	27	41	394
32	2370	26	32	359
33	2454	27	79	435
34	462	5	44	366
35	519	6	29	335
36	1836	20	29	366
37	1908	21	86	420
38	1467	16	15	338
39	2304	26	20	352
40	2274	25	13	365
41	1911	21	26	364
42	768	9	47	375
43	717	8	36	358
44	1260	14	68	396
45	924	10	54	384
46	1167	13	69	387
47	1029	11	30	369
48	651	7	43	362
49	2028	23	73	404
50	1977	22	57	403
;
param: VEHICLE:	Ch	Lh	Ph	ch:=
1	10000	150	2.2384e-005	2.66374
2	15000	200	1.79961e-005	2.66374
3	10000	150	2.2384e-005	2.66374
4	15000	200	1.79961e-005	2.66374
5	10000	150	2.2384e-005	2.66374
6	15000	200	1.79961e-005	2.66374
7	10000	150	2.2384e-005	2.66374
8	15000	200	1.79961e-005	2.66374
9	10000	150	2.2384e-005	2.66374
10	15000	200	1.79961e-005	2.66374
;
param q_real:=10;
param	nth:=20;
param	nth1:=50;
param:	ARC:	D:=
1	3	13.370000
1	37	18.190001
1	4	18.600000
1	16	21.709999
1	5	21.799999
1	20	22.771000
1	13	24.010000
1	11	26.709999
1	15	30.950001
1	7	31.920000
1	2	35.950001
1	46	36.180000
1	27	37.610001
1	44	39.110001
1	49	42.759998
1	50	43.060001
1	14	44.130001
1	26	44.369999
1	18	44.410000
1	34	47.720001
2	11	10.910000
2	49	13.400000
2	37	18.010000
2	13	18.709999
2	3	23.020000
2	18	24.290001
2	7	28.860001
2	26	30.299999
2	16	32.689999
2	17	33.470001
2	1	36.009998
2	23	40.410000
2	45	46.950001
2	4	48.799999
2	15	50.980000
2	5	52.000000
2	46	52.889999
2	40	55.529999
2	29	55.660000
2	20	57.191002
3	37	7.260000
3	1	13.280000
3	13	13.730000
3	16	14.290000
3	11	14.300000
3	2	22.870001
3	4	27.969999
3	7	28.900000
3	5	31.170000
3	15	32.580002
3	49	32.770000
3	20	34.460999
3	46	34.490002
3	18	38.290001
3	27	39.070000
3	26	39.099998
3	44	40.689999
3	17	45.119999
3	23	46.880001
3	45	50.380001
4	5	3.520000
4	1	18.559999
4	15	19.930000
4	20	21.930000
4	16	23.430000
4	46	26.309999
4	27	26.969999
4	3	27.490000
4	44	27.639999
4	13	32.080002
4	43	33.049999
4	37	33.939999
4	11	40.290001
4	30	46.090000
4	42	46.740002
4	2	48.529999
4	7	49.270000
4	50	52.910000
4	14	56.490002
4	31	57.310001
5	4	3.760000
5	20	19.540001
5	15	20.280001
5	1	22.000000
5	46	26.660000
5	16	26.870001
5	44	27.090000
5	27	27.320000
5	43	29.700001
5	3	30.930000
5	13	35.520000
5	37	37.380001
5	30	42.740002
5	11	43.730000
5	42	44.369999
