param:	TIME:	Ts	Te:=
1	0   108
2	108   216
3	216   324
4	324   432
5	432   540
;
param:	NODE:	r	st	WS	WE:=
0	0	0	0	540
1	1902	21	31	384
2	369	4	52	361
3	2112	23	23	372
4	810	9	42	371
5	1578	18	25	350
6	2118	24	40	387
7	1443	16	74	418
8	750	8	32	367
9	1494	17	77	394
10	618	7	11	322
11	1476	16	30	372
12	1614	18	74	392
13	1359	15	62	403
14	1680	19	41	391
15	1977	22	71	425
16	312	3	25	358
17	2364	26	42	388
18	2445	27	62	389
19	2202	24	27	379
20	1527	17	72	390
21	912	10	28	346
22	1593	18	42	390
23	1092	12	67	395
24	762	8	90	404
25	1089	12	66	398
26	2316	26	55	383
27	1287	14	14	329
28	1419	16	26	347
29	2352	26	25	373
30	2322	26	45	380
31	1836	20	41	388
32	1569	17	69	393
33	324	4	24	351
34	2448	27	78	420
35	615	7	22	354
36	822	9	11	323
37	2358	26	62	401
38	480	5	11	325
39	1869	21	40	386
40	1491	17	57	405
41	585	6	74	409
42	675	7	65	393
43	2148	24	59	385
44	420	5	42	350
45	327	4	77	409
46	1359	15	32	362
47	414	5	49	379
48	483	5	79	397
49	1860	21	26	363
50	807	9	21	333
51	1080	12	14	338
52	2370	26	32	372
53	324	4	63	382
54	459	5	49	361
55	1047	12	71	403
56	1953	22	70	408
57	816	9	46	357
58	2076	23	13	347
59	2472	27	70	417
60	2214	25	24	366
61	1131	13	70	403
62	759	8	58	382
63	1446	16	34	371
64	1026	11	71	408
65	1650	18	63	389
66	516	6	37	349
67	336	4	71	396
68	1323	15	70	416
69	1125	12	68	411
70	732	8	17	355
71	2256	25	19	347
72	1605	18	14	343
73	1686	19	21	354
74	2157	24	11	349
75	1872	21	26	374
;
param: VEHICLE:	Ch	Lh	Ph	ch:=
1	10000	150	2.2384e-005	2.66374
2	15000	200	1.79961e-005	2.66374
3	10000	150	2.2384e-005	2.66374
4	15000	200	1.79961e-005	2.66374
5	10000	150	2.2384e-005	2.66374
6	15000	200	1.79961e-005	2.66374
7	10000	150	2.2384e-005	2.66374
8	15000	200	1.79961e-005	2.66374
9	10000	150	2.2384e-005	2.66374
10	15000	200	1.79961e-005	2.66374
11	10000	150	2.2384e-005	2.66374
12	15000	200	1.79961e-005	2.66374
13	10000	150	2.2384e-005	2.66374
14	15000	200	1.79961e-005	2.66374
15	10000	150	2.2384e-005	2.66374
;
param q_real:=15;
param	nth:=20;
param	nth1:=75;
param:	ARC:	D:=
1	10	7.070000
1	15	8.430000
1	19	11.100000
1	53	15.070000
1	20	15.550000
1	60	19.230000
1	49	24.830000
1	52	29.870001
1	36	29.910000
1	12	30.580000
1	44	31.049999
1	67	31.610001
1	74	32.750000
1	33	33.099998
1	38	39.790001
1	13	40.369999
1	34	41.500000
1	37	41.709999
1	7	43.759998
1	64	44.060001
2	28	27.520000
2	54	28.840000
2	24	30.480000
2	70	37.770000
2	46	38.220001
2	6	38.480000
2	8	53.090000
2	61	60.470001
2	23	60.500000
2	55	62.490002
2	58	66.480003
2	42	71.750000
2	72	72.080002
2	69	72.760002
2	34	76.230003
2	57	77.099998
2	40	78.290001
2	68	80.470001
2	52	80.980003
2	30	81.470001
3	59	14.770000
3	66	22.670000
