param:	TIME:	Ts	Te:=
1	0   108
2	108   216
3	216   324
4	324   432
5	432   540
;
param:	NODE:	r	st	WS	WE:=
0	0	0	0	540
1	1815	20	13	351
2	2487	28	64	420
3	2367	26	20	348
4	1698	19	71	399
5	1800	20	63	397
6	936	10	60	387
7	1203	13	76	422
8	1491	17	29	351
9	651	7	83	400
10	2238	25	27	366
11	1566	17	55	397
12	618	7	19	352
13	387	4	64	376
14	1698	19	52	373
15	393	4	26	351
16	1974	22	83	422
17	783	9	42	354
18	486	5	56	363
19	525	6	89	397
20	1134	13	80	397
21	1143	13	87	409
22	1359	15	50	377
23	2103	23	66	415
24	1959	22	11	360
25	492	5	58	379
26	453	5	46	380
27	2067	23	63	400
28	2331	26	45	384
29	510	6	46	371
30	1440	16	29	373
31	942	10	66	394
32	1794	20	14	337
33	1803	20	40	392
34	849	9	86	396
35	1938	22	88	437
36	921	10	29	363
37	1896	21	40	377
38	1728	19	28	378
39	1608	18	24	355
40	2232	25	20	362
41	2079	23	68	404
42	1494	17	30	356
43	2061	23	65	407
44	1677	19	77	398
45	2085	23	30	366
46	2112	23	65	413
47	321	4	62	373
48	1914	21	86	419
49	2361	26	36	394
50	2229	25	25	365
;
param: VEHICLE:	Ch	Lh	Ph	ch:=
1	10000	150	2.2384e-005	2.66374
2	15000	200	1.79961e-005	2.66374
3	10000	150	2.2384e-005	2.66374
4	15000	200	1.79961e-005	2.66374
5	10000	150	2.2384e-005	2.66374
6	15000	200	1.79961e-005	2.66374
7	10000	150	2.2384e-005	2.66374
8	15000	200	1.79961e-005	2.66374
9	10000	150	2.2384e-005	2.66374
10	15000	200	1.79961e-005	2.66374
;
param q_real:=10;
param	nth:=20;
param	nth1:=50;
param:	ARC:	D:=
1	11	4.460000
1	37	6.510000
1	10	6.830000
1	42	10.370000
1	12	11.150000
1	39	13.410000
1	31	13.660000
1	16	15.370000
1	3	15.920000
1	13	16.270000
1	44	16.670000
1	45	18.740000
1	34	19.889999
1	21	23.270000
1	19	23.340000
1	26	23.620001
1	49	24.370001
1	30	24.400000
1	4	24.750000
1	18	25.340000
2	36	7.930000
2	49	14.670000
2	20	17.389999
2	19	18.139999
2	4	18.570000
2	34	19.370001
2	24	20.770000
2	46	22.150000
2	44	22.440001
2	45	23.430000
2	39	25.180000
2	21	25.270000
2	32	25.520000
2	12	27.450001
2	8	28.559999
2	26	29.389999
2	6	29.660000
2	16	30.320000
2	14	30.600000
2	41	31.670000
3	42	6.620000
3	30	8.980000
3	37	9.560000
3	1	15.710000
3	39	16.730000
3	11	16.969999
3	26	17.650000
3	10	18.520000
3	12	19.299999
3	44	20.450001
3	31	23.719999
3	34	24.010000
3	45	24.049999
3	19	24.170000
3	16	25.430000
3	4	25.580000
3	13	26.330000
3	49	27.139999
3	21	32.320000
3	20	34.490002
4	19	2.480000
4	49	7.020000
4	44	9.090000
4	20	9.780000
4	34	9.840000
4	39	10.910000
4	26	12.130000
4	45	12.680000
4	12	14.690000
4	36	17.000000
4	2	18.620001
4	10	19.070000
4	21	19.219999
4	16	20.100000
4	24	20.760000
4	11	21.600000
4	31	21.760000
4	37	22.180000
4	1	24.190001
4	13	24.290001
5	48	3.920000
5	27	8.760000
5	9	12.390000
5	7	21.910000
5	22	24.410000
5	47	25.330000
5	17	31.250000
5	35	31.370001
5	43	33.770000
5	15	41.500000
5	38	44.660000
5	41	45.700001
5	29	46.270000
5	8	49.049999
5	50	50.380001
