param:	TIME:	Ts	Te:=
1	0   108
2	108   216
3	216   324
4	324   432
5	432   540
;
param:	NODE:	r	st	WS	WE:=
0	0	0	0	540
1	1542	17	56	381
2	315	3	25	338
3	1869	21	78	410
4	1509	17	81	422
5	1254	14	29	353
6	2409	27	31	388
7	1764	20	65	404
8	2049	23	61	404
9	1242	14	58	399
10	2190	24	18	361
11	1164	13	25	348
12	2439	27	64	417
13	1341	15	36	364
14	687	8	65	390
15	1596	18	34	381
16	2217	25	32	367
17	1095	12	71	414
18	1239	14	43	385
19	2109	23	70	395
20	1173	13	88	410
21	891	10	27	367
22	1038	12	73	396
23	1935	21	49	374
24	2187	24	76	418
25	1002	11	40	360
26	1617	18	47	396
27	2403	27	51	409
28	1038	12	48	390
29	1089	12	70	405
30	1773	20	87	434
31	681	8	82	393
32	327	4	54	384
33	726	8	64	384
34	1254	14	68	413
35	2202	24	54	400
36	2334	26	89	440
37	1911	21	34	361
38	1131	13	22	358
39	1746	19	38	367
40	657	7	49	369
41	1020	11	74	417
42	2436	27	83	418
43	816	9	15	333
44	318	4	23	333
45	402	4	36	371
46	519	6	11	325
47	1320	15	82	415
48	489	5	37	347
49	2421	27	36	381
50	1086	12	57	379
51	1743	19	19	352
52	945	10	30	347
53	1278	14	29	374
54	1605	18	65	407
55	2205	24	33	367
56	1008	11	67	402
57	1524	17	34	359
58	1473	16	19	363
59	1596	18	26	364
60	1758	20	36	389
61	1587	18	12	337
62	2388	27	58	399
63	2001	22	26	360
64	2115	23	49	385
65	573	6	70	398
66	2391	27	20	373
67	1191	13	59	388
68	771	9	16	328
69	699	8	63	384
70	1839	20	35	368
71	1092	12	50	390
72	444	5	24	358
73	2037	23	19	360
74	2346	26	17	353
75	2313	26	32	374
;
param: VEHICLE:	Ch	Lh	Ph	ch:=
1	10000	150	2.2384e-005	2.66374
2	15000	200	1.79961e-005	2.66374
3	10000	150	2.2384e-005	2.66374
4	15000	200	1.79961e-005	2.66374
5	10000	150	2.2384e-005	2.66374
6	15000	200	1.79961e-005	2.66374
7	10000	150	2.2384e-005	2.66374
8	15000	200	1.79961e-005	2.66374
9	10000	150	2.2384e-005	2.66374
10	15000	200	1.79961e-005	2.66374
11	10000	150	2.2384e-005	2.66374
12	15000	200	1.79961e-005	2.66374
13	10000	150	2.2384e-005	2.66374
14	15000	200	1.79961e-005	2.66374
15	10000	150	2.2384e-005	2.66374
;
param q_real:=15;
param	nth:=20;
param	nth1:=75;
param:	ARC:	D:=
1	62	5.450000
1	67	6.790000
1	73	10.780000
1	68	13.150000
1	51	20.219999
1	33	20.740000
1	47	21.709999
1	46	22.620001
1	3	23.570000
1	42	26.360001
1	2	26.700001
1	60	27.770000
1	10	29.530001
1	30	32.439999
1	49	33.070000
1	39	33.770000
1	64	34.470001
1	21	38.689999
1	20	38.700001
1	54	39.330002
2	30	6.220000
2	33	14.450000
2	12	18.870001
2	68	19.280001
2	67	20.280001
2	42	24.980000
2	1	26.660000
2	62	27.320000
2	47	29.700001
2	7	29.830000
2	64	30.930000
2	49	35.750000
2	56	36.099998
2	73	36.869999
2	54	38.049999
2	50	38.110001
2	21	42.740002
2	55	43.919998
2	51	45.549999
2	3	46.730000
3	39	11.900000
3	73	13.080000
3	60	13.780000
3	10	16.200001
3	62	22.500000
3	46	23.040001
3	1	23.459999
3	51	24.889999
3	47	25.459999
3	67	28.080000
3	68	35.360001
3	38	36.810001
3	21	39.560001
3	20	40.419998
3	33	41.580002
3	17	43.980000
3	65	45.290001
3	2	46.490002
3	56	47.040001
3	42	48.570000
4	43	14.690000
4	34	17.049999
4	5	24.639999
4	37	24.809999
4	59	28.860001
4	16	29.190001
4	63	41.570000
4	11	43.529999
4	18	51.150002
4	57	54.391998
4	75	58.172001
4	50	58.930000
4	41	60.250000
4	29	61.820000
4	35	62.430000
4	7	62.840000
4	13	65.389999
4	71	65.982002
4	45	67.421997
4	72	68.891998
5	16	6.170000
5	37	14.030000
5	63	21.700001
5	59	21.870001
5	4	25.719999
5	43	28.240000
5	11	30.639999
5	34	31.959999
5	57	32.169998
5	18	34.110001
5	75	35.950001
5	50	39.680000
5	29	41.520000
5	35	42.130001
5	71	43.459999
5	7	45.459999
5	45	46.321999
5	72	46.669998
5	41	47.360001
5	70	48.880001
6	36	13.290000
6	66	20.150000
6	9	37.040001
6	58	41.389999
6	40	43.680000
6	13	55.980000
6	32	56.810001
6	41	57.709999
6	27	60.709999
6	44	63.700001
6	56	69.900002
6	11	74.470001
6	7	78.389999
6	12	79.190002
6	21	81.440002
6	30	82.410004
6	2	85.411003
6	59	88.120003
6	25	89.480003
6	37	91.900002
7	12	11.540000
7	50	21.430000
7	30	23.680000
7	11	24.250000
7	2	29.700001
7	41	32.630001
7	64	34.220001
7	70	36.080002
7	59	36.090000
7	42	36.330002
7	33	36.459999
7	54	39.160000
7	37	39.869999
7	13	40.270000
7	68	43.480000
7	5	45.410000
7	71	45.750000
7	16	45.830002
7	49	46.320000
7	55	46.520000
8	26	5.120000
8	74	7.440000
8	31	14.350000
8	52	14.510000
8	70	14.880000
8	15	18.570000
8	45	19.870001
8	71	20.770000
8	24	24.049999
8	19	25.190001
8	72	28.240000
8	50	28.790001
8	23	30.430000
8	14	31.629999
8	75	32.191002
8	57	33.780998
8	55	34.669998
8	54	35.279999
8	53	38.970001
8	64	39.240002
9	66	17.680000
9	27	31.330000
9	36	31.379999
9	56	33.500000
9	6	37.049999
9	41	44.029999
9	13	44.639999
9	21	46.529999
9	2	49.770000
9	44	50.389999
9	30	50.740002
9	40	51.250000
9	58	51.400002
9	11	52.250000
9	12	54.270000
9	7	54.360001
9	47	56.590000
9	38	61.490002
9	25	62.470001
9	67	63.320000
10	60	3.300000
10	46	11.770000
10	51	14.610000
10	3	16.200001
10	73	21.290001
10	39	22.211000
10	20	26.260000
10	1	29.420000
10	17	31.340000
10	62	32.150002
10	65	34.759998
10	67	35.419998
10	68	41.060001
10	47	41.660000
10	61	42.009998
10	22	42.090000
10	42	47.529999
10	33	48.650002
10	49	48.840000
10	38	50.651001
11	59	16.549999
11	41	19.420000
11	37	20.330000
11	7	24.309999
11	13	24.559999
11	43	30.790001
11	5	30.889999
11	50	31.420000
11	12	33.240002
11	16	33.540001
11	34	34.349998
11	4	44.279999
11	30	45.790001
11	70	46.130001
11	63	46.250000
11	2	50.470001
11	9	52.230000
11	64	53.799999
11	57	54.270000
11	71	54.560001
12	7	11.580000
12	30	12.700000
12	2	18.719999
12	33	26.080000
12	50	26.430000
12	64	27.740000
12	42	29.709999
12	68	32.619999
12	11	33.509998
12	54	34.689999
12	67	38.070000
12	49	39.700001
12	70	39.910000
12	41	40.230000
12	55	42.049999
12	1	44.450001
12	62	45.110001
12	59	45.580002
12	13	47.790001
12	47	48.250000
13	41	8.960000
13	11	24.980000
13	59	37.959999
13	7	39.730000
13	66	40.919998
13	37	41.740002
13	9	44.290001
13	12	47.851002
13	43	52.200001
13	5	52.299999
13	50	54.529999
13	16	54.950001
13	34	55.759998
13	6	56.320000
13	36	56.540001
13	30	57.320000
13	2	61.630001
13	56	65.220001
13	4	65.690002
13	63	67.660004
14	23	7.850000
14	53	8.220000
14	55	15.540000
14	54	22.000000
14	49	24.280001
14	15	27.200001
14	24	27.610001
14	64	28.639999
14	8	31.840000
14	42	32.740002
14	70	33.689999
14	74	34.490002
14	26	36.619999
14	52	39.020000
14	50	39.779999
14	33	44.689999
14	31	45.340000
14	68	47.139999
14	19	48.400002
14	71	49.150002
15	24	7.450000
15	52	14.780000
15	74	16.719999
15	8	18.870001
15	19	22.860001
15	26	23.160000
15	14	27.020000
15	31	27.469999
15	23	28.250000
15	70	31.090000
15	53	34.360001
15	45	34.580002
15	71	37.840000
15	55	38.099998
15	72	40.360001
15	54	43.200001
15	50	43.310001
15	75	47.560001
15	49	48.639999
15	64	49.119999
16	5	6.120000
16	63	17.080000
16	37	19.370001
16	59	26.990000
16	18	29.490000
16	57	29.590000
16	4	30.290001
16	11	33.310001
16	75	33.369999
16	43	33.580002
16	29	36.900002
16	34	37.299999
16	35	37.509998
16	50	40.090000
16	71	40.880001
16	45	43.742001
16	72	44.090000
16	7	45.869999
16	70	48.279999
16	41	50.029999
17	65	8.510000
17	61	12.780000
17	60	30.730000
17	10	31.320000
17	39	38.880001
17	20	40.849998
17	46	42.560001
17	3	44.070000
17	51	44.720001
17	22	48.759998
17	73	49.860001
17	1	57.990002
17	62	60.720001
17	67	64.250000
17	38	66.400002
17	28	66.500000
17	47	68.779999
17	68	69.889999
17	49	73.209999
17	48	74.050003
18	29	12.550000
18	63	12.670000
18	35	13.970000
18	57	22.490000
18	75	25.090000
18	16	29.650000
18	72	33.799999
18	5	34.209999
18	45	36.549999
18	71	37.450001
18	37	47.459999
18	50	50.189999
18	4	51.630001
18	31	52.000999
18	70	52.189999
18	26	52.491001
18	59	52.720001
18	8	53.991001
18	19	54.080002
18	74	55.320999
19	52	10.610000
19	45	19.889999
19	74	20.180000
19	31	21.160000
19	72	21.910000
19	15	23.059999
19	8	24.770000
19	26	25.100000
19	71	27.480000
19	24	27.520000
19	75	31.059999
19	57	33.139999
19	70	36.099998
19	35	39.490002
19	29	43.240002
19	50	47.220001
19	14	47.959999
19	23	48.290001
19	18	53.330002
19	55	54.390999
20	51	20.139999
20	22	20.620001
20	46	20.910000
20	10	26.000000
20	60	29.110001
20	49	36.009998
20	73	36.200001
20	1	38.910000
20	3	40.400002
20	17	40.919998
20	53	42.299999
20	42	42.700001
20	62	43.770000
20	67	44.110001
20	68	45.410000
20	39	47.181000
20	65	47.849998
20	54	48.529999
20	55	49.570000
20	64	50.209999
21	56	13.770000
21	38	18.590000
21	47	18.620001
21	27	21.879999
21	25	34.340000
21	62	35.110001
21	1	38.779999
21	39	38.860001
21	3	39.630001
21	67	40.220001
21	73	40.290001
21	2	42.840000
21	44	46.410000
21	9	46.410000
21	28	46.650002
21	68	48.759998
21	30	48.889999
21	60	53.419998
21	33	53.840000
21	46	55.419998
22	20	20.670000
22	51	37.750000
22	46	38.520000
22	10	42.000000
22	60	45.060001
22	17	48.730000
22	53	50.599998
22	49	52.230000
22	73	53.810001
22	65	56.320000
22	1	56.520000
22	3	57.270000
22	61	57.700001
22	14	58.029999
22	23	60.070000
22	55	60.279999
22	42	60.310001
22	62	61.380001
22	67	61.720001
22	68	63.020000
23	14	7.770000
23	53	9.560000
23	55	10.680000
23	54	16.379999
23	49	21.219999
23	64	23.020000
23	42	27.120001
23	15	28.170000
23	70	28.860001
23	24	30.070000
23	8	30.299999
23	74	33.470001
23	26	34.419998
23	50	34.950001
23	52	38.570000
23	33	39.070000
23	68	41.549999
23	31	43.650002
23	71	44.320000
23	45	46.950001
24	15	8.330000
24	52	21.180000
24	74	23.420000
24	8	25.200001
24	19	27.160000
24	14	28.549999
24	26	29.490000
24	23	30.920000
24	31	34.169998
24	53	35.720001
24	70	37.419998
24	55	40.770000
24	45	41.279999
24	71	44.360001
24	54	45.869999
24	72	46.880001
24	50	49.639999
24	49	51.310001
24	64	51.790001
24	75	54.259998
25	28	28.660000
25	44	30.040001
25	38	30.990000
25	21	33.950001
25	27	34.070000
