param:	TIME:	Ts	Te:=
1	0   108
2	108   216
3	216   324
4	324   432
5	432   540
;
param:	NODE:	r	st	WS	WE:=
0	0	0	0	540
1	1446	16	19	358
2	354	4	32	339
3	1869	21	84	406
4	1809	20	66	413
5	1098	12	58	386
6	2274	25	86	413
7	2055	23	41	384
8	2241	25	88	435
9	2112	23	87	441
10	2052	23	56	398
11	2019	22	61	397
12	1548	17	23	342
13	1296	14	42	378
14	549	6	41	371
15	624	7	72	398
16	2046	23	72	408
17	693	8	63	402
18	1641	18	11	358
19	1260	14	45	378
20	2169	24	75	411
;
param: VEHICLE:	Ch	Lh	Ph	ch:=
1	10000	150	2.2384e-005	2.66374
2	15000	200	1.79961e-005	2.66374
3	10000	150	2.2384e-005	2.66374
4	15000	200	1.79961e-005	2.66374
5	10000	150	2.2384e-005	2.66374
;
param q_real:=4;
param	nth:=19;
param	nth1:=20;
param:	ARC:	D:=
1	4	29.610001
1	5	39.619999
1	19	54.470001
1	10	64.370003
1	17	74.360001
1	7	90.639999
1	20	113.769997
1	9	114.370003
1	6	119.690002
1	14	130.229996
1	11	130.740005
1	2	132.531006
1	16	135.259995
1	8	142.311005
1	18	147.160004
1	3	152.302994
1	15	158.419998
1	12	167.250000
1	13	173.619995
2	8	13.060000
2	11	16.940001
2	6	21.410000
2	3	28.400000
2	16	36.349998
2	20	47.209999
2	14	64.570000
2	10	70.279999
2	13	74.059998
2	9	82.120003
2	19	88.720001
2	18	94.000000
2	12	94.230003
2	17	95.169998
2	15	129.179993
2	1	132.830002
2	5	148.944000
2	4	152.802002
2	7	167.511993
3	8	22.450001
3	11	24.910000
3	16	25.010000
3	2	28.709999
3	6	47.820000
3	14	49.869999
3	13	52.919998
3	9	73.051003
3	12	73.650002
3	20	73.809998
3	18	75.099998
3	10	86.081001
3	17	94.419998
3	19	97.042999
3	15	110.279999
3	1	150.932999
3	5	155.125000
3	4	158.983002
3	7	164.710999
4	5	11.620000
4	1	29.549999
4	19	62.459999
4	7	62.790001
4	17	71.030998
4	10	86.860001
4	9	111.870003
4	14	127.731003
4	20	138.529999
4	11	139.123993
4	6	142.320007
4	16	142.444000
4	18	143.190002
4	15	148.910004
4	2	153.873993
4	3	159.384995
4	8	160.733994
4	12	163.490005
4	13	172.779999
5	4	11.740000
5	1	39.259998
5	7	51.299999
5	19	61.540001
5	17	66.482002
5	10	91.059998
5	9	104.760002
5	14	123.181999
5	11	134.574997
5	18	136.080002
5	16	137.895004
5	15	141.800003
5	20	143.649994
5	6	144.653000
5	2	149.324997
5	3	154.835999
5	8	156.184998
5	12	156.380005
5	13	165.669998
6	2	21.360001
6	20	27.129999
6	11	30.570000
6	8	34.419998
6	3	47.869999
6	16	49.980000
6	10	57.270000
6	14	74.739998
6	19	81.449997
6	9	85.870003
6	13	90.680000
6	17	92.489998
6	18	108.459999
6	12	110.849998
6	1	119.650002
6	15	141.300003
6	4	142.500000
6	5	143.679993
6	7	162.639999
7	5	51.110001
7	4	62.720001
7	17	75.980003
