param:	TIME:	Ts	Te:=
1	0   108
2	108   216
3	216   324
4	324   432
5	432   540
;
param:	NODE:	r	st	WS	WE:=
0	0	0	0	540
1	2091	23	66	392
2	2448	27	12	353
3	330	4	35	369
4	1239	14	36	369
5	1029	11	36	367
6	438	5	69	389
7	1005	11	30	361
8	1098	12	49	394
9	438	5	50	364
10	2004	22	50	404
;
param: VEHICLE:	Ch	Lh	Ph	ch:=
1	10000	150	2.2384e-005	2.66374
2	15000	200	1.79961e-005	2.66374
3	10000	150	2.2384e-005	2.66374
;
param q_real:=2;
param	nth:=9;
param	nth1:=10;
param:	ARC:	D:=
1	6	8.940000
1	5	9.560000
1	7	43.680000
1	9	46.180000
1	8	68.750000
1	2	75.612000
1	10	82.459999
1	4	149.570999
1	3	149.673004
2	10	34.160000
2	8	49.481998
2	5	69.199997
2	9	69.309998
2	3	73.750000
2	1	75.931000
2	6	81.081001
2	7	92.480003
2	4	98.320000
3	2	73.480003
3	10	80.550003
3	4	93.559998
3	8	104.610001
3	9	137.072006
3	5	143.500000
3	1	149.460999
3	6	154.610992
3	7	164.302002
4	10	72.169998
4	8	81.941002
4	3	92.570000
4	2	98.110001
4	9	112.431000
4	7	134.791000
4	5	142.080994
4	1	149.921005
4	6	158.811005
5	1	9.570000
5	6	18.459999
5	9	38.200001
5	7	42.660000
5	8	60.770000
5	2	68.809998
5	10	75.230003
5	4	141.591003
5	3	143.582001
6	1	9.410000
6	5	18.910000
6	7	44.279999
6	9	55.529999
6	8	78.099998
6	2	80.912003
6	10	90.589996
6	3	154.973007
6	4	158.921005
7	9	28.490000
7	5	42.650002
7	1	43.669998
7	6	44.150002
7	8	61.130001
7	10	83.239998
7	2	92.050003
7	4	134.761993
7	3	163.431000
8	10	23.690001
8	9	34.830002
8	2	49.291000
8	7	60.930000
8	5	61.000000
8	1	68.839996
8	6	77.730003
8	4	81.850998
8	3	104.489998
9	7	28.480000
9	8	35.000000
9	5	38.230000
9	1	46.070000
9	6	54.959999
9	10	57.110001
9	2	69.129997
9	4	112.431000
9	3	136.830994
10	8	24.180000
10	2	34.220001
10	9	57.470001
10	4	71.930000
10	5	75.339996
10	3	81.120003
10	1	82.570000
10	7	83.570000
10	6	90.160004
0	10	18.010000
0	2	28.950001
0	8	41.880001
0	3	65.150002
0	4	71.190002
0	9	72.610001
0	5	86.629997
0	1	93.860001
0	6	99.431000
0	7	99.870003
10	0	18.100000
2	0	29.209999
8	0	41.470001
3	0	64.709999
4	0	71.300003
9	0	72.930000
5	0	86.500000
1	0	93.730003
