param:	TIME:	Ts	Te:=
1	0   108
2	108   216
3	216   324
4	324   432
5	432   540
;
param:	NODE:	r	st	WS	WE:=
0	0	0	0	540
1	1287	14	75	409
2	501	6	38	362
3	1359	15	82	404
4	1251	14	81	427
5	1884	21	51	399
6	786	9	87	399
7	411	5	64	398
8	1656	18	78	420
9	1509	17	67	410
10	345	4	17	330
11	723	8	49	383
12	1980	22	16	366
13	2364	26	64	403
14	828	9	87	413
15	603	7	23	340
16	1674	19	34	352
17	1914	21	87	435
18	531	6	84	404
19	1518	17	63	410
20	2229	25	30	371
21	540	6	72	407
22	402	4	48	360
23	642	7	69	398
24	1002	11	57	380
25	441	5	29	339
26	1341	15	16	346
27	1113	12	39	369
28	1416	16	11	339
29	573	6	75	385
30	1539	17	64	398
31	1284	14	36	355
32	795	9	67	385
33	2466	27	59	408
34	2049	23	17	361
35	495	5	44	363
36	1923	21	69	409
37	1173	13	52	392
38	1467	16	15	359
39	1392	15	59	386
40	891	10	48	362
41	1278	14	32	371
42	786	9	18	328
43	1440	16	57	376
44	921	10	32	346
45	1953	22	32	384
46	2061	23	23	367
47	2283	25	75	417
48	1116	12	24	345
49	2250	25	71	414
50	333	4	28	341
;
param: VEHICLE:	Ch	Lh	Ph	ch:=
1	10000	150	2.2384e-005	2.66374
2	15000	200	1.79961e-005	2.66374
3	10000	150	2.2384e-005	2.66374
4	15000	200	1.79961e-005	2.66374
5	10000	150	2.2384e-005	2.66374
6	15000	200	1.79961e-005	2.66374
7	10000	150	2.2384e-005	2.66374
8	15000	200	1.79961e-005	2.66374
9	10000	150	2.2384e-005	2.66374
10	15000	200	1.79961e-005	2.66374
;
param q_real:=10;
param	nth:=20;
param	nth1:=50;
param:	ARC:	D:=
1	10	14.830000
1	32	18.059999
1	7	19.230000
1	41	19.639999
1	48	22.120001
1	3	23.820000
1	29	28.980000
1	28	31.180000
1	9	35.810001
1	4	36.709999
1	11	43.840000
1	19	43.860001
1	24	44.099998
1	18	44.470001
1	14	46.370998
1	40	46.991001
1	37	51.480000
1	8	56.139999
1	15	57.070000
1	38	64.660004
2	35	17.700001
2	23	24.690001
2	50	26.549999
2	43	29.490000
2	38	35.400002
2	46	38.520000
2	36	38.520000
2	42	51.540001
2	12	60.189999
2	22	69.860001
2	28	71.459999
2	48	77.760002
2	8	80.910004
2	21	81.400002
2	6	82.230003
2	9	86.360001
2	7	87.070999
2	16	91.809998
2	1	94.000000
2	10	95.221001
3	32	5.670000
3	41	12.070000
3	10	12.770000
3	4	17.180000
3	29	19.830000
3	7	22.670000
3	19	23.549999
3	1	23.549999
3	24	24.570000
3	18	28.000000
3	11	28.930000
3	9	29.510000
3	40	30.120001
3	14	31.090000
3	48	32.299999
3	15	35.599998
3	37	35.630001
3	28	40.060001
3	8	48.730000
3	5	50.279999
4	19	8.280000
4	24	9.160000
4	3	18.559999
4	32	19.540001
4	14	19.670000
4	18	20.820000
4	41	20.900000
4	15	22.309999
4	40	23.110001
4	10	25.200001
4	9	27.160000
4	37	28.620001
4	11	29.510000
4	29	30.920000
4	7	30.940001
4	5	34.299999
4	1	37.419998
4	25	41.009998
4	48	41.279999
4	33	41.889999
5	33	16.320000
5	15	19.629999
5	14	26.160000
5	24	27.120001
5	19	28.170000
5	25	28.389999
5	40	32.820000
5	4	34.330002
5	18	35.290001
5	45	35.529999
5	37	35.680000
5	13	43.070000
5	9	48.500000
5	16	48.720001
5	11	49.270000
5	17	49.490002
5	8	50.770000
5	3	50.900002
5	41	51.599998
5	32	51.810001
6	22	14.270000
6	21	23.209999
6	12	24.270000
6	42	32.029999
6	16	38.189999
6	47	42.360001
6	8	44.709999
6	46	45.400002
6	34	47.689999
6	27	48.889999
6	36	50.660000
6	50	56.189999
6	23	58.070000
6	25	58.320000
6	37	63.810001
6	40	65.379997
6	9	65.849998
6	20	67.690002
6	18	67.750000
6	14	70.540001
7	48	10.590000
7	41	10.940000
7	10	11.120000
7	32	17.510000
7	9	17.650000
7	28	18.360001
7	1	18.889999
7	3	22.629999
7	18	28.490000
7	4	30.049999
7	40	31.520000
7	37	33.419998
7	24	34.470001
7	14	35.930000
7	19	37.090000
7	8	37.980000
7	29	40.259998
7	25	48.700001
7	11	50.570000
7	15	51.029999
8	9	21.139999
8	37	21.230000
8	16	21.240000
8	40	22.799999
8	25	24.580000
8	18	25.170000
8	14	28.200001
8	22	30.990000
8	12	37.740002
8	7	38.830002
8	24	39.340000
8	21	39.900002
8	28	40.270000
8	48	41.029999
8	41	41.169998
8	42	41.279999
8	36	42.730000
8	6	44.919998
8	10	45.459999
8	4	45.779999
9	18	15.470000
9	40	16.920000
9	37	17.059999
9	7	17.950001
9	48	19.889999
9	41	20.480000
9	8	21.549999
9	28	21.910000
9	14	23.200001
9	10	24.770000
9	32	25.410000
9	4	27.520000
9	24	28.549999
9	3	29.350000
9	25	32.340000
9	19	33.119999
9	1	36.099998
9	16	41.590000
9	15	47.060001
9	29	48.290001
10	41	5.180000
10	32	7.090000
10	7	11.110000
10	3	12.850000
10	1	14.880000
10	48	19.870001
10	4	24.049999
10	9	25.190001
10	28	28.240000
10	18	30.010000
10	29	30.430000
10	24	31.049999
10	19	31.200001
10	40	33.400002
10	14	34.669998
10	37	37.020000
10	11	40.320000
10	15	45.209999
10	8	45.520000
10	25	52.299999
11	29	18.540001
11	4	28.850000
11	19	29.120001
11	3	29.389999
11	15	33.160000
11	32	33.840000
11	24	36.270000
11	41	40.340000
11	10	40.680000
11	1	44.119999
11	14	46.630001
11	18	48.290001
11	5	49.369999
11	40	50.580002
11	7	50.939999
11	33	53.070000
11	9	54.580002
11	37	56.090000
11	48	60.200001
11	25	64.709999
12	42	9.270000
12	22	12.490000
12	46	22.639999
12	21	23.959999
12	6	24.340000
12	36	30.860001
12	50	34.349998
12	16	34.500000
12	23	36.230000
12	8	37.759998
12	47	43.110001
12	34	48.439999
12	27	49.639999
12	38	50.860001
12	35	52.279999
12	9	54.189999
12	25	54.439999
12	28	55.540001
12	37	56.860001
