param:	TIME:	Ts	Te:=
1	0   108
2	108   216
3	216   324
4	324   432
5	432   540
;
param:	NODE:	r	st	WS	WE:=
0	0	0	0	540
1	2043	23	60	407
2	1215	13	13	336
3	516	6	36	345
4	540	6	79	409
5	1641	18	49	372
6	1005	11	79	411
7	666	7	48	373
8	1413	16	46	388
9	1443	16	32	351
10	480	5	20	334
11	2376	26	25	369
12	1395	15	14	351
13	2142	24	63	388
14	1056	12	75	389
15	2328	26	45	372
16	672	7	82	399
17	1611	18	20	359
18	2463	27	80	410
19	969	11	11	326
20	2250	25	31	383
;
param: VEHICLE:	Ch	Lh	Ph	ch:=
1	10000	150	2.2384e-005	2.66374
2	15000	200	1.79961e-005	2.66374
3	10000	150	2.2384e-005	2.66374
4	15000	200	1.79961e-005	2.66374
;
param q_real:=4;
param	nth:=19;
param	nth1:=20;
param:	ARC:	D:=
1	8	19.600000
1	14	23.790001
1	2	24.920000
1	20	30.160000
1	4	42.400002
1	19	44.000000
1	17	46.189999
1	6	48.689999
1	3	54.980999
1	11	60.140999
1	18	66.660004
1	7	77.860001
1	10	81.129997
1	13	82.889999
1	15	85.849998
1	12	105.311996
1	5	111.580002
1	9	121.370003
1	16	126.230003
2	8	6.890000
2	4	21.520000
2	1	24.420000
2	6	27.730000
2	14	31.150000
2	19	33.040001
2	20	39.759998
2	7	56.980000
2	15	64.970001
2	17	65.959999
2	3	72.220001
2	11	75.790001
2	18	76.889999
2	10	81.430000
2	13	81.739998
2	12	84.811996
2	5	89.879997
2	9	107.042000
2	16	112.732002
3	11	7.970000
3	17	10.620000
3	18	24.840000
3	20	36.439999
3	14	45.880001
3	1	55.110001
3	10	59.660000
3	8	65.309998
3	19	71.480003
3	2	72.199997
3	13	83.190002
3	6	89.459999
3	4	92.100998
3	7	127.560997
3	9	127.849998
3	16	129.809998
3	12	132.610001
3	15	135.550995
3	5	148.639999
4	2	22.320000
4	6	28.920000
4	8	28.930000
4	7	37.290001
4	1	42.900002
4	15	45.279999
4	19	49.270000
4	14	52.021000
4	20	61.511002
4	5	77.809998
4	17	85.769997
4	12	87.089996
4	3	92.350998
4	18	97.191002
4	11	97.511002
4	13	97.970001
4	10	102.030998
4	9	112.161003
4	16	117.850998
5	12	31.280001
5	7	58.889999
5	15	60.110001
5	6	64.980003
5	9	74.639999
5	4	77.680000
5	19	80.019997
5	16	80.330002
5	2	89.769997
5	8	93.870003
5	13	95.050003
5	14	104.489998
5	1	111.019997
5	20	112.180000
5	10	114.680000
5	18	142.240005
5	17	143.570007
5	3	148.350006
5	11	150.050003
6	2	27.700001
6	19	28.320000
6	4	28.440001
6	8	31.290001
6	14	45.700001
6	1	48.439999
6	7	49.779999
6	20	54.910000
6	15	57.759998
6	12	61.910999
6	5	65.089996
6	13	71.180000
6	10	80.870003
6	17	83.470001
6	9	84.140999
6	3	89.730003
6	16	89.831001
6	18	89.910004
6	11	93.070000
7	15	8.790000
7	4	37.520000
7	6	49.720001
7	2	58.009998
7	5	58.869999
7	8	64.620003
7	19	76.139999
7	1	78.589996
7	12	80.400002
7	14	86.809998
7	20	96.180000
7	13	116.230003
7	9	118.809998
7	17	121.459999
7	16	124.831001
7	10	126.919998
7	3	128.041000
7	11	132.479996
7	18	132.550003
8	2	6.890000
8	1	19.139999
8	14	24.620001
8	4	28.320000
8	6	31.320000
8	20	32.860001
8	19	33.009998
8	17	59.060001
8	7	63.779999
8	3	65.320000
8	11	68.889999
8	18	71.239998
8	15	71.769997
8	10	76.970001
8	13	78.730003
8	12	88.171997
8	5	94.209999
8	9	110.199997
8	16	115.290001
9	16	7.710000
9	12	46.000000
9	13	49.680000
9	10	68.730003
9	5	74.440002
9	19	78.199997
9	6	84.291000
9	14	103.389999
9	18	106.419998
9	20	106.599998
9	2	107.542000
9	8	110.180000
9	4	112.100998
9	7	118.330002
9	1	120.860001
9	15	121.419998
9	11	122.540001
9	3	128.039993
9	17	132.190002
10	13	23.709999
10	18	38.000000
10	11	54.119999
10	19	54.709999
10	14	57.990002
10	20	58.630001
10	3	59.619999
10	17	63.770000
10	9	68.370003
10	16	70.330002
10	8	77.110001
10	6	80.849998
10	1	81.339996
10	2	81.529999
10	12	93.570000
10	4	101.170998
10	5	114.870003
10	7	127.070000
10	15	133.970001
11	3	8.280000
11	17	17.610001
11	18	17.730000
11	20	38.209999
11	14	47.650002
11	10	54.270000
11	1	59.890999
11	8	68.430000
11	19	73.250000
11	2	75.320000
11	13	77.800003
11	6	92.580002
11	4	95.560997
11	9	122.459999
11	16	124.419998
11	7	131.330994
11	12	133.679993
11	15	139.320999
11	5	150.059998
12	5	31.360001
12	9	45.799999
12	16	52.470001
12	6	61.710999
12	19	67.019997
12	13	70.989998
12	7	80.269997
12	15	83.360001
12	2	84.961998
12	4	87.080002
12	8	88.321999
12	14	93.330002
12	10	93.599998
12	20	101.019997
12	1	105.122002
12	18	125.959999
12	17	132.139999
12	3	132.789993
12	11	133.770004
13	10	23.730000
13	19	49.209999
13	9	49.509998
13	16	52.599998
13	18	61.310001
13	14	62.220001
13	20	64.349998
13	6	70.209999
13	12	70.980003
13	11	77.430000
13	8	78.769997
13	2	80.769997
13	3	82.930000
13	1	83.110001
13	17	86.889999
13	5	95.080002
13	4	96.529999
13	7	115.629997
13	15	121.680000
14	20	13.020000
14	1	23.360001
14	8	24.070000
14	19	27.790001
14	2	30.959999
14	17	43.119999
14	6	45.990002
14	3	47.930000
14	11	50.009998
14	18	50.029999
14	4	50.681000
14	10	60.610001
