param:	TIME:	Ts	Te:=
1	0   108
2	108   216
3	216   324
4	324   432
5	432   540
;
param:	NODE:	r	st	WS	WE:=
0	0	0	0	540
1	465	5	81	387
2	1149	13	21	362
3	2229	25	81	424
4	387	4	83	402
5	1605	18	62	392
6	531	6	30	344
7	795	9	73	413
8	2379	26	37	390
9	2433	27	29	366
10	2331	26	39	380
11	342	4	61	398
12	540	6	81	404
13	690	8	53	375
14	648	7	71	405
15	981	11	27	369
16	1917	21	59	406
17	303	3	56	359
18	2286	25	34	380
19	1008	11	60	402
20	996	11	14	352
21	402	4	38	367
22	630	7	16	339
23	2262	25	63	399
24	1110	12	60	377
25	552	6	13	327
;
param: VEHICLE:	Ch	Lh	Ph	ch:=
1	10000	150	2.2384e-005	2.66374
2	15000	200	1.79961e-005	2.66374
3	10000	150	2.2384e-005	2.66374
4	15000	200	1.79961e-005	2.66374
5	10000	150	2.2384e-005	2.66374
6	15000	200	1.79961e-005	2.66374
;
param q_real:=5;
param	nth:=20;
param	nth1:=25;
param:	ARC:	D:=
1	11	31.889999
1	8	34.509998
1	14	40.450001
1	10	51.299999
1	18	52.060001
1	20	53.250000
1	15	54.419998
1	22	56.900002
1	7	68.650002
1	23	69.660004
1	5	72.089996
1	17	73.339996
1	16	75.059998
1	4	88.690002
1	6	96.309998
1	9	98.401001
1	21	106.639999
1	13	114.570000
1	12	127.691002
1	2	130.350998
2	25	23.580000
2	13	27.910000
2	3	32.279999
2	24	37.349998
2	19	42.380001
2	9	59.650002
2	16	64.430000
2	5	65.019997
2	4	67.849998
2	12	70.010002
2	20	76.260002
2	10	85.029999
2	7	86.400002
2	21	94.760002
2	18	95.260002
2	11	99.580002
2	14	101.199997
2	15	109.379997
2	17	109.650002
2	8	116.709999
3	19	20.059999
3	2	32.290001
3	25	34.220001
3	24	49.099998
3	13	59.900002
3	12	77.070000
3	9	85.750000
3	16	94.839996
3	5	98.000000
3	4	99.839996
3	20	108.459999
3	10	118.010002
3	21	118.839996
3	7	119.860001
3	18	127.250000
3	11	132.779999
3	14	133.190002
3	15	141.580002
3	17	141.639999
3	8	149.910004
4	7	21.170000
4	18	37.619999
4	13	41.299999
4	17	42.950001
4	10	44.919998
4	5	45.509998
4	14	49.490002
4	6	53.410000
4	23	61.060001
4	16	65.150002
4	20	65.349998
4	2	67.040001
4	24	69.800003
4	22	72.000000
4	11	72.070000
4	25	75.379997
4	9	82.849998
4	1	87.820000
4	8	92.269997
4	15	95.419998
5	10	21.330000
5	20	22.670000
5	16	26.690001
5	14	40.160000
5	18	44.980000
5	11	45.029999
5	4	45.520000
5	9	47.180000
5	7	48.209999
5	13	48.540001
5	15	55.790001
5	8	63.119999
5	2	65.000000
5	1	71.949997
5	21	74.300003
5	12	76.489998
5	17	79.839996
5	25	87.269997
5	22	90.620003
5	24	92.230003
6	17	24.760000
6	23	39.139999
6	7	46.220001
6	4	52.959999
6	22	55.500000
6	18	55.840000
6	14	67.820000
6	10	83.050003
6	13	92.070000
6	5	93.650002
