param:	TIME:	Ts	Te:=
1	0   108
2	108   216
3	216   324
4	324   432
5	432   540
;
param:	NODE:	r	st	WS	WE:=
0	0	0	0	540
1	2256	25	73	422
2	2325	26	66	424
3	888	10	14	338
4	348	4	43	358
5	1404	16	34	381
6	1197	13	24	355
7	906	10	70	392
8	1788	20	18	358
9	2304	26	62	398
10	918	10	16	342
11	1902	21	45	391
12	1650	18	36	368
13	2133	24	87	415
14	1884	21	26	365
15	2295	25	84	410
16	1053	12	25	337
17	447	5	89	421
18	2229	25	34	367
19	2217	25	47	398
20	2163	24	79	414
21	633	7	21	360
22	1332	15	86	411
23	690	8	28	336
24	1113	12	52	379
25	2097	23	72	424
;
param: VEHICLE:	Ch	Lh	Ph	ch:=
1	10000	150	2.2384e-005	2.66374
2	15000	200	1.79961e-005	2.66374
3	10000	150	2.2384e-005	2.66374
4	15000	200	1.79961e-005	2.66374
5	10000	150	2.2384e-005	2.66374
;
param q_real:=5;
param	nth:=20;
param	nth1:=25;
param:	ARC:	D:=
1	20	21.430000
1	5	27.700001
1	23	29.360001
1	18	32.369999
1	13	39.029999
1	15	42.619999
1	8	47.209999
1	21	50.660999
1	10	51.530998
1	4	59.450001
1	25	59.689999
1	12	66.210999
1	24	67.210999
1	14	67.660004
1	6	69.029999
1	17	69.750999
1	16	71.550003
1	9	73.639999
1	11	76.680000
1	19	87.800003
2	3	20.690001
2	11	27.010000
2	9	29.280001
2	22	30.010000
2	14	34.240002
2	19	36.680000
2	12	38.070000
2	24	40.389999
2	17	41.389999
2	6	41.560001
2	4	42.939999
2	25	45.029999
2	16	50.310001
2	10	52.970001
2	21	57.130001
2	8	60.299999
2	13	63.889999
2	15	71.839996
2	18	86.440002
2	20	86.669998
3	22	12.750000
3	2	20.760000
3	11	44.630001
3	19	44.799999
3	9	46.900002
3	14	51.860001
3	12	54.529999
3	17	56.299999
3	24	56.849998
3	6	57.220001
3	4	60.560001
3	25	62.650002
3	16	62.810001
3	10	69.430000
3	21	73.589996
3	8	77.919998
3	13	80.900002
3	15	88.300003
3	7	88.900002
3	20	103.680000
4	25	5.130000
4	14	9.630000
4	12	12.290000
4	10	13.030000
4	6	14.700000
4	9	16.280001
4	24	16.360001
4	21	17.190001
4	11	18.650000
4	17	18.900000
4	13	21.910000
4	8	22.719999
4	16	25.110001
4	15	31.900000
4	19	33.470001
4	2	42.919998
4	20	44.689999
4	18	45.450001
4	5	53.910000
4	23	55.570000
5	23	2.240000
5	18	10.580000
5	1	27.309999
5	20	28.809999
5	8	34.090000
5	13	36.490002
5	15	52.439999
5	25	52.580002
5	10	53.189999
5	4	53.419998
5	16	56.009998
5	21	56.830002
5	6	58.270000
5	14	60.810001
5	12	64.290001
5	24	66.180000
5	9	67.610001
5	19	68.550003
5	17	68.720001
5	11	69.379997
6	14	11.170000
6	25	13.640000
6	4	14.690000
6	16	16.090000
6	11	18.180000
6	9	19.240000
6	19	19.709999
6	12	22.490000
6	8	25.120001
6	24	26.920000
6	10	27.160000
6	17	29.660000
6	13	30.969999
6	21	31.320000
6	2	41.619999
6	15	46.029999
6	18	51.259998
6	20	54.080002
6	22	56.889999
6	3	57.340000
7	19	57.419998
7	16	61.030998
7	8	72.239998
7	6	73.470001
7	22	80.250000
7	18	80.349998
7	25	81.200996
7	14	82.449997
7	4	84.191002
7	13	85.050003
7	5	85.750000
7	23	86.730003
7	11	87.099998
7	9	88.160004
7	3	88.959999
7	10	90.060997
7	2	92.099998
7	12	94.800003
7	21	95.070999
7	20	96.690002
8	13	13.870000
8	25	19.389999
8	4	23.100000
8	10	23.490000
8	6	25.160000
8	18	26.340000
8	16	27.330000
8	14	27.360001
8	21	28.500000
8	20	29.580000
8	12	34.360001
8	5	34.759998
8	15	35.730000
8	11	35.930000
8	24	36.250000
8	23	36.459999
8	9	36.580002
8	17	38.790001
8	19	43.930000
8	1	47.470001
9	11	7.120000
9	14	9.510000
9	12	11.420000
9	24	13.930000
9	17	15.410000
9	4	16.680000
9	6	19.290001
9	25	20.160000
9	10	25.959999
9	2	29.219999
9	21	30.120001
9	19	31.969999
9	16	32.820000
9	8	36.660000
9	13	36.889999
9	15	44.830002
9	3	46.730000
9	22	56.049999
9	20	59.669998
9	18	60.430000
10	21	5.470000
10	4	12.840000
10	12	15.790000
10	24	16.790001
10	25	17.110001
10	17	19.330000
10	13	20.100000
10	15	20.180000
10	14	20.219999
10	8	23.440001
10	9	25.850000
10	6	26.959999
10	11	29.070000
10	16	32.840000
10	20	37.500000
10	18	45.000000
10	19	45.730000
10	1	50.861000
10	2	53.160000
10	5	53.459999
11	9	7.080000
11	14	9.980000
11	12	16.980000
11	6	18.219999
11	4	18.680000
11	24	19.490000
11	25	20.770000
11	17	22.230000
11	2	26.959999
11	10	29.420000
11	19	30.129999
11	16	32.200001
11	21	33.580002
11	8	36.040001
11	13	39.630001
11	3	44.509998
11	15	48.290001
11	22	53.830002
11	18	62.180000
11	20	62.410000
12	24	5.370000
12	17	8.110000
12	9	11.200000
12	4	12.260000
12	14	12.360000
12	10	15.800000
12	11	16.820000
12	25	16.860001
12	21	19.959999
12	6	22.790001
12	13	32.669998
12	8	34.430000
12	15	34.669998
12	16	34.930000
12	2	38.290001
12	19	39.700001
12	20	52.450001
12	3	54.830002
12	18	56.209999
12	22	64.150002
13	8	13.880000
13	10	20.150000
13	25	20.950001
13	4	21.790001
13	21	23.700001
13	15	24.520000
13	20	24.520000
13	18	28.309999
13	14	30.000000
13	6	30.920000
13	12	32.660000
13	24	34.549999
13	16	34.660000
13	9	35.980000
13	5	36.770000
13	17	37.090000
13	23	38.430000
13	11	39.020000
13	1	39.250000
13	19	49.689999
14	9	9.500000
14	4	9.620000
14	11	9.940000
14	6	11.750000
14	25	11.770000
14	12	12.390000
14	24	16.760000
14	17	19.500000
14	10	20.530001
14	16	23.889999
14	21	24.690001
14	8	27.730000
14	19	28.780001
14	13	30.570000
14	2	34.209999
14	15	39.400002
14	3	51.759998
14	20	53.349998
14	18	53.869999
14	22	61.080002
15	21	18.340000
15	10	19.950001
15	13	24.260000
15	20	31.090000
15	4	31.680000
15	12	34.630001
15	24	35.169998
15	8	36.189999
15	25	36.230000
15	17	37.150002
15	14	39.060001
15	1	42.369999
15	9	44.689999
15	6	45.799999
15	18	46.459999
15	11	47.910000
15	16	52.040001
15	5	52.660000
15	23	54.320000
15	19	64.570000
16	6	16.080000
16	19	18.389999
16	25	22.799999
16	14	23.540001
16	4	25.090000
16	8	27.260000
16	11	32.110001
16	9	32.759998
16	10	33.080002
16	13	34.669998
16	12	34.860001
16	21	38.090000
16	24	39.290001
16	17	42.029999
16	18	49.840000
16	2	49.889999
16	15	52.799999
16	5	56.340000
16	20	56.459999
16	23	57.320000
17	24	3.090000
17	12	8.190000
17	9	15.470000
17	4	18.959999
17	10	19.110001
17	14	19.540001
17	21	22.280001
17	11	22.510000
17	25	23.559999
17	6	30.020000
17	13	36.910000
17	15	37.259998
17	8	38.669998
17	2	41.360001
17	16	42.160000
17	19	45.389999
17	20	56.070000
17	3	56.340000
17	18	60.450001
17	22	65.660004
18	5	10.830000
18	23	12.490000
18	20	24.510000
18	8	26.350000
18	13	28.299999
18	1	32.099998
18	25	44.389999
18	10	45.000000
18	4	45.230000
18	15	46.259998
18	21	49.020000
18	16	50.240002
18	6	51.310001
18	14	53.439999
18	12	56.099998
18	24	57.990002
18	9	59.419998
18	17	60.529999
18	11	62.080002
18	19	62.779999
19	16	18.360001
19	6	19.660000
19	14	28.639999
19	11	30.129999
19	9	32.000000
19	25	32.360001
19	4	33.340000
19	2	36.689999
19	12	39.860001
19	22	40.660000
19	24	42.369999
19	8	43.840000
19	3	44.290001
19	17	45.110001
19	10	45.810001
19	13	49.689999
19	21	49.970001
19	7	57.770000
19	18	62.799999
19	15	64.680000
20	1	21.950001
20	13	24.690001
20	18	25.139999
20	5	29.270000
20	8	29.770000
20	23	30.930000
20	15	31.020000
20	10	37.500000
20	21	37.580002
20	4	45.110001
20	25	45.340000
20	12	52.759998
20	14	53.320000
20	24	53.759998
20	6	54.130001
20	17	56.299999
20	16	56.340000
20	9	59.299999
20	11	62.340000
20	19	72.570000
21	10	5.360000
21	4	17.090000
21	15	18.330000
21	24	19.799999
21	12	20.040001
21	25	21.639999
21	17	22.340000
21	13	23.670000
21	14	24.469999
21	8	28.330000
21	9	30.100000
21	6	31.209999
21	11	33.320000
21	20	37.610001
21	16	37.730000
21	18	49.549999
21	1	49.901001
21	19	49.980000
21	5	57.380001
21	2	57.410000
22	3	12.750000
22	2	30.010000
22	19	41.099998
22	11	53.880001
22	9	56.150002
22	6	56.799999
22	16	59.110001
22	14	61.110001
22	12	63.779999
22	17	65.550003
22	24	66.099998
22	4	69.809998
22	25	69.879997
22	10	78.680000
22	7	80.230003
22	8	81.739998
22	21	82.839996
22	13	87.589996
22	15	97.550003
22	18	103.550003
23	5	2.030000
23	18	12.460000
23	1	29.240000
23	20	30.740000
23	8	35.970001
23	13	38.369999
23	15	54.369999
23	25	54.459999
23	10	55.070000
23	4	55.299999
23	16	57.669998
23	21	58.759998
23	6	60.150002
23	14	62.689999
23	12	66.169998
23	24	68.059998
23	9	69.489998
23	19	70.209999
23	17	70.599998
23	11	71.260002
24	17	3.200000
24	12	5.640000
24	9	14.310000
24	4	16.549999
24	10	16.700001
24	14	16.990000
24	21	19.870001
24	11	19.959999
24	25	21.150000
24	6	27.469999
24	13	34.500000
24	15	35.169998
