param:	TIME:	Ts	Te:=
1	0   108
2	108   216
3	216   324
4	324   432
5	432   540
;
param:	NODE:	r	st	WS	WE:=
0	0	0	0	540
1	912	10	55	366
2	1572	17	30	378
3	774	9	12	324
4	1149	13	28	355
5	1512	17	16	347
6	2289	25	51	376
7	1791	20	67	420
8	1035	11	85	430
9	576	6	36	350
10	1056	12	40	374
;
param: VEHICLE:	Ch	Lh	Ph	ch:=
1	10000	150	2.2384e-005	2.66374
2	15000	200	1.79961e-005	2.66374
3	10000	150	2.2384e-005	2.66374
;
param q_real:=2;
param	nth:=9;
param	nth1:=10;
param:	ARC:	D:=
1	3	38.590000
1	10	62.930000
1	2	67.040001
1	7	72.470001
1	6	74.900002
1	8	85.239998
1	5	96.980003
1	9	97.779999
1	4	108.510002
2	6	15.700000
2	7	38.689999
2	3	55.310001
2	9	61.209999
2	4	64.690002
2	1	67.040001
2	5	70.300003
2	8	83.779999
2	10	95.250000
3	1	38.529999
3	10	41.380001
3	7	42.590000
3	8	48.529999
3	2	54.680000
3	5	60.290001
3	9	66.379997
3	6	68.980003
3	4	82.489998
4	9	21.110001
4	7	41.009998
4	5	44.230000
4	2	64.529999
4	8	68.110001
4	6	69.889999
4	3	82.730003
4	10	103.449997
4	1	109.080002
5	9	23.500000
5	8	25.889999
5	7	34.849998
5	4	43.959999
5	3	59.259998
5	10	64.519997
5	2	70.129997
5	6	83.910004
5	1	96.129997
6	2	15.740000
6	7	52.480000
6	3	69.620003
6	4	70.900002
6	1	74.870003
6	9	75.000000
6	5	84.089996
6	8	97.570000
6	10	109.559998
7	9	28.930000
7	5	34.990002
7	2	37.910000
7	4	40.419998
7	3	42.330002
7	8	46.119999
7	6	51.689999
7	10	72.669998
7	1	72.690002
8	5	26.690001
8	10	45.520000
8	7	46.040001
8	9	47.180000
8	3	48.540001
8	4	67.660004
8	2	83.620003
8	1	85.190002
8	6	97.400002
9	4	21.040001
9	5	23.120001
9	7	28.850000
9	8	47.060001
9	2	60.560001
9	3	66.110001
9	6	74.339996
9	10	82.839996
9	1	97.589996
10	3	41.299999
10	8	45.509998
10	1	62.759998
10	5	65.150002
10	7	72.279999
10	9	82.849998
10	2	94.870003
10	4	102.779999
10	6	109.180000
0	6	20.059999
0	2	27.930000
0	1	55.180000
0	3	59.900002
0	7	63.230000
0	9	85.750000
0	4	89.769997
0	5	94.839996
0	8	98.000000
0	10	99.839996
6	0	20.040001
2	0	27.770000
1	0	55.139999
3	0	58.639999
7	0	62.119999
9	0	84.769997
4	0	89.019997
5	0	94.339996
8	0	98.010002
10	0	98.839996
;
param:	v:=
1	3	1	91
1	3	2	41
1	3	3	26
1	3	4	41
1	3	5	83
1	10	1	72
1	10	2	43
1	10	3	13
1	10	4	46
1	10	5	91
1	2	1	89
1	2	2	48
1	2	3	27
1	2	4	44
1	2	5	94
1	7	1	99
1	7	2	46
1	7	3	15
1	7	4	49
1	7	5	75
1	6	1	74
1	6	2	44
1	6	3	13
1	6	4	44
1	6	5	94
1	8	1	70
1	8	2	48
1	8	3	19
1	8	4	48
1	8	5	98
1	5	1	95
1	5	2	38
1	5	3	11
1	5	4	50
1	5	5	74
1	9	1	71
