param:	TIME:	Ts	Te:=
1	0   108
2	108   216
3	216   324
4	324   432
5	432   540
;
param:	NODE:	r	st	WS	WE:=
0	0	0	0	540
1	561	6	58	388
2	2418	27	20	367
3	2016	22	69	397
4	1395	15	61	385
5	1884	21	70	417
6	2205	24	66	393
7	612	7	74	402
8	2472	27	18	354
9	1044	12	58	371
10	2016	22	14	348
;
param: VEHICLE:	Ch	Lh	Ph	ch:=
1	10000	150	2.2384e-005	2.66374
2	15000	200	1.79961e-005	2.66374
3	10000	150	2.2384e-005	2.66374
;
param q_real:=2;
param	nth:=9;
param	nth1:=10;
param:	ARC:	D:=
1	7	8.750000
1	2	46.070000
1	3	54.700001
1	4	106.339996
1	5	106.459999
1	9	108.559998
1	10	124.160004
1	6	139.210007
1	8	140.169998
2	3	33.189999
2	1	45.790001
2	7	46.939999
2	9	67.330002
2	4	72.769997
2	10	83.629997
2	5	91.870003
2	8	97.900002
2	6	114.010002
3	2	33.040001
3	4	52.930000
3	1	54.349998
3	7	58.590000
3	5	61.520000
3	9	63.189999
3	10	77.040001
3	6	86.070000
3	8	95.680000
4	5	37.889999
4	9	40.450001
4	10	41.189999
4	6	49.959999
4	3	53.090000
4	8	67.029999
4	2	72.730003
4	1	106.220001
4	7	110.459999
5	6	33.540001
5	4	37.860001
5	3	61.490002
5	9	75.550003
5	10	76.550003
5	2	91.709999
5	8	103.160004
5	1	106.209999
5	7	113.889999
6	5	33.549999
6	4	49.959999
6	3	86.029999
6	10	86.410004
6	9	87.360001
6	8	112.980003
6	2	113.480003
6	1	138.979996
6	7	143.220001
7	1	8.940000
7	2	47.340000
7	3	58.779999
7	4	110.419998
7	9	113.169998
7	5	114.120003
7	10	129.470001
7	6	143.289993
7	8	144.070999
8	10	28.760000
8	9	35.189999
8	4	66.750000
8	3	95.860001
8	2	97.660004
8	5	103.160004
8	6	113.010002
8	1	140.020004
8	7	144.809998
9	10	18.490000
9	8	35.090000
9	4	40.119999
9	3	63.209999
9	2	66.930000
9	5	75.570000
9	6	86.930000
9	1	108.459999
9	7	113.250000
10	9	18.660000
10	8	28.570000
10	4	41.529999
10	5	76.690002
10	3	77.190002
10	2	83.349998
10	6	86.570000
10	1	124.089996
10	7	129.669998
0	9	16.180000
0	10	31.370001
0	4	33.959999
0	3	47.560001
0	8	51.049999
0	2	52.570000
0	5	62.500000
0	6	79.589996
0	1	92.809998
0	7	98.889999
9	0	16.200001
10	0	31.389999
4	0	34.000000
3	0	47.529999
8	0	51.169998
2	0	52.869999
5	0	62.549999
6	0	79.809998
1	0	92.900002
7	0	98.709999
;
param:	v:=
1	7	1	75
1	7	2	43
1	7	3	28
1	7	4	47
1	7	5	70
1	2	1	77
1	2	2	59
1	2	3	28
1	2	4	59
1	2	5	88
1	3	1	88
1	3	2	32
1	3	3	18
1	3	4	39
1	3	5	85
1	4	1	72
1	4	2	57
1	4	3	16
1	4	4	54
1	4	5	98
1	5	1	88
1	5	2	36
1	5	3	15
1	5	4	47
1	5	5	97
1	9	1	73
1	9	2	37
1	9	3	20
1	9	4	59
1	9	5	71
1	10	1	72
1	10	2	40
1	10	3	15
1	10	4	45
1	10	5	85
1	6	1	77
1	6	2	39
1	6	3	25
1	6	4	56
1	6	5	77
1	8	1	100
1	8	2	31
1	8	3	23
1	8	4	37
1	8	5	75
2	3	1	94
2	3	2	48
2	3	3	28
2	3	4	39
2	3	5	99
2	1	1	82
2	1	2	59
2	1	3	21
2	1	4	55
2	1	5	94
2	7	1	94
2	7	2	54
2	7	3	23
2	7	4	39
2	7	5	94
2	9	1	72
2	9	2	30
2	9	3	17
2	9	4	52
2	9	5	82
2	4	1	78
2	4	2	59
2	4	3	25
2	4	4	33
2	4	5	94
2	10	1	75
2	10	2	39
2	10	3	13
2	10	4	53
2	10	5	74
2	5	1	84
2	5	2	35
2	5	3	10
2	5	4	31
2	5	5	84
2	8	1	98
2	8	2	56
2	8	3	15
2	8	4	45
2	8	5	70
2	6	1	96
2	6	2	34
2	6	3	10
2	6	4	36
2	6	5	95
3	2	1	77
3	2	2	47
3	2	3	17
3	2	4	46
3	2	5	90
3	4	1	96
3	4	2	58
3	4	3	29
3	4	4	33
3	4	5	74
3	1	1	97
3	1	2	34
3	1	3	10
3	1	4	35
3	1	5	95
3	7	1	78
3	7	2	59
3	7	3	30
3	7	4	52
3	7	5	88
3	5	1	87
3	5	2	54
3	5	3	28
3	5	4	32
3	5	5	97
3	9	1	81
3	9	2	37
3	9	3	20
3	9	4	51
3	9	5	99
3	10	1	90
3	10	2	60
3	10	3	14
3	10	4	45
3	10	5	77
3	6	1	95
3	6	2	42
3	6	3	21
3	6	4	50
3	6	5	83
3	8	1	78
3	8	2	34
3	8	3	14
3	8	4	48
3	8	5	85
4	5	1	80
4	5	2	31
4	5	3	20
4	5	4	30
4	5	5	95
4	9	1	85
4	9	2	38
4	9	3	11
4	9	4	37
4	9	5	100
4	10	1	85
4	10	2	49
4	10	3	11
4	10	4	41
4	10	5	99
4	6	1	89
4	6	2	46
4	6	3	22
4	6	4	47
4	6	5	94
4	3	1	78
4	3	2	53
4	3	3	11
4	3	4	52
4	3	5	96
4	8	1	83
4	8	2	54
4	8	3	10
4	8	4	43
4	8	5	71
4	2	1	98
4	2	2	52
4	2	3	26
4	2	4	50
4	2	5	91
4	1	1	80
4	1	2	40
4	1	3	13
4	1	4	38
4	1	5	76
4	7	1	89
4	7	2	51
4	7	3	25
4	7	4	56
4	7	5	74
5	6	1	91
5	6	2	57
5	6	3	21
5	6	4	56
5	6	5	72
5	4	1	84
5	4	2	53
5	4	3	17
5	4	4	31
5	4	5	78
5	3	1	76
5	3	2	47
5	3	3	13
5	3	4	49
5	3	5	73
5	9	1	77
5	9	2	37
5	9	3	18
5	9	4	54
5	9	5	78
5	10	1	97
5	10	2	41
5	10	3	25
5	10	4	36
5	10	5	71
5	2	1	94
5	2	2	50
5	2	3	11
5	2	4	38
5	2	5	74
5	8	1	88
5	8	2	36
5	8	3	30
5	8	4	37
5	8	5	71
5	1	1	100
5	1	2	35
5	1	3	11
5	1	4	36
5	1	5	79
5	7	1	94
5	7	2	60
5	7	3	23
5	7	4	49
5	7	5	88
6	5	1	98
6	5	2	39
6	5	3	22
6	5	4	53
6	5	5	97
6	4	1	90
6	4	2	55
6	4	3	10
6	4	4	45
6	4	5	88
6	3	1	76
6	3	2	33
6	3	3	12
6	3	4	51
6	3	5	96
6	10	1	75
6	10	2	37
6	10	3	13
6	10	4	56
6	10	5	93
6	9	1	73
6	9	2	42
6	9	3	10
6	9	4	51
6	9	5	78
6	8	1	74
6	8	2	46
6	8	3	24
6	8	4	42
6	8	5	100
6	2	1	76
6	2	2	38
6	2	3	17
6	2	4	46
6	2	5	79
6	1	1	76
6	1	2	57
6	1	3	17
6	1	4	59
6	1	5	90
6	7	1	98
6	7	2	55
6	7	3	22
6	7	4	39
6	7	5	94
7	1	1	87
7	1	2	59
7	1	3	22
7	1	4	57
7	1	5	82
7	2	1	82
7	2	2	42
7	2	3	23
7	2	4	55
7	2	5	99
7	3	1	78
7	3	2	30
7	3	3	22
7	3	4	31
7	3	5	90
7	4	1	83
7	4	2	59
7	4	3	22
7	4	4	36
7	4	5	82
7	9	1	83
7	9	2	41
7	9	3	18
7	9	4	41
7	9	5	87
7	5	1	80
7	5	2	49
7	5	3	26
7	5	4	30
7	5	5	73
7	10	1	97
7	10	2	40
7	10	3	18
7	10	4	59
7	10	5	85
7	6	1	82
7	6	2	38
7	6	3	16
7	6	4	55
7	6	5	96
7	8	1	79
7	8	2	36
7	8	3	21
7	8	4	44
7	8	5	100
8	10	1	89
8	10	2	41
8	10	3	19
8	10	4	32
8	10	5	82
8	9	1	92
8	9	2	32
8	9	3	11
8	9	4	53
8	9	5	96
8	4	1	86
8	4	2	38
8	4	3	10
8	4	4	47
8	4	5	93
8	3	1	95
8	3	2	43
8	3	3	30
8	3	4	36
8	3	5	73
8	2	1	80
8	2	2	32
8	2	3	22
8	2	4	34
8	2	5	78
8	5	1	73
8	5	2	60
8	5	3	17
8	5	4	58
8	5	5	86
8	6	1	76
8	6	2	39
8	6	3	20
8	6	4	39
8	6	5	82
8	1	1	76
8	1	2	32
8	1	3	16
8	1	4	44
8	1	5	89
8	7	1	93
8	7	2	56
8	7	3	18
8	7	4	43
8	7	5	92
9	10	1	89
9	10	2	45
9	10	3	19
9	10	4	34
9	10	5	100
9	8	1	72
9	8	2	55
9	8	3	11
9	8	4	38
9	8	5	81
9	4	1	84
9	4	2	51
9	4	3	15
9	4	4	59
9	4	5	78
9	3	1	95
9	3	2	43
9	3	3	29
9	3	4	35
9	3	5	84
9	2	1	75
9	2	2	40
9	2	3	11
9	2	4	45
9	2	5	99
9	5	1	79
9	5	2	55
9	5	3	27
9	5	4	49
9	5	5	94
9	6	1	70
9	6	2	38
9	6	3	16
9	6	4	59
9	6	5	96
9	1	1	74
9	1	2	40
9	1	3	13
9	1	4	38
9	1	5	76
9	7	1	86
9	7	2	51
9	7	3	15
9	7	4	58
9	7	5	85
10	9	1	81
10	9	2	43
10	9	3	24
10	9	4	38
10	9	5	84
10	8	1	99
10	8	2	41
10	8	3	16
10	8	4	51
10	8	5	97
10	4	1	76
10	4	2	36
10	4	3	14
10	4	4	36
10	4	5	99
10	5	1	88
10	5	2	52
10	5	3	16
10	5	4	51
10	5	5	94
10	3	1	74
10	3	2	60
10	3	3	21
10	3	4	36
10	3	5	72
10	2	1	95
10	2	2	55
10	2	3	15
10	2	4	45
10	2	5	96
10	6	1	98
10	6	2	58
10	6	3	27
10	6	4	38
10	6	5	73
10	1	1	75
10	1	2	33
10	1	3	18
10	1	4	51
10	1	5	86
10	7	1	71
10	7	2	58
10	7	3	13
10	7	4	57
10	7	5	81
0	9	1	83
0	9	2	58
0	9	3	18
0	9	4	46
0	9	5	70
0	10	1	100
0	10	2	56
0	10	3	19
0	10	4	51
0	10	5	80
0	4	1	71
0	4	2	49
0	4	3	10
0	4	4	51
0	4	5	100
0	3	1	93
0	3	2	40
0	3	3	28
0	3	4	44
0	3	5	93
0	8	1	81
0	8	2	30
0	8	3	16
0	8	4	48
0	8	5	97
0	2	1	92
0	2	2	34
0	2	3	20
0	2	4	30
0	2	5	70
0	5	1	85
0	5	2	51
0	5	3	15
0	5	4	55
0	5	5	90
0	6	1	88
0	6	2	38
0	6	3	27
0	6	4	44
0	6	5	93
0	1	1	99
0	1	2	48
0	1	3	26
0	1	4	43
0	1	5	95
0	7	1	80
0	7	2	30
0	7	3	20
0	7	4	49
0	7	5	82
9	0	1	75
9	0	2	40
9	0	3	29
9	0	4	37
9	0	5	79
10	0	1	72
10	0	2	30
10	0	3	29
10	0	4	42
10	0	5	93
4	0	1	97
4	0	2	45
4	0	3	16
4	0	4	46
4	0	5	87
3	0	1	71
3	0	2	46
3	0	3	17
3	0	4	55
3	0	5	74
8	0	1	82
8	0	2	48
8	0	3	26
8	0	4	32
8	0	5	74
2	0	1	82
2	0	2	58
2	0	3	22
2	0	4	39
2	0	5	84
5	0	1	96
5	0	2	40
5	0	3	15
5	0	4	38
5	0	5	71
6	0	1	88
6	0	2	40
6	0	3	17
6	0	4	50
6	0	5	100
1	0	1	88
1	0	2	45
1	0	3	21
1	0	4	31
1	0	5	81
7	0	1	71
7	0	2	44
7	0	3	11
7	0	4	59
7	0	5	72
;
param:	g:=
1	7	1	1	0.390210
1	7	1	2	0.680469
1	7	2	1	0.255055
1	7	2	2	0.302151
1	7	3	1	0.252324
1	7	3	2	0.302739
1	7	4	1	0.264155
1	7	4	2	0.321560
1	7	5	1	0.360770
1	7	5	2	0.587924
1	2	1	1	0.402749
1	2	1	2	0.720940
1	2	2	1	0.306076
1	2	2	2	0.427793
1	2	3	1	0.252324
1	2	3	2	0.302739
1	2	4	1	0.306076
1	2	4	2	0.427793
1	2	5	1	0.479240
1	2	5	2	0.978767
1	3	1	1	0.479240
1	3	1	2	0.978767
1	3	2	1	0.246870
1	3	2	2	0.290921
1	3	3	1	0.304119
1	3	3	2	0.375426
1	3	4	1	0.248895
1	3	4	2	0.290842
1	3	5	1	0.457136
1	3	5	2	0.902539
1	4	1	1	0.372215
1	4	1	2	0.623462
1	4	2	1	0.297717
1	4	2	2	0.405114
1	4	3	1	0.326472
1	4	3	2	0.399619
1	4	4	1	0.286163
1	4	4	2	0.374817
1	4	5	1	0.559473
1	4	5	2	1.264864
1	5	1	1	0.479240
1	5	1	2	0.978767
1	5	2	1	0.246504
1	5	2	2	0.287741
1	5	3	1	0.340328
1	5	3	2	0.413505
1	5	4	1	0.264155
1	5	4	2	0.321560
1	5	5	1	0.551002
1	5	5	2	1.234039
1	9	1	1	0.378104
1	9	1	2	0.641971
1	9	2	1	0.247069
1	9	2	2	0.288257
1	9	3	1	0.287219
1	9	3	2	0.355115
1	9	4	1	0.306076
1	9	4	2	0.427793
1	9	5	1	0.366437
1	9	5	2	0.605446
1	10	1	1	0.372215
1	10	1	2	0.623462
1	10	2	1	0.250135
1	10	2	2	0.292905
1	10	3	1	0.340328
1	10	3	2	0.413505
1	10	4	1	0.259262
1	10	4	2	0.310848
1	10	5	1	0.457136
1	10	5	2	0.902539
1	6	1	1	0.402749
1	6	1	2	0.720940
1	6	2	1	0.248895
1	6	2	2	0.290842
1	6	3	1	0.260803
1	6	3	2	0.317588
1	6	4	1	0.293733
1	6	4	2	0.394518
1	6	5	1	0.402749
1	6	5	2	0.720940
1	8	1	1	0.576712
1	8	1	2	1.327989
1	8	2	1	0.247702
1	8	2	2	0.293050
1	8	3	1	0.269185
1	8	3	2	0.330552
1	8	4	1	0.247069
1	8	4	2	0.288257
1	8	5	1	0.390210
1	8	5	2	0.680469
2	3	1	1	0.526181
2	3	1	2	1.144518
2	3	2	1	0.266846
2	3	2	2	0.327669
2	3	3	1	0.252324
2	3	3	2	0.302739
2	3	4	1	0.248895
2	3	4	2	0.290842
2	3	5	1	0.568043
2	3	5	2	1.296180
2	1	1	1	0.435957
2	1	1	2	0.830744
2	1	2	1	0.306076
2	1	2	2	0.427793
2	1	3	1	0.280358
2	1	3	2	0.346196
2	1	4	1	0.289880
2	1	4	2	0.384419
2	1	5	1	0.526181
2	1	5	2	1.144518
2	7	1	1	0.526181
2	7	1	2	1.144518
2	7	2	1	0.286163
2	7	2	2	0.374817
2	7	3	1	0.269185
2	7	3	2	0.330552
2	7	4	1	0.248895
2	7	4	2	0.290842
2	7	5	1	0.526181
2	7	5	2	1.144518
2	9	1	1	0.372215
2	9	1	2	0.623462
2	9	2	1	0.248870
2	9	2	2	0.295725
2	9	3	1	0.314502
2	9	3	2	0.386980
2	9	4	1	0.279143
2	9	4	2	0.357106
2	9	5	1	0.435957
2	9	5	2	0.830744
2	4	1	1	0.409180
2	4	1	2	0.741915
2	4	2	1	0.306076
2	4	2	2	0.427793
2	4	3	1	0.260803
2	4	3	2	0.317588
2	4	4	1	0.246353
2	4	4	2	0.289331
2	4	5	1	0.526181
2	4	5	2	1.144518
2	10	1	1	0.390210
2	10	1	2	0.680469
2	10	2	1	0.248895
2	10	2	2	0.290842
2	10	3	1	0.375359
2	10	3	2	0.446007
2	10	4	1	0.282583
2	10	4	2	0.365713
2	10	5	1	0.384103
2	10	5	2	0.660973
2	5	1	1	0.449973
2	5	1	2	0.878115
2	5	2	1	0.246187
2	5	2	2	0.287745
2	5	3	1	0.456768
2	5	3	2	0.513825
2	5	4	1	0.247702
2	5	4	2	0.293050
2	5	5	1	0.449973
2	5	5	2	0.878115
2	8	1	1	0.559473
2	8	1	2	1.264864
2	8	2	1	0.293733
2	8	2	2	0.394518
2	8	3	1	0.340328
2	8	3	2	0.413505
2	8	4	1	0.259262
2	8	4	2	0.310848
2	8	5	1	0.360770
2	8	5	2	0.587924
2	6	1	1	0.542629
2	6	1	2	1.203706
2	6	2	1	0.246131
2	6	2	2	0.288274
2	6	3	1	0.456768
2	6	3	2	0.513825
2	6	4	1	0.246504
2	6	4	2	0.287741
2	6	5	1	0.534355
2	6	5	2	1.173866
3	2	1	1	0.402749
3	2	1	2	0.720940
3	2	2	1	0.264155
3	2	2	2	0.321560
3	2	3	1	0.314502
3	2	3	2	0.386980
3	2	4	1	0.261626
3	2	4	2	0.315953
3	2	5	1	0.494484
3	2	5	2	1.032048
3	4	1	1	0.542629
3	4	1	2	1.203706
3	4	2	1	0.301833
3	4	2	2	0.416205
3	4	3	1	0.250401
3	4	3	2	0.298951
3	4	4	1	0.246353
3	4	4	2	0.289331
3	4	5	1	0.384103
3	4	5	2	0.660973
3	1	1	1	0.551002
3	1	1	2	1.234039
3	1	2	1	0.246131
3	1	2	2	0.288274
3	1	3	1	0.456768
3	1	3	2	0.513825
3	1	4	1	0.246187
3	1	4	2	0.287745
3	1	5	1	0.534355
3	1	5	2	1.173866
3	7	1	1	0.409180
3	7	1	2	0.741915
3	7	2	1	0.306076
3	7	2	2	0.427793
3	7	3	1	0.248870
3	7	3	2	0.295725
3	7	4	1	0.279143
3	7	4	2	0.357106
3	7	5	1	0.479240
3	7	5	2	0.978767
3	5	1	1	0.471770
3	5	1	2	0.952865
3	5	2	1	0.286163
3	5	2	2	0.374817
3	5	3	1	0.252324
3	5	3	2	0.302739
3	5	4	1	0.246870
3	5	4	2	0.290921
3	5	5	1	0.551002
3	5	5	2	1.234039
3	9	1	1	0.429105
3	9	1	2	0.807797
3	9	2	1	0.247069
3	9	2	2	0.288257
3	9	3	1	0.287219
3	9	3	2	0.355115
3	9	4	1	0.275847
3	9	4	2	0.348998
3	9	5	1	0.568043
3	9	5	2	1.296180
3	10	1	1	0.494484
3	10	1	2	1.032048
3	10	2	1	0.310446
3	10	2	2	0.439877
3	10	3	1	0.356456
3	10	3	2	0.428864
3	10	4	1	0.259262
3	10	4	2	0.310848
3	10	5	1	0.402749
3	10	5	2	0.720940
3	6	1	1	0.534355
3	6	1	2	1.173866
3	6	2	1	0.253223
3	6	2	2	0.298561
3	6	3	1	0.280358
3	6	3	2	0.346196
3	6	4	1	0.272696
3	6	4	2	0.341388
3	6	5	1	0.442913
3	6	5	2	0.854183
3	8	1	1	0.409180
3	8	1	2	0.741915
3	8	2	1	0.246131
3	8	2	2	0.288274
3	8	3	1	0.356456
3	8	3	2	0.428864
3	8	4	1	0.266846
3	8	4	2	0.327669
3	8	5	1	0.457136
3	8	5	2	0.902539
4	5	1	1	0.422358
4	5	1	2	0.785344
4	5	2	1	0.247702
4	5	2	2	0.293050
4	5	3	1	0.287219
4	5	3	2	0.355115
4	5	4	1	0.248870
4	5	4	2	0.295725
4	5	5	1	0.534355
4	5	5	2	1.173866
4	9	1	1	0.457136
4	9	1	2	0.902539
4	9	2	1	0.247870
4	9	2	2	0.289292
4	9	3	1	0.424417
4	9	3	2	0.487653
4	9	4	1	0.247069
4	9	4	2	0.288257
4	9	5	1	0.576712
4	9	5	2	1.327989
4	10	1	1	0.457136
4	10	1	2	0.902539
4	10	2	1	0.269695
4	10	2	2	0.334278
4	10	3	1	0.424417
4	10	3	2	0.487653
4	10	4	1	0.251580
4	10	4	2	0.295478
4	10	5	1	0.568043
4	10	5	2	1.296180
4	6	1	1	0.486811
4	6	1	2	1.005161
4	6	2	1	0.261626
4	6	2	2	0.315953
4	6	3	1	0.274382
4	6	3	2	0.338023
4	6	4	1	0.264155
4	6	4	2	0.321560
4	6	5	1	0.526181
4	6	5	2	1.144518
4	3	1	1	0.409180
4	3	1	2	0.741915
4	3	2	1	0.282583
4	3	2	2	0.365713
4	3	3	1	0.424417
4	3	3	2	0.487653
4	3	4	1	0.279143
4	3	4	2	0.357106
4	3	5	1	0.542629
4	3	5	2	1.203706
4	8	1	1	0.442913
4	8	1	2	0.854183
4	8	2	1	0.286163
4	8	2	2	0.374817
4	8	3	1	0.456768
4	8	3	2	0.513825
4	8	4	1	0.255055
4	8	4	2	0.302151
4	8	5	1	0.366437
4	8	5	2	0.605446
4	2	1	1	0.559473
4	2	1	2	1.264864
4	2	2	1	0.279143
4	2	2	2	0.357106
4	2	3	1	0.257483
4	2	3	2	0.312044
4	2	4	1	0.272696
4	2	4	2	0.341388
4	2	5	1	0.502258
4	2	5	2	1.059427
4	1	1	1	0.422358
4	1	1	2	0.785344
4	1	2	1	0.250135
4	1	2	2	0.292905
4	1	3	1	0.375359
4	1	3	2	0.446007
4	1	4	1	0.247870
4	1	4	2	0.289292
4	1	5	1	0.396426
4	1	5	2	0.700458
4	7	1	1	0.486811
4	7	1	2	1.005161
4	7	2	1	0.275847
4	7	2	2	0.348998
4	7	3	1	0.260803
4	7	3	2	0.317588
4	7	4	1	0.293733
4	7	4	2	0.394518
4	7	5	1	0.384103
4	7	5	2	0.660973
5	6	1	1	0.502258
5	6	1	2	1.059427
5	6	2	1	0.297717
5	6	2	2	0.405114
5	6	3	1	0.280358
5	6	3	2	0.346196
5	6	4	1	0.293733
5	6	4	2	0.394518
5	6	5	1	0.372215
5	6	5	2	0.623462
5	4	1	1	0.449973
5	4	1	2	0.878115
5	4	2	1	0.282583
5	4	2	2	0.365713
5	4	3	1	0.314502
5	4	3	2	0.386980
5	4	4	1	0.247702
5	4	4	2	0.293050
5	4	5	1	0.409180
5	4	5	2	0.741915
5	3	1	1	0.396426
5	3	1	2	0.700458
5	3	2	1	0.264155
5	3	2	2	0.321560
5	3	3	1	0.375359
5	3	3	2	0.446007
5	3	4	1	0.269695
5	3	4	2	0.334278
5	3	5	1	0.378104
5	3	5	2	0.641971
5	9	1	1	0.402749
5	9	1	2	0.720940
5	9	2	1	0.247069
5	9	2	2	0.288257
5	9	3	1	0.304119
5	9	3	2	0.375426
5	9	4	1	0.286163
5	9	4	2	0.374817
5	9	5	1	0.409180
5	9	5	2	0.741915
5	10	1	1	0.551002
5	10	1	2	1.234039
5	10	2	1	0.251580
5	10	2	2	0.295478
5	10	3	1	0.260803
5	10	3	2	0.317588
5	10	4	1	0.246504
5	10	4	2	0.287741
5	10	5	1	0.366437
5	10	5	2	0.605446
5	2	1	1	0.526181
5	2	1	2	1.144518
5	2	2	1	0.272696
5	2	2	2	0.341388
5	2	3	1	0.424417
5	2	3	2	0.487653
5	2	4	1	0.247870
5	2	4	2	0.289292
5	2	5	1	0.384103
5	2	5	2	0.660973
5	8	1	1	0.479240
5	8	1	2	0.978767
5	8	2	1	0.246504
5	8	2	2	0.287741
5	8	3	1	0.248870
5	8	3	2	0.295725
5	8	4	1	0.247069
5	8	4	2	0.288257
5	8	5	1	0.366437
5	8	5	2	0.605446
5	1	1	1	0.576712
5	1	1	2	1.327989
5	1	2	1	0.246187
5	1	2	2	0.287745
5	1	3	1	0.424417
5	1	3	2	0.487653
5	1	4	1	0.246504
5	1	4	2	0.287741
5	1	5	1	0.415716
5	1	5	2	0.763383
5	7	1	1	0.526181
5	7	1	2	1.144518
5	7	2	1	0.310446
5	7	2	2	0.439877
5	7	3	1	0.269185
5	7	3	2	0.330552
5	7	4	1	0.269695
5	7	4	2	0.334278
5	7	5	1	0.479240
5	7	5	2	0.978767
6	5	1	1	0.559473
6	5	1	2	1.264864
6	5	2	1	0.248895
6	5	2	2	0.290842
6	5	3	1	0.274382
6	5	3	2	0.338023
6	5	4	1	0.282583
6	5	4	2	0.365713
6	5	5	1	0.551002
6	5	5	2	1.234039
6	4	1	1	0.494484
6	4	1	2	1.032048
6	4	2	1	0.289880
6	4	2	2	0.384419
6	4	3	1	0.456768
6	4	3	2	0.513825
6	4	4	1	0.259262
6	4	4	2	0.310848
6	4	5	1	0.479240
6	4	5	2	0.978767
6	3	1	1	0.396426
6	3	1	2	0.700458
6	3	2	1	0.246353
6	3	2	2	0.289331
6	3	3	1	0.397708
6	3	3	2	0.465383
6	3	4	1	0.275847
6	3	4	2	0.348998
6	3	5	1	0.542629
6	3	5	2	1.203706
6	10	1	1	0.390210
6	10	1	2	0.680469
6	10	2	1	0.247069
6	10	2	2	0.288257
6	10	3	1	0.375359
6	10	3	2	0.446007
6	10	4	1	0.293733
6	10	4	2	0.394518
6	10	5	1	0.518107
6	10	5	2	1.115662
6	9	1	1	0.378104
6	9	1	2	0.641971
6	9	2	1	0.253223
6	9	2	2	0.298561
6	9	3	1	0.456768
6	9	3	2	0.513825
6	9	4	1	0.275847
6	9	4	2	0.348998
6	9	5	1	0.409180
6	9	5	2	0.741915
6	8	1	1	0.384103
6	8	1	2	0.660973
6	8	2	1	0.261626
6	8	2	2	0.315953
6	8	3	1	0.264683
6	8	3	2	0.323750
6	8	4	1	0.253223
6	8	4	2	0.298561
6	8	5	1	0.576712
6	8	5	2	1.327989
6	2	1	1	0.396426
6	2	1	2	0.700458
6	2	2	1	0.247870
6	2	2	2	0.289292
6	2	3	1	0.314502
6	2	3	2	0.386980
6	2	4	1	0.261626
6	2	4	2	0.315953
6	2	5	1	0.415716
6	2	5	2	0.763383
6	1	1	1	0.396426
6	1	1	2	0.700458
6	1	2	1	0.297717
6	1	2	2	0.405114
6	1	3	1	0.314502
6	1	3	2	0.386980
6	1	4	1	0.306076
6	1	4	2	0.427793
6	1	5	1	0.494484
6	1	5	2	1.032048
6	7	1	1	0.559473
6	7	1	2	1.264864
6	7	2	1	0.289880
6	7	2	2	0.384419
6	7	3	1	0.274382
6	7	3	2	0.338023
6	7	4	1	0.248895
6	7	4	2	0.290842
6	7	5	1	0.526181
6	7	5	2	1.144518
7	1	1	1	0.471770
7	1	1	2	0.952865
7	1	2	1	0.306076
7	1	2	2	0.427793
7	1	3	1	0.274382
7	1	3	2	0.338023
7	1	4	1	0.297717
7	1	4	2	0.405114
7	1	5	1	0.435957
7	1	5	2	0.830744
7	2	1	1	0.435957
7	2	1	2	0.830744
7	2	2	1	0.253223
7	2	2	2	0.298561
7	2	3	1	0.269185
7	2	3	2	0.330552
7	2	4	1	0.289880
7	2	4	2	0.384419
7	2	5	1	0.568043
7	2	5	2	1.296180
7	3	1	1	0.409180
7	3	1	2	0.741915
7	3	2	1	0.248870
7	3	2	2	0.295725
7	3	3	1	0.274382
7	3	3	2	0.338023
7	3	4	1	0.247702
7	3	4	2	0.293050
7	3	5	1	0.494484
7	3	5	2	1.032048
7	4	1	1	0.442913
7	4	1	2	0.854183
7	4	2	1	0.306076
7	4	2	2	0.427793
7	4	3	1	0.274382
7	4	3	2	0.338023
7	4	4	1	0.246504
7	4	4	2	0.287741
7	4	5	1	0.435957
7	4	5	2	0.830744
7	9	1	1	0.442913
7	9	1	2	0.854183
7	9	2	1	0.251580
7	9	2	2	0.295478
7	9	3	1	0.304119
7	9	3	2	0.375426
7	9	4	1	0.251580
7	9	4	2	0.295478
7	9	5	1	0.471770
7	9	5	2	0.952865
7	5	1	1	0.422358
7	5	1	2	0.785344
7	5	2	1	0.269695
7	5	2	2	0.334278
