param:	TIME:	Ts	Te:=
1	0   108
2	108   216
3	216   324
4	324   432
5	432   540
;
param:	NODE:	r	st	WS	WE:=
0	0	0	0	540
1	2001	22	81	413
2	576	6	88	397
3	951	11	53	383
4	1185	13	29	352
5	1194	13	19	339
6	408	5	82	418
7	2436	27	78	422
8	1635	18	37	362
9	900	10	70	391
10	1407	16	81	421
11	1878	21	31	354
12	1818	20	39	392
13	495	5	34	349
14	522	6	80	387
15	909	10	22	334
16	498	6	17	343
17	597	7	27	334
18	1563	17	65	384
19	1212	13	85	426
20	1797	20	44	396
21	1392	15	52	379
22	1737	19	75	402
23	339	4	47	375
24	1209	13	71	392
25	2238	25	51	394
;
param: VEHICLE:	Ch	Lh	Ph	ch:=
1	10000	150	2.2384e-005	2.66374
2	15000	200	1.79961e-005	2.66374
3	10000	150	2.2384e-005	2.66374
4	15000	200	1.79961e-005	2.66374
5	10000	150	2.2384e-005	2.66374
;
param q_real:=5;
param	nth:=20;
param	nth1:=25;
param:	ARC:	D:=
1	3	14.490000
1	13	42.759998
1	9	55.520000
1	11	58.150002
1	22	63.790001
1	12	78.581001
1	6	80.269997
1	16	80.950996
1	4	86.279999
1	24	87.389999
1	2	94.941002
1	18	95.519997
1	5	96.411003
1	19	98.051003
1	17	101.839996
1	10	105.519997
1	23	107.449997
1	15	108.240997
1	7	113.059998
1	25	121.181000
2	5	10.860000
2	12	17.129999
2	18	26.730000
2	17	35.030998
2	25	36.740002
2	19	37.080002
2	4	39.310001
2	9	46.049999
2	7	47.000999
2	21	47.660000
2	16	49.099998
2	11	52.240002
2	23	55.110001
2	10	58.259998
2	20	59.090000
2	6	60.990002
2	24	61.790001
2	15	72.449997
2	22	74.349998
2	14	86.059998
3	1	14.400000
3	13	28.809999
3	9	48.540001
3	11	51.169998
3	22	70.349998
3	12	73.511002
3	16	75.880997
3	6	77.260002
3	4	81.209999
3	24	84.730003
3	2	89.871002
3	18	90.449997
3	5	91.341003
3	19	92.981003
3	17	96.769997
3	10	100.459999
3	23	102.389999
3	15	103.170998
3	7	108.000000
3	25	116.111000
4	17	19.230000
4	18	19.490000
4	10	23.059999
4	23	23.820000
4	24	26.790001
4	7	28.820000
4	6	29.160000
4	2	38.830002
4	12	40.720001
4	22	44.189999
4	5	48.599998
4	9	50.970001
4	11	57.110001
4	16	61.560001
4	19	69.209999
4	25	71.480003
4	21	78.360001
4	3	82.029999
4	1	86.760002
4	20	87.330002
5	2	10.870000
5	12	19.500000
5	25	27.010000
5	19	29.480000
5	18	36.500000
5	21	40.020000
5	17	44.800999
5	9	47.320000
5	4	49.080002
5	16	49.099998
5	11	53.509998
5	20	54.590000
5	7	56.771000
5	23	64.879997
5	10	68.029999
5	6	69.279999
5	24	70.449997
5	15	71.269997
5	22	81.900002
5	14	84.320000
6	24	7.820000
6	22	19.059999
6	4	28.900000
6	10	32.770000
6	23	39.220001
6	17	46.880001
6	18	47.750000
6	7	52.189999
6	12	57.340000
6	9	58.410000
6	2	60.639999
6	11	64.599998
6	5	69.040001
6	16	74.459999
6	3	77.021004
6	1	78.739998
6	19	86.059998
6	25	93.440002
6	13	95.500999
6	15	102.070000
7	17	12.370000
7	23	19.820000
7	10	25.559999
7	18	25.969999
7	4	29.010000
7	2	47.651001
7	24	48.169998
7	6	52.279999
7	5	57.421001
7	12	58.029999
7	22	68.669998
7	9	76.230003
7	25	77.379997
7	21	78.019997
7	20	81.089996
7	11	82.419998
7	19	82.591003
7	16	85.629997
7	3	109.709999
7	15	113.239998
8	14	12.780000
8	15	40.849998
8	16	43.709999
8	19	59.930000
8	12	74.331001
8	9	76.400002
8	11	82.589996
8	5	84.809998
8	2	86.791000
8	25	87.529999
8	21	98.400002
8	4	104.830002
8	18	107.379997
8	20	113.230003
8	17	115.924004
8	6	118.720001
8	3	119.981003
8	24	120.510002
8	1	124.710999
8	13	125.639999
9	11	6.810000
9	12	29.879999
9	16	32.250000
9	2	46.240002
9	5	47.709999
9	3	48.520000
9	19	49.349998
9	13	50.189999
9	4	50.720001
9	1	55.610001
9	18	56.020000
9	6	58.520000
9	15	59.540001
9	24	62.830002
9	22	63.110001
9	17	65.360001
9	10	69.959999
9	23	71.889999
9	25	72.480003
9	14	74.099998
10	23	6.640000
10	4	22.950001
10	7	25.370001
10	24	27.030001
10	17	28.190001
10	6	32.950001
10	18	37.220001
10	22	50.400002
10	2	57.799999
10	12	62.889999
10	5	67.570000
10	9	69.870003
10	11	76.010002
10	16	82.010002
10	25	90.449997
10	19	91.120003
10	21	96.480003
10	3	101.320000
10	20	103.330002
10	1	105.660004
11	9	5.970000
11	12	35.759998
11	16	38.130001
11	3	51.250000
11	2	52.119999
11	13	52.919998
11	5	53.590000
11	19	55.230000
11	4	55.860001
11	1	58.340000
11	18	61.900002
11	6	63.939999
11	15	65.419998
11	24	68.099998
11	22	68.529999
11	17	71.239998
11	10	75.099998
11	23	77.029999
11	25	78.360001
11	14	79.980003
12	2	17.650000
12	5	19.520000
12	19	28.980000
12	9	30.209999
12	16	35.830002
12	18	36.040001
12	11	36.400002
12	4	40.279999
12	25	45.220001
12	17	47.259998
12	6	57.950001
12	21	58.230000
12	7	58.400002
12	15	59.540001
12	24	59.639999
12	23	60.810001
12	10	62.730000
12	22	68.000000
12	20	72.800003
12	14	73.150002
13	3	28.750000
13	1	42.619999
13	9	50.180000
13	11	52.810001
13	12	78.870003
13	16	81.239998
13	22	89.370003
13	4	93.070000
13	2	95.230003
13	6	95.870003
13	5	96.699997
13	19	98.339996
13	24	100.750000
13	18	102.309998
13	15	108.529999
13	17	109.150002
13	10	112.830002
13	23	114.760002
13	7	120.370003
13	25	121.470001
14	8	12.040000
14	15	39.660000
14	16	42.520000
14	19	60.930000
14	12	73.100998
14	9	75.209999
14	11	81.400002
14	5	84.111000
14	2	85.560997
14	25	91.120003
14	21	101.989998
14	4	103.639999
14	18	106.190002
14	17	114.694000
14	20	116.820000
14	6	117.529999
14	3	118.791000
14	24	119.320000
14	1	123.521004
14	13	124.449997
15	16	28.700001
15	14	39.619999
15	8	40.869999
15	19	48.860001
15	12	60.230000
15	9	60.540001
15	11	66.730003
15	5	71.239998
15	2	72.690002
15	25	81.290001
15	4	89.820000
15	18	92.370003
15	21	94.769997
15	17	101.822998
15	6	103.250000
15	3	104.121002
15	24	105.500000
15	1	108.850998
15	13	109.300003
15	20	109.599998
16	15	28.530001
16	19	30.709999
16	9	32.869999
16	12	35.520000
16	11	39.060001
16	14	42.500000
16	8	43.750000
16	5	48.750000
16	2	48.799999
16	4	61.299999
16	25	63.139999
16	18	63.849998
16	17	74.370003
16	6	74.730003
16	3	76.450996
16	21	76.620003
16	24	76.930000
16	1	81.181000
16	13	81.629997
16	22	82.410004
17	7	12.320000
17	18	14.490000
17	4	18.889999
17	23	22.629999
17	10	28.270000
17	2	35.530998
17	24	43.439999
17	5	45.300999
17	12	46.549999
17	6	46.650002
17	22	61.880001
17	9	65.250000
17	25	65.970001
17	19	70.471001
17	21	71.190002
17	11	71.440002
17	16	74.650002
17	20	77.209999
17	3	96.980003
17	15	101.662003
18	17	14.000000
18	4	19.299999
18	7	25.139999
18	2	26.719999
18	23	32.599998
18	12	35.669998
18	5	36.490002
18	10	37.450001
18	24	44.919998
18	6	47.290001
18	9	56.169998
18	25	57.830002
18	19	60.950001
18	22	62.220001
18	11	62.360001
18	21	63.080002
18	16	64.830002
18	20	72.050003
18	3	91.379997
18	15	92.440002
19	12	29.440001
19	5	29.459999
19	16	30.629999
19	25	34.830002
19	2	37.080002
19	21	48.270000
19	15	48.630001
19	9	49.630001
19	11	55.820000
19	8	59.840000
19	18	60.720001
19	14	60.930000
19	20	63.099998
19	4	68.949997
19	17	69.960999
19	7	81.931000
19	6	86.220001
19	24	87.910004
19	23	88.570000
19	10	91.040001
20	21	15.580000
20	25	28.440001
20	5	54.750000
20	2	59.529999
20	19	63.220001
20	18	71.699997
20	12	72.940002
20	17	77.220001
20	7	81.550003
20	4	87.019997
20	16	91.449997
20	23	99.040001
20	9	100.610001
20	10	104.209999
20	11	106.800003
20	15	110.320000
20	24	112.639999
20	8	113.370003
20	6	114.419998
20	14	117.099998
21	25	13.500000
21	20	14.830000
21	5	40.060001
21	2	47.189999
21	19	48.279999
21	12	58.250000
21	18	61.849998
21	17	70.240997
21	16	76.510002
21	4	77.169998
21	7	78.019997
21	9	85.919998
21	23	90.931000
21	11	92.110001
21	15	95.379997
21	10	95.529999
21	8	98.430000
21	14	102.160004
21	24	102.790001
21	6	103.610001
22	6	18.379999
22	24	25.500000
22	4	44.049999
22	10	50.230000
22	23	56.680000
22	1	61.740002
22	17	62.220001
22	18	62.509998
22	9	62.799999
22	12	68.160004
22	7	68.570000
22	11	68.989998
22	3	70.760002
22	2	74.099998
22	5	81.779999
22	16	82.070000
22	13	89.419998
22	19	94.800003
22	25	106.900002
22	15	109.680000
23	10	6.630000
23	7	19.750000
23	17	22.670000
23	4	23.549999
23	18	33.200001
23	24	33.330002
23	6	39.250000
23	2	54.759998
23	22	56.759998
23	12	60.970001
23	5	64.529999
23	9	71.849998
23	11	77.989998
23	16	83.989998
23	25	86.901001
23	19	88.629997
23	21	92.151001
23	20	98.910004
23	3	103.300003
23	1	107.639999
24	6	8.660000
24	22	25.270000
24	4	26.360001
24	10	26.520000
24	23	32.970001
24	17	43.330002
24	18	45.080002
24	7	47.439999
24	12	59.919998
24	2	61.930000
24	9	63.619999
24	11	69.809998
24	5	70.419998
24	16	77.040001
24	3	85.390999
24	1	85.769997
24	19	88.639999
24	25	94.730003
24	13	101.050003
24	21	103.949997
25	21	13.480000
25	5	27.000000
25	20	28.309999
25	19	34.779999
25	2	37.110001
25	12	45.189999
25	18	57.200001
25	16	63.009998
25	17	65.591003
25	4	72.070000
25	9	72.860001
25	7	77.560997
25	11	79.050003
25	15	81.879997
25	23	86.280998
25	8	87.540001
25	10	90.879997
25	14	91.269997
25	6	94.239998
25	24	95.040001
12	1	78.521004
2	1	94.361000
18	1	96.110001
5	1	95.630997
19	1	97.941002
17	1	101.709999
7	1	113.279999
25	1	121.170998
12	3	73.791000
2	3	89.630997
5	3	90.901001
19	3	93.210999
25	3	116.441002
9	7	76.110001
11	7	81.989998
16	7	85.120003
15	7	113.639999
12	8	74.400002
9	8	75.349998
11	8	81.230003
5	8	84.730003
2	8	87.309998
4	8	105.720001
18	8	107.710999
17	8	116.522003
6	8	119.139999
3	8	118.981003
24	8	121.970001
1	8	124.051003
13	8	125.139999
16	10	82.589996
12	13	78.970001
4	13	93.570000
2	13	94.809998
5	13	96.080002
19	13	98.389999
18	13	102.839996
17	13	108.599998
10	13	112.839996
23	13	114.820000
7	13	120.279999
25	13	121.620003
4	14	104.470001
18	14	106.460999
17	14	115.272003
6	14	117.889999
3	14	117.731003
24	14	120.720001
1	14	122.801003
13	14	123.889999
4	15	89.169998
24	15	105.419998
16	20	91.449997
9	20	100.059998
11	20	105.940002
24	20	112.919998
6	20	113.550003
9	21	85.489998
11	21	91.370003
6	21	103.639999
19	22	94.519997
25	22	107.599998
15	22	110.930000
16	23	84.510002
0	16	5.450000
0	15	24.969999
0	19	33.299999
0	9	36.380001
0	12	39.980000
0	14	40.570000
0	8	41.820000
0	11	42.570000
0	5	52.770000
0	2	53.259998
0	4	65.720001
0	25	65.730003
0	18	68.269997
0	17	78.790001
0	6	79.150002
0	21	79.209999
0	3	79.960999
0	24	81.349998
0	1	84.691002
0	13	85.139999
0	22	86.830002
0	10	87.010002
0	23	88.930000
0	7	89.540001
0	20	94.040001
16	0	4.370000
15	0	25.410000
19	0	32.990002
9	0	35.810001
12	0	39.549999
14	0	40.610001
11	0	41.689999
8	0	41.799999
5	0	52.439999
2	0	52.820000
4	0	65.279999
25	0	65.370003
18	0	68.550003
6	0	78.180000
17	0	78.370003
21	0	78.870003
3	0	79.441002
24	0	80.760002
1	0	84.511002
13	0	84.800003
10	0	85.730003
22	0	85.790001
23	0	87.709999
7	0	89.349998
20	0	93.809998
;
param:	v:=
1	3	1	100
1	3	2	55
1	3	3	13
1	3	4	57
1	3	5	88
