param:	TIME:	Ts	Te:=
1	0   108
2	108   216
3	216   324
4	324   432
5	432   540
;
param:	NODE:	r	st	WS	WE:=
0	0	0	0	540
1	1497	17	35	361
2	534	6	86	401
3	423	5	29	355
4	1104	12	51	390
5	2436	27	19	362
6	2412	27	48	378
7	912	10	73	398
8	1386	15	51	367
9	1749	19	51	385
10	906	10	84	400
11	942	10	71	399
12	1041	12	51	390
13	2373	26	59	417
14	1683	19	24	348
15	333	4	31	362
;
param: VEHICLE:	Ch	Lh	Ph	ch:=
1	10000	150	2.2384e-005	2.66374
2	15000	200	1.79961e-005	2.66374
3	10000	150	2.2384e-005	2.66374
4	15000	200	1.79961e-005	2.66374
;
param q_real:=3;
param	nth:=14;
param	nth1:=15;
param:	ARC:	D:=
1	6	21.790001
1	4	29.610001
1	3	32.720001
1	7	33.169998
1	15	38.209999
1	2	45.840000
1	13	52.189999
1	9	67.620003
1	14	99.470001
1	10	99.889999
1	8	119.610001
1	12	144.589996
1	5	145.110001
1	11	163.089996
2	13	8.430000
2	4	22.990000
2	6	33.549999
2	7	41.770000
2	1	45.790001
2	15	69.690002
2	3	74.190002
2	10	94.232002
2	9	98.019997
2	14	105.820999
2	8	113.351997
2	12	131.660995
2	5	143.772995
2	11	161.522995
3	15	24.950001
3	1	32.689999
3	9	43.099998
3	7	45.759998
3	6	50.939999
3	4	60.259998
3	2	75.010002
3	13	77.480003
3	14	93.470001
3	10	101.879997
3	8	119.269997
3	5	139.559998
3	12	150.860992
3	11	160.539993
4	6	12.050000
4	2	22.770000
4	13	28.240000
4	1	29.549999
4	7	38.110001
4	15	59.700001
4	3	60.220001
4	9	88.029999
4	10	105.220001
4	14	112.269997
4	8	124.880997
4	12	144.800003
4	5	155.302002
4	11	173.052002
5	11	33.369999
5	8	46.070000
5	14	53.500000
5	10	58.009998
5	12	89.870003
5	9	115.690002
5	15	116.250000
5	7	118.292000
5	13	136.733994
5	3	140.070007
5	2	144.054001
5	1	145.990005
5	4	155.082993
5	6	157.350006
6	4	12.000000
6	1	21.389999
6	2	33.480000
6	13	38.950001
6	7	39.930000
6	3	51.070000
6	15	57.040001
6	9	86.449997
6	10	107.040001
6	14	111.879997
6	8	126.760002
6	12	151.020004
6	5	157.470993
6	11	175.500000
7	15	31.660000
7	1	33.090000
7	4	38.349998
7	6	40.230000
7	13	40.980000
7	2	41.849998
7	3	45.810001
7	9	58.840000
7	10	67.860001
7	14	76.209999
7	8	87.419998
7	12	110.870003
7	5	118.291000
7	11	136.041000
8	10	20.959999
8	14	35.820000
8	5	46.220001
8	12	49.709999
8	11	57.549999
8	7	87.320000
8	15	94.779999
8	9	96.959999
8	13	106.553001
8	2	113.862999
8	3	119.540001
8	1	119.849998
8	4	124.891998
8	6	127.209999
9	15	30.410000
9	3	42.849998
9	7	58.849998
9	14	64.639999
9	1	67.699997
9	10	85.300003
9	6	86.059998
9	4	87.959999
9	8	96.860001
9	2	97.919998
9	13	98.959999
9	5	115.089996
9	11	132.679993
9	12	140.641006
10	8	20.719999
10	14	35.080002
10	12	49.431000
10	5	57.439999
10	7	67.529999
10	11	74.540001
10	15	77.230003
10	9	85.239998
10	13	86.884003
10	2	94.204002
10	1	99.680000
10	3	101.989998
10	4	105.160004
10	6	107.040001
11	5	35.340000
11	8	59.340000
11	14	72.589996
11	10	76.389999
11	12	95.760002
11	9	134.779999
11	15	136.009995
11	7	137.632004
11	13	156.084000
11	3	161.029999
11	2	163.393997
11	1	165.350006
11	4	174.423004
11	6	176.710007
12	10	49.291000
12	8	49.330002
12	14	83.600998
12	5	89.599998
12	11	93.900002
12	7	110.570000
12	13	124.291000
12	15	125.292000
12	2	131.600998
12	9	139.501999
12	4	144.330002
12	1	144.789993
12	3	150.363007
12	6	151.399994
13	2	8.440000
13	4	28.490000
13	6	39.049999
13	7	40.910000
13	1	52.139999
13	15	72.059998
13	3	76.559998
13	10	87.472000
13	9	98.910004
13	14	99.060997
13	8	106.592003
13	12	124.901001
13	5	137.013000
13	11	154.763000
14	10	35.220001
14	8	35.650002
14	5	52.820000
14	9	64.599998
14	15	69.949997
14	11	70.410004
14	7	76.260002
14	12	83.911003
14	3	93.769997
14	13	98.700996
14	1	99.940002
14	2	106.011002
14	6	111.300003
14	4	112.050003
15	3	24.950001
15	9	30.389999
15	7	31.850000
15	1	38.279999
15	6	56.639999
15	4	59.500000
15	2	69.459999
15	14	69.839996
15	13	71.930000
15	10	77.589996
15	8	94.980003
15	5	115.930000
15	12	125.841003
15	11	134.259995
0	14	34.889999
0	15	38.220001
0	10	42.650002
0	7	44.580002
0	9	46.590000
0	8	58.889999
0	3	62.040001
0	1	68.089996
0	13	74.030998
0	2	78.059998
0	5	78.900002
0	6	79.449997
0	4	80.199997
0	12	89.331001
0	11	96.620003
14	0	34.919998
15	0	38.470001
10	0	42.700001
7	0	44.730000
9	0	46.560001
8	0	59.099998
3	0	62.099998
1	0	67.650002
13	0	74.622002
2	0	77.930000
5	0	79.470001
6	0	80.059998
4	0	80.449997
12	0	89.171997
